------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         2.39868e-07,                0.005
         5.02935e-07,                 0.01
         7.91014e-07,                0.015
         1.10605e-06,                 0.02
         1.45014e-06,                0.025
         1.82554e-06,                 0.03
         2.23467e-06,                0.035
         2.68013e-06,                 0.04
         3.16471e-06,                0.045
         3.69144e-06,                 0.05
         4.26353e-06,                0.055
         4.88449e-06,                 0.06
         5.55804e-06,                0.065
         6.28823e-06,                 0.07
         7.07938e-06,                0.075
         7.93616e-06,                 0.08
         8.86359e-06,                0.085
         9.86708e-06,                 0.09
         1.09524e-05,                0.095
         1.21259e-05,                  0.1
         1.33943e-05,                0.105
         1.47649e-05,                 0.11
         1.62454e-05,                0.115
         1.78444e-05,                 0.12
         1.95709e-05,                0.125
         2.14348e-05,                 0.13
         2.34466e-05,                0.135
         2.56176e-05,                 0.14
         2.79604e-05,                0.145
          3.0488e-05,                 0.15
         3.32149e-05,                0.155
         3.61565e-05,                 0.16
         3.93295e-05,                0.165
          4.2752e-05,                 0.17
         4.64434e-05,                0.175
          5.0425e-05,                 0.18
         5.47194e-05,                0.185
         5.93513e-05,                 0.19
         6.43474e-05,                0.195
         6.97365e-05,                  0.2
         7.55499e-05,                0.205
         8.18213e-05,                 0.21
         8.85876e-05,                0.215
         9.58882e-05,                 0.22
         0.000103766,                0.225
         0.000112269,                 0.23
         0.000121446,                0.235
         0.000131353,                 0.24
         0.000142049,                0.245
           0.0001536,                 0.25
         0.000166076,                0.255
         0.000179553,                 0.26
         0.000194114,                0.265
         0.000209851,                 0.27
         0.000226862,                0.275
         0.000245254,                 0.28
         0.000265144,                0.285
         0.000286661,                 0.29
         0.000309943,                0.295
         0.000335143,                  0.3
         0.000362426,                0.305
         0.000391973,                 0.31
         0.000423984,                0.315
         0.000458674,                 0.32
         0.000496282,                0.325
         0.000537066,                 0.33
         0.000581313,                0.335
         0.000629333,                 0.34
         0.000681471,                0.345
         0.000738102,                 0.35
          0.00079964,                0.355
         0.000866539,                 0.36
           0.0009393,                0.365
          0.00101847,                 0.37
          0.00110467,                0.375
          0.00119855,                 0.38
          0.00130086,                0.385
          0.00141242,                 0.39
          0.00153413,                0.395
          0.00166699,                  0.4
           0.0018121,                0.405
          0.00197069,                 0.41
          0.00214413,                0.415
          0.00233392,                 0.42
          0.00254175,                0.425
          0.00276949,                 0.43
          0.00301923,                0.435
          0.00329329,                 0.44
          0.00359428,                0.445
          0.00392508,                 0.45
          0.00428897,                0.455
          0.00468957,                 0.46
          0.00513097,                0.465
          0.00561776,                 0.47
           0.0061551,                0.475
          0.00674881,                 0.48
          0.00740544,                0.485
          0.00813239,                 0.49
          0.00893803,                0.495
          0.00983184,                  0.5
           0.0108246,                0.505
           0.0119284,                 0.51
           0.0131572,                0.515
           0.0145268,                 0.52
           0.0160553,                0.525
           0.0177631,                 0.53
            0.019674,                0.535
           0.0218148,                 0.54
           0.0242166,                0.545
           0.0269149,                 0.55
           0.0299506,                0.555
           0.0333709,                 0.56
           0.0372301,                0.565
           0.0415909,                 0.57
           0.0465257,                0.575
            0.052118,                 0.58
           0.0584646,                0.585
           0.0656767,                 0.59
           0.0738831,                0.595
           0.0832316,                  0.6
           0.0938923,                0.605
            0.106059,                 0.61
            0.119953,                0.615
            0.135824,                 0.62
            0.153948,                0.625
            0.174633,                 0.63
            0.198206,                0.635
            0.225013,                 0.64
            0.255401,                0.645
            0.289695,                 0.65
            0.328168,                0.655
            0.370999,                 0.66
            0.418212,                0.665
            0.469621,                 0.67
            0.524758,                0.675
            0.582816,                 0.68
            0.642627,                0.685
            0.702675,                 0.69
            0.761175,                0.695
            0.816216,                  0.7

