------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
          1.4321e-24,                0.005
         1.88845e-24,              0.00625
         2.39074e-24,               0.0075
         2.94272e-24,              0.00875
         3.54841e-24,                 0.01
         4.21215e-24,              0.01125
         4.93857e-24,               0.0125
          5.7327e-24,              0.01375
         6.59988e-24,                0.015
          7.5459e-24,              0.01625
         8.57694e-24,               0.0175
         9.69965e-24,              0.01875
         1.09212e-23,                 0.02
         1.22492e-23,              0.02125
          1.3692e-23,               0.0225
         1.69576e-23,                0.025
         2.07968e-23,               0.0275
         2.53002e-23,                 0.03
          3.0572e-23,               0.0325
         3.67322e-23,                0.035
         4.39188e-23,               0.0375
         5.22902e-23,                 0.04
         6.20288e-23,               0.0425
         7.33439e-23,                0.045
          8.6476e-23,               0.0475
         1.01701e-22,                 0.05
         1.19337e-22,               0.0525
         1.39748e-22,                0.055
         1.63351e-22,               0.0575
         1.90628e-22,                 0.06
         2.22127e-22,               0.0625
         2.58482e-22,                0.065
         3.00419e-22,               0.0675
         3.48768e-22,                 0.07
         4.04486e-22,               0.0725
         4.68667e-22,                0.075
          5.4257e-22,               0.0775
         6.27636e-22,                 0.08
          7.2552e-22,               0.0825
         8.38122e-22,                0.085
          9.6762e-22,               0.0875
         1.11651e-21,                 0.09
         1.28767e-21,               0.0925
         1.48439e-21,                0.095
         1.71044e-21,               0.0975
         1.97016e-21,                  0.1
         2.26854e-21,               0.1025
         2.61127e-21,                0.105
         3.00494e-21,               0.1075
         3.45706e-21,                 0.11
         3.97629e-21,               0.1125
         4.57257e-21,                0.115
         5.25731e-21,               0.1175
         6.04362e-21,                 0.12
         6.94656e-21,               0.1225
         7.98346e-21,                0.125
         9.17422e-21,               0.1275
         1.05417e-20,                 0.13
         1.21122e-20,               0.1325
          1.3916e-20,                0.135
         1.59879e-20,               0.1375
         1.83679e-20,                 0.14
         2.11021e-20,               0.1425
         2.42436e-20,                0.145
         2.78532e-20,               0.1475
         3.20014e-20,                 0.15
         3.67692e-20,               0.1525
         4.22496e-20,                0.155
         4.85503e-20,               0.1575
         5.57951e-20,                 0.16
         6.41267e-20,               0.1625
         7.37099e-20,                0.165
         8.47347e-20,               0.1675
         9.74201e-20,                 0.17
         1.12019e-19,               0.1725
         1.28824e-19,                0.175
         1.48171e-19,               0.1775
         1.70452e-19,                 0.18
         1.96114e-19,               0.1825
          2.2568e-19,                0.185
          2.5975e-19,               0.1875
          2.9902e-19,                 0.19
         3.44295e-19,               0.1925
         3.96506e-19,                0.195
         4.56733e-19,               0.1975
         5.26224e-19,                  0.2
         6.06427e-19,               0.2025
         6.99017e-19,                0.205
          8.0594e-19,               0.2075
          9.2945e-19,                 0.21
         1.07216e-18,               0.2125
         1.23712e-18,                0.215
         1.42784e-18,               0.2175
         1.64842e-18,                 0.22
         1.90361e-18,               0.2225
         2.19896e-18,                0.225
         2.54089e-18,               0.2275
         2.93688e-18,                 0.23
         3.39565e-18,               0.2325
         3.92733e-18,                0.235
         4.54374e-18,               0.2375
         5.25865e-18,                 0.24
         6.08811e-18,               0.2425
         7.05084e-18,                0.245
         8.16869e-18,               0.2475
         9.46716e-18,                 0.25
         1.09761e-17,               0.2525
         1.27302e-17,                0.255
         1.47703e-17,               0.2575
         1.71439e-17,                 0.26
         1.99069e-17,               0.2625
         2.31244e-17,                0.265
         2.68728e-17,               0.2675
         3.12419e-17,                 0.27
         3.63366e-17,               0.2725
         4.22803e-17,                0.275
         4.92177e-17,               0.2775
         5.73188e-17,                 0.28
         6.67834e-17,               0.2825
         7.78465e-17,                0.285
         9.07846e-17,               0.2875
         1.05923e-16,                 0.29
         1.23646e-16,               0.2925
         1.44404e-16,                0.295
         1.68731e-16,               0.2975
         1.97256e-16,                  0.3
         2.30721e-16,               0.3025
         2.70005e-16,                0.305
         3.16145e-16,               0.3075
         3.70369e-16,                 0.31
          4.3413e-16,               0.3125
          5.0915e-16,                0.315
         5.97472e-16,               0.3175
         7.01516e-16,                 0.32
         8.24158e-16,               0.3225
         9.68815e-16,                0.325
         1.13955e-15,               0.3275
         1.34118e-15,                 0.33
         1.57948e-15,               0.3325
         1.86129e-15,                0.335
         2.19478e-15,               0.3375
         2.58971e-15,                 0.34
         3.05772e-15,               0.3425
         3.61275e-15,                0.345
         4.27144e-15,               0.3475
         5.05373e-15,                 0.35
         5.98351e-15,               0.3525
         7.08944e-15,                0.355
         8.40591e-15,               0.3575
         9.97424e-15,                 0.36
         1.18441e-14,               0.3625
         1.40753e-14,                0.365
         1.67399e-14,               0.3675
         1.99247e-14,                 0.37
         2.37346e-14,               0.3725
         2.82962e-14,                0.375
         3.37628e-14,               0.3775
         4.03197e-14,                 0.38
         4.81917e-14,               0.3825
         5.76514e-14,                0.385
         6.90299e-14,               0.3875
         8.27296e-14,                 0.39
         9.92405e-14,               0.3925
         1.19159e-13,                0.395
         1.43215e-13,               0.3975
         1.72295e-13,                  0.4
         2.07489e-13,               0.4025
         2.50126e-13,                0.405
          3.0184e-13,               0.4075
         3.64632e-13,                 0.41
         4.40964e-13,               0.4125
         5.33866e-13,                0.415
         6.47068e-13,               0.4175
         7.85178e-13,                 0.42
         9.53885e-13,               0.4225
         1.16023e-12,                0.425
         1.28017e-12,              0.42625
         1.41294e-12,               0.4275
         1.55998e-12,              0.42875
         1.72285e-12,                 0.43
         1.90335e-12,              0.43125
         2.10343e-12,               0.4325
          2.3253e-12,              0.43375
         2.57142e-12,                0.435
         2.84455e-12,              0.43625
         3.14775e-12,               0.4375
         3.48445e-12,              0.43875
          3.8585e-12,                 0.44
         4.27421e-12,              0.44125
         4.73637e-12,               0.4425
         5.25038e-12,              0.44375
         5.82227e-12,                0.445
         6.45883e-12,              0.44625
         7.16763e-12,               0.4475
          7.9572e-12,              0.44875
          8.8371e-12,                 0.45
         9.81806e-12,              0.45125
         1.09121e-11,               0.4525
         1.21329e-11,              0.45375
         1.34957e-11,                0.455
         1.50175e-11,              0.45625
         1.67178e-11,               0.4575
         1.86182e-11,              0.45875
         2.07434e-11,                 0.46
          2.3121e-11,              0.46125
         2.57822e-11,               0.4625
         2.87622e-11,              0.46375
         3.21008e-11,                0.465
         3.58429e-11,              0.46625
         4.00394e-11,               0.4675
         4.47478e-11,              0.46875
         5.00331e-11,                 0.47
          5.5969e-11,              0.47125
         6.26392e-11,               0.4725
         7.01383e-11,              0.47375
         7.85739e-11,                0.475
         8.80679e-11,              0.47625
         9.87591e-11,               0.4775
         1.10805e-10,              0.47875
         1.24385e-10,                 0.48
         1.39703e-10,              0.48125
         1.56992e-10,               0.4825
         1.76517e-10,              0.48375
          1.9858e-10,                0.485
         2.23526e-10,              0.48625
          2.5175e-10,               0.4875
         2.83701e-10,              0.48875
         3.19896e-10,                 0.49
         3.60925e-10,              0.49125
         4.07464e-10,               0.4925
         4.60288e-10,              0.49375
         5.20287e-10,                0.495
         5.88483e-10,              0.49625
          6.6605e-10,               0.4975
          7.5434e-10,              0.49875
         8.54908e-10,                  0.5
         9.69546e-10,              0.50125
         1.10032e-09,               0.5025
         1.24963e-09,              0.50375
         1.42021e-09,                0.505
         1.61528e-09,              0.50625
         1.83851e-09,               0.5075
         2.09418e-09,              0.50875
         2.38727e-09,                 0.51
         2.72354e-09,              0.51125
         3.10969e-09,               0.5125
         3.55351e-09,              0.51375
          4.0641e-09,                0.515
         4.65204e-09,              0.51625
          5.3297e-09,               0.5175
         6.11155e-09,              0.51875
          7.0145e-09,                 0.52
         8.05837e-09,              0.52125
         9.26643e-09,               0.5225
          1.0666e-08,              0.52375
         1.22892e-08,                0.525
         1.41739e-08,              0.52625
         1.63646e-08,               0.5275
         1.89143e-08,              0.52875
          2.1885e-08,                 0.53
         2.53509e-08,              0.53125
         2.93993e-08,               0.5325
         3.41345e-08,              0.53375
         3.96803e-08,                0.535
         4.61844e-08,              0.53625
         5.38231e-08,               0.5375
         6.28074e-08,              0.53875
           7.339e-08,                 0.54
         8.58743e-08,              0.54125
         1.00625e-07,               0.5425
         1.18083e-07,              0.54375
         1.38779e-07,                0.545
         1.63356e-07,              0.54625
         1.92593e-07,               0.5475
          2.2744e-07,              0.54875
          2.6905e-07,                 0.55
         3.18836e-07,              0.55125
         3.78524e-07,               0.5525
         4.50236e-07,              0.55375
         5.36584e-07,                0.555
          6.4079e-07,              0.55625
         7.66846e-07,               0.5575
          9.1971e-07,              0.55875
         1.10556e-06,                 0.56
          1.3321e-06,              0.56125
         1.60904e-06,               0.5625
         1.77009e-06,             0.563125
         1.94855e-06,              0.56375
         2.14644e-06,             0.564375
         2.36605e-06,                0.565
         2.60996e-06,             0.565625
         2.88109e-06,              0.56625
         3.18272e-06,             0.566875
         3.51859e-06,               0.5675
         3.89289e-06,             0.568125
         4.31043e-06,              0.56875
         4.77662e-06,             0.569375
         5.29763e-06,                 0.57
         5.88049e-06,             0.570625
          6.5332e-06,              0.57125
         7.26489e-06,             0.571875
           8.086e-06,               0.5725
         9.00847e-06,             0.573125
          1.0046e-05,              0.57375
         1.12143e-05,             0.574375
         1.25315e-05,                0.575
         1.40183e-05,             0.575625
         1.56989e-05,              0.57625
         1.76009e-05,             0.576875
         1.97565e-05,               0.5775
         2.22029e-05,             0.578125
         2.49837e-05,              0.57875
         2.81492e-05,             0.579375
         3.17584e-05,                 0.58
         3.58802e-05,             0.580625
         4.05956e-05,              0.58125
         4.59997e-05,             0.581875
         5.22044e-05,               0.5825
         5.93421e-05,             0.583125
         6.75698e-05,              0.58375
         7.70739e-05,             0.584375
         8.80764e-05,                0.585
         0.000100843,             0.585625
         0.000115693,              0.58625
         0.000133009,             0.586875
         0.000153256,               0.5875
         0.000176996,             0.588125
         0.000204915,              0.58875
         0.000237851,             0.589375
         0.000276836,                 0.59
         0.000323144,             0.590625
         0.000378358,              0.59125
         0.000444456,             0.591875
         0.000523924,               0.5925
         0.000619906,             0.593125
          0.00073641,              0.59375
         0.000878581,             0.594375
         0.000961302,             0.594688
          0.00105308,                0.595
          0.00115508,             0.595312
          0.00126861,             0.595625
          0.00139522,             0.595938
          0.00153666,              0.59625
          0.00169497,             0.596562
          0.00187253,             0.596875
          0.00207209,             0.597187
          0.00229689,               0.5975
           0.0025507,             0.597812
          0.00283799,             0.598125
          0.00316401,             0.598437
          0.00353503,              0.59875
          0.00395849,             0.599062
