------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
           5.861e-16,                0.005
          9.3847e-16,               0.0075
         1.33589e-15,                 0.01
           1.783e-15,               0.0125
         2.28486e-15,                0.015
         2.84701e-15,               0.0175
         3.47554e-15,                 0.02
         4.17708e-15,               0.0225
         4.95892e-15,                0.025
         5.82901e-15,               0.0275
         6.79606e-15,                 0.03
          7.8696e-15,               0.0325
         9.06004e-15,                0.035
         1.03788e-14,               0.0375
         1.18382e-14,                 0.04
         1.34521e-14,               0.0425
         1.52352e-14,                0.045
         1.72039e-14,               0.0475
         1.93758e-14,                 0.05
         2.17706e-14,               0.0525
         2.44094e-14,                0.055
         2.73155e-14,               0.0575
         3.05142e-14,                 0.06
         3.40333e-14,               0.0625
         3.79032e-14,                0.065
          4.2157e-14,               0.0675
         4.68309e-14,                 0.07
          5.7601e-14,                0.075
         7.05763e-14,                 0.08
         8.61903e-14,                0.085
         1.04961e-13,                 0.09
         1.27506e-13,                0.095
         1.54564e-13,                  0.1
          1.8702e-13,                0.105
         2.25928e-13,                 0.11
          2.7255e-13,                0.115
         3.28398e-13,                 0.12
         3.95278e-13,                0.125
         4.75353e-13,                 0.13
         5.71214e-13,                0.135
         6.85964e-13,                 0.14
         8.23326e-13,                0.145
          9.8776e-13,                 0.15
         1.18462e-12,                0.155
         1.42034e-12,                 0.16
         1.70265e-12,                0.165
         2.04083e-12,                 0.17
         2.44604e-12,                0.175
         2.93176e-12,                 0.18
         3.51416e-12,                0.185
          4.2128e-12,                 0.19
         5.05122e-12,                0.195
          6.0579e-12,                  0.2
         7.26722e-12,                0.205
         8.72076e-12,                 0.21
         1.04689e-11,                0.215
         1.25726e-11,                 0.22
         1.51059e-11,                0.225
         1.81587e-11,                 0.23
           2.184e-11,                0.235
         2.62828e-11,                 0.24
         3.16486e-11,                0.245
         3.81348e-11,                 0.25
          4.5982e-11,                0.255
         5.54843e-11,                 0.26
         6.70014e-11,                0.265
         8.09742e-11,                 0.27
         9.79431e-11,                0.275
         1.18572e-10,                 0.28
         1.43678e-10,                0.285
         1.74265e-10,                 0.29
         2.11575e-10,                0.295
         2.57138e-10,                  0.3
         3.12849e-10,                0.305
         3.45223e-10,               0.3075
         3.81055e-10,                 0.31
         4.20728e-10,               0.3125
         4.64669e-10,                0.315
         5.13352e-10,               0.3175
          5.6731e-10,                 0.32
         6.27134e-10,               0.3225
         6.93487e-10,                0.325
         7.67106e-10,               0.3275
          8.4882e-10,                 0.33
         9.39552e-10,               0.3325
         1.04034e-09,                0.335
         1.15233e-09,               0.3375
         1.27683e-09,                 0.34
         1.41529e-09,               0.3425
         1.56933e-09,                0.345
         1.74079e-09,               0.3475
         1.93171e-09,                 0.35
         2.14439e-09,               0.3525
         2.38143e-09,                0.355
         2.64571e-09,               0.3575
         2.94052e-09,                 0.36
         3.26953e-09,               0.3625
         3.63687e-09,                0.365
         4.04722e-09,               0.3675
         4.50584e-09,                 0.37
         5.01864e-09,               0.3725
         5.59232e-09,                0.375
         6.23445e-09,               0.3775
         6.95356e-09,                 0.38
         7.75931e-09,               0.3825
         8.66263e-09,                0.385
          9.6759e-09,               0.3875
         1.08131e-08,                 0.39
         1.20902e-08,               0.3925
         1.35252e-08,                0.395
         1.51386e-08,               0.3975
         1.69536e-08,                  0.4
         1.89967e-08,               0.4025
          2.1298e-08,                0.405
         2.38919e-08,               0.4075
         2.68174e-08,                 0.41
         3.01192e-08,               0.4125
         3.38481e-08,                0.415
         3.80623e-08,               0.4175
         4.28284e-08,                 0.42
         4.82226e-08,               0.4225
         5.43322e-08,                0.425
         6.12571e-08,               0.4275
         6.91124e-08,                 0.43
           7.803e-08,               0.4325
         8.81617e-08,                0.435
         9.96823e-08,               0.4375
         1.12793e-07,                 0.44
         1.27727e-07,               0.4425
         1.44752e-07,                0.445
         1.64178e-07,               0.4475
         1.86365e-07,                 0.45
         2.11729e-07,               0.4525
         2.40752e-07,                0.455
         2.73997e-07,               0.4575
         3.12115e-07,                 0.46
         3.55866e-07,               0.4625
         4.06138e-07,                0.465
         4.63965e-07,               0.4675
         5.30558e-07,                 0.47
         6.07334e-07,               0.4725
         6.95956e-07,                0.475
         7.98378e-07,               0.4775
         9.16896e-07,                 0.48
         1.05422e-06,               0.4825
         1.21355e-06,                0.485
         1.39865e-06,               0.4875
         1.61402e-06,                 0.49
         1.86495e-06,               0.4925
         2.15777e-06,                0.495
         2.50001e-06,               0.4975
         2.90065e-06,                  0.5
         3.37042e-06,               0.5025
         3.92223e-06,                0.505
         4.57155e-06,               0.5075
         5.33703e-06,                 0.51
         6.24119e-06,               0.5125
         7.31129e-06,                0.515
          8.5804e-06,               0.5175
         1.00888e-05,                 0.52
         1.18856e-05,               0.5225
         1.40311e-05,                0.525
         1.65991e-05,               0.5275
         1.96807e-05,                 0.53
         2.33886e-05,               0.5325
         2.78625e-05,                0.535
         3.32766e-05,               0.5375
         3.98488e-05,                 0.54
         4.78529e-05,               0.5425
         5.76343e-05,                0.545
          6.3324e-05,              0.54625
          6.9631e-05,               0.5475
          7.6629e-05,              0.54875
         8.44015e-05,                 0.55
         9.30431e-05,              0.55125
         0.000102661,               0.5525
         0.000113378,              0.55375
         0.000125332,                0.555
         0.000138683,              0.55625
         0.000153611,               0.5575
         0.000170323,              0.55875
         0.000189058,                 0.56
         0.000210088,              0.56125
         0.000233726,               0.5625
         0.000260336,              0.56375
         0.000290336,                0.565
         0.000324209,              0.56625
         0.000362519,               0.5675
         0.000405919,              0.56875
         0.000455172,                 0.57
         0.000511172,              0.57125
         0.000574963,               0.5725
         0.000647776,              0.57375
         0.000731062,                0.575
         0.000826537,              0.57625
         0.000936238,               0.5775
          0.00106259,              0.57875
           0.0012085,                 0.58
          0.00137744,              0.58125
          0.00157361,               0.5825
          0.00180209,              0.58375
          0.00206904,                0.585
          0.00238202,              0.58625
          0.00275027,               0.5875
          0.00318524,              0.58875
          0.00370113,                 0.59
          0.00431569,              0.59125
          0.00505127,               0.5925
           0.0059362,              0.59375
          0.00700667,                0.595
           0.0083093,              0.59625
          0.00906594,             0.596875
           0.0099047,               0.5975
           0.0108361,             0.598125
           0.0118724,              0.59875
           0.0130277,             0.599375
           0.0143181,                  0.6
           0.0157627,             0.600625
           0.0173834,              0.60125
            0.019206,             0.601875
           0.0212607,               0.6025
           0.0235831,             0.603125
           0.0262152,              0.60375
           0.0292067,             0.604375
           0.0326169,                0.605
           0.0365165,             0.605625
           0.0409904,              0.60625
           0.0461408,             0.606875
           0.0520913,               0.6075
           0.0589918,             0.608125
           0.0670248,              0.60875
           0.0764136,             0.609375
           0.0874316,                 0.61
            0.100414,             0.610625
            0.115775,              0.61125
            0.134019,             0.611875
            0.155765,               0.6125
            0.181763,             0.613125
            0.212911,              0.61375
            0.250251,             0.614375
            0.294951,                0.615
            0.348213,             0.615625
            0.411097,              0.61625
            0.484188,             0.616875
            0.567062,               0.6175
            0.657581,             0.618125
            0.751192,              0.61875
            0.840681,             0.619375
            0.916973,                 0.62
            0.971233,             0.620625
            0.997626,              0.62125
            0.995233,             0.621875
            0.967942,               0.6225
            0.922572,             0.623125
            0.866525,              0.62375
            0.806109,             0.624375
            0.745866,                0.625
            0.635883,              0.62625
            0.545693,               0.6275
            0.474772,              0.62875
             0.41977,                 0.63
            0.377191,              0.63125
            0.344147,               0.6325
            0.318438,              0.63375
            0.298431,                0.635
            0.282928,              0.63625
            0.271046,               0.6375
            0.262137,              0.63875
            0.255719,                 0.64
            0.251436,              0.64125
            0.249026,               0.6425
            0.249116,                0.645
            0.255054,               0.6475
            0.266493,                 0.65
            0.283496,               0.6525
            0.306444,                0.655
            0.335971,               0.6575
            0.372903,                 0.66
            0.418166,               0.6625
             0.47261,                0.665
            0.536709,               0.6675
            0.610074,                 0.67
              0.6908,               0.6725
            0.774801,                0.675
            0.855524,               0.6775
             0.92462,                 0.68
             0.97388,               0.6825
            0.997847,                0.685
            0.995689,               0.6875
            0.971132,                 0.69
            0.930662,               0.6925
             0.88126,                0.695
            0.828807,               0.6975
            0.777471,                  0.7

