------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.06326e-21,                0.005
         1.39237e-21,              0.00625
          1.7505e-21,               0.0075
         2.13971e-21,              0.00875
          2.5622e-21,                 0.01
         3.02032e-21,              0.01125
         3.51656e-21,               0.0125
         4.05359e-21,              0.01375
         4.63423e-21,                0.015
          5.2615e-21,              0.01625
         5.93861e-21,               0.0175
         7.45625e-21,                 0.02
         9.21725e-21,               0.0225
         1.12557e-20,                0.025
         1.36101e-20,               0.0275
         1.63243e-20,                 0.03
         1.94476e-20,               0.0325
         2.30361e-20,                0.035
         2.71529e-20,               0.0375
         3.18696e-20,                 0.04
         3.72671e-20,               0.0425
         4.34369e-20,                0.045
         5.04823e-20,               0.0475
         5.85201e-20,                 0.05
         6.76822e-20,               0.0525
         7.81177e-20,                0.055
         8.99949e-20,               0.0575
         1.03504e-19,                 0.06
          1.1886e-19,               0.0625
         1.36305e-19,                0.065
         1.56114e-19,               0.0675
         1.78595e-19,                 0.07
         2.04097e-19,               0.0725
         2.33016e-19,                0.075
         2.65797e-19,               0.0775
         3.02941e-19,                 0.08
         3.45018e-19,               0.0825
         3.92667e-19,                0.085
         4.46613e-19,               0.0875
         5.07674e-19,                 0.09
         5.76772e-19,               0.0925
          6.5495e-19,                0.095
         7.43385e-19,               0.0975
         8.43408e-19,                  0.1
          9.5652e-19,               0.1025
         1.08442e-18,                0.105
         1.22902e-18,               0.1075
          1.3925e-18,                 0.11
         1.57729e-18,               0.1125
         1.78617e-18,                0.115
         2.02226e-18,               0.1175
          2.2891e-18,                 0.12
         2.59069e-18,               0.1225
         2.93153e-18,                0.125
         3.31676e-18,               0.1275
         3.75214e-18,                 0.13
         4.24422e-18,               0.1325
         4.80039e-18,                0.135
         5.42903e-18,               0.1375
         6.13961e-18,                 0.14
         6.94286e-18,               0.1425
         7.85094e-18,                0.145
         8.87758e-18,               0.1475
         1.00384e-17,                 0.15
          1.1351e-17,               0.1525
         1.28354e-17,                0.155
         1.45142e-17,               0.1575
         1.64133e-17,                 0.16
         1.85616e-17,               0.1625
         2.09923e-17,                0.165
         2.37427e-17,               0.1675
         2.68556e-17,                 0.17
          3.0379e-17,               0.1725
         3.43678e-17,                0.175
         3.88843e-17,               0.1775
          4.3999e-17,                 0.18
         4.97923e-17,               0.1825
         5.63554e-17,                0.185
         6.37919e-17,               0.1875
         7.22198e-17,                 0.19
         8.17732e-17,               0.1925
         9.26045e-17,                0.195
         1.04887e-16,               0.1975
          1.1882e-16,                  0.2
         1.34626e-16,               0.2025
         1.52563e-16,                0.205
         1.72922e-16,               0.2075
         1.96036e-16,                 0.21
         2.22285e-16,               0.2125
         2.52101e-16,                0.215
         2.85978e-16,               0.2175
         3.24479e-16,                 0.22
         3.68247e-16,               0.2225
         4.18017e-16,                0.225
         4.74627e-16,               0.2275
         5.39037e-16,                 0.23
         6.12343e-16,               0.2325
         6.95797e-16,                0.235
         7.90835e-16,               0.2375
         8.99097e-16,                 0.24
         1.02246e-15,               0.2425
         1.16309e-15,                0.245
         1.32343e-15,               0.2475
         1.50633e-15,                 0.25
         1.71502e-15,               0.2525
         1.95323e-15,                0.255
         2.22522e-15,               0.2575
         2.53589e-15,                 0.26
         2.89088e-15,               0.2625
         3.29666e-15,                0.265
         3.76068e-15,               0.2675
