------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         3.42634e-15,                0.005
         5.46596e-15,               0.0075
         7.75179e-15,                 0.01
         1.03077e-14,               0.0125
         1.31597e-14,                0.015
         1.63362e-14,               0.0175
         1.98679e-14,                 0.02
         2.37887e-14,               0.0225
          2.8135e-14,                0.025
         3.29469e-14,               0.0275
         3.82677e-14,                 0.03
         4.41449e-14,               0.0325
         5.06298e-14,                0.035
         5.77786e-14,               0.0375
         6.56523e-14,                 0.04
         7.43173e-14,               0.0425
          8.3846e-14,                0.045
         9.43169e-14,               0.0475
         1.05816e-13,                 0.05
         1.18436e-13,               0.0525
         1.32278e-13,                0.055
         1.47453e-13,               0.0575
         1.64081e-13,                 0.06
         2.02229e-13,                0.065
         2.47909e-13,                 0.07
          3.0253e-13,                0.075
         3.67755e-13,                 0.08
         4.45557e-13,                0.085
         5.38269e-13,                 0.09
         6.48655e-13,                0.095
         7.79987e-13,                  0.1
         9.36142e-13,                0.105
         1.12171e-12,                 0.11
         1.34215e-12,                0.115
         1.60389e-12,                 0.12
         1.91461e-12,                0.125
         2.28338e-12,                 0.13
         2.72099e-12,                0.135
         3.24022e-12,                 0.14
         3.85629e-12,                0.145
         4.58728e-12,                 0.15
         5.45467e-12,                0.155
         6.48404e-12,                 0.16
         7.70584e-12,                0.165
         9.15632e-12,                 0.17
         1.08787e-11,                0.175
         1.29246e-11,                 0.18
         1.53556e-11,                0.185
          1.8245e-11,                 0.19
         2.16809e-11,                0.195
         2.57683e-11,                  0.2
          3.0633e-11,                0.205
         3.64257e-11,                 0.21
         4.33273e-11,                0.215
         5.15547e-11,                 0.22
         6.13684e-11,                0.225
         7.30817e-11,                 0.23
         8.70719e-11,                0.235
         1.03793e-10,                 0.24
         1.23793e-10,                0.245
         1.47732e-10,                 0.25
         1.76411e-10,                0.255
         2.10795e-10,                 0.26
         2.52056e-10,                0.265
         3.01612e-10,                 0.27
         3.61188e-10,                0.275
         4.32878e-10,                 0.28
         5.19232e-10,                0.285
         6.23357e-10,                 0.29
         7.49044e-10,                0.295
         9.00929e-10,                  0.3
         1.08468e-09,                0.305
         1.30725e-09,                 0.31
         1.57718e-09,                0.315
         1.90494e-09,                 0.32
         2.30346e-09,                0.325
         2.78867e-09,                 0.33
         3.38026e-09,                0.335
         4.10259e-09,                 0.34
         4.98588e-09,                0.345
         5.49929e-09,               0.3475
         6.06768e-09,                 0.35
          6.6972e-09,               0.3525
         7.39472e-09,                0.355
          8.1679e-09,               0.3575
          9.0253e-09,                 0.36
         9.97653e-09,               0.3625
         1.10323e-08,                0.365
         1.22046e-08,               0.3675
          1.3507e-08,                 0.37
         1.49545e-08,               0.3725
          1.6564e-08,                0.375
         1.83545e-08,               0.3775
         2.03475e-08,                 0.38
         2.25668e-08,               0.3825
         2.50394e-08,                0.385
         2.77957e-08,               0.3875
         3.08698e-08,                 0.39
         3.43001e-08,               0.3925
         3.81302e-08,                0.395
         4.24089e-08,               0.3975
         4.71915e-08,                  0.4
         5.25403e-08,               0.4025
         5.85261e-08,                0.405
         6.52285e-08,               0.4075
         7.27381e-08,                 0.41
         8.11573e-08,               0.4125
         9.06023e-08,                0.415
         1.01205e-07,               0.4175
         1.13115e-07,                 0.42
         1.26502e-07,               0.4225
         1.41561e-07,                0.425
         1.58512e-07,               0.4275
         1.77607e-07,                 0.43
         1.99131e-07,               0.4325
         2.23414e-07,                0.435
         2.50829e-07,               0.4375
         2.81804e-07,                 0.44
         3.16831e-07,               0.4425
         3.56472e-07,                0.445
