------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.37471e-18,                0.005
         1.78672e-18,              0.00625
         2.22942e-18,               0.0075
         2.70463e-18,              0.00875
         3.21429e-18,                 0.01
         3.76046e-18,              0.01125
         4.34529e-18,               0.0125
         4.97106e-18,              0.01375
         5.64017e-18,                0.015
         7.11869e-18,               0.0175
         8.80283e-18,                 0.02
          1.0717e-17,               0.0225
         1.28885e-17,                0.025
         1.53475e-17,               0.0275
         1.81275e-17,                 0.03
         2.12659e-17,               0.0325
         2.48041e-17,                0.035
         2.87883e-17,               0.0375
         3.32695e-17,                 0.04
         3.83045e-17,               0.0425
         4.39564e-17,                0.045
         5.02952e-17,               0.0475
         5.73985e-17,                 0.05
         6.53527e-17,               0.0525
         7.42533e-17,                0.055
         8.42067e-17,               0.0575
         9.53306e-17,                 0.06
         1.07756e-16,               0.0625
         1.21628e-16,                0.065
         1.37107e-16,               0.0675
         1.54372e-16,                 0.07
         1.73621e-16,               0.0725
         1.95075e-16,                0.075
         2.18976e-16,               0.0775
         2.45596e-16,                 0.08
         2.75235e-16,               0.0825
         3.08225e-16,                0.085
         3.44938e-16,               0.0875
         3.85782e-16,                 0.09
         4.31213e-16,               0.0925
         4.81736e-16,                0.095
         5.37911e-16,               0.0975
         6.00361e-16,                  0.1
         6.69775e-16,               0.1025
          7.4692e-16,                0.105
         8.32647e-16,               0.1075
           9.279e-16,                 0.11
         1.03373e-15,               0.1125
         1.15129e-15,                0.115
         1.28189e-15,               0.1175
         1.42695e-15,                 0.12
         1.58808e-15,               0.1225
         1.76704e-15,                0.125
          1.9658e-15,               0.1275
         2.18655e-15,                 0.13
         2.43172e-15,               0.1325
           2.704e-15,                0.135
         3.00641e-15,               0.1375
         3.34228e-15,                 0.14
         3.71532e-15,               0.1425
         4.12965e-15,                0.145
         4.58988e-15,               0.1475
          5.1011e-15,                 0.15
           5.669e-15,               0.1525
          6.2999e-15,                0.155
         7.00083e-15,               0.1575
         7.77964e-15,                 0.16
         8.64505e-15,               0.1625
         9.60676e-15,                0.165
         1.06756e-14,               0.1675
         1.18636e-14,                 0.17
         1.31843e-14,               0.1725
         1.46525e-14,                0.175
          1.6285e-14,               0.1775
         1.81004e-14,                 0.18
         2.01194e-14,               0.1825
         2.23652e-14,                0.185
         2.48636e-14,               0.1875
         2.76434e-14,                 0.19
         3.07368e-14,               0.1925
         3.41798e-14,                0.195
         3.80124e-14,               0.1975
         4.22795e-14,                  0.2
         4.70311e-14,               0.2025
         5.23232e-14,                0.205
         5.82183e-14,               0.2075
         6.47865e-14,                 0.21
          7.2106e-14,               0.2125
         8.02644e-14,                0.215
         8.93596e-14,               0.2175
         9.95014e-14,                 0.22
         1.10812e-13,               0.2225
         1.23431e-13,                0.225
          1.3751e-13,               0.2275
         1.53223e-13,                 0.23
         1.70764e-13,               0.2325
          1.9035e-13,                0.235
         2.12224e-13,               0.2375
         2.36661e-13,                 0.24
         2.63967e-13,               0.2425
         2.94487e-13,                0.245
         3.28608e-13,               0.2475
         3.66765e-13,                 0.25
         4.09449e-13,               0.2525
         4.57207e-13,                0.255
          5.1066e-13,               0.2575
         5.70504e-13,                 0.26
         6.37522e-13,               0.2625
         7.12597e-13,                0.265
         7.96723e-13,               0.2675
          8.9102e-13,                 0.27
         9.96752e-13,               0.2725
         1.11534e-12,                0.275
          1.2484e-12,               0.2775
         1.39774e-12,                 0.28
          1.5654e-12,               0.2825
         1.75371e-12,                0.285
         1.96528e-12,               0.2875
         2.20306e-12,                 0.29
          2.4704e-12,               0.2925
         2.77108e-12,                0.295
         3.10939e-12,               0.2975
         3.49019e-12,                  0.3
         3.91895e-12,               0.3025
         4.40193e-12,                0.305
         4.94619e-12,               0.3075
         5.55976e-12,                 0.31
         6.25173e-12,               0.3125
         7.03246e-12,                0.315
          7.9137e-12,               0.3175
         8.90882e-12,                 0.32
          1.0033e-11,               0.3225
         1.13036e-11,                0.325
         1.27403e-11,               0.3275
         1.43656e-11,                 0.33
          1.6205e-11,               0.3325
         1.82877e-11,                0.335
         2.06472e-11,               0.3375
         2.33214e-11,                 0.34
         2.63539e-11,               0.3425
         2.97943e-11,                0.345
         3.36996e-11,               0.3475
         3.81348e-11,                 0.35
         4.31747e-11,               0.3525
         4.89046e-11,                0.355
         5.54226e-11,               0.3575
         6.28412e-11,                 0.36
         7.12897e-11,               0.3625
         8.09167e-11,                0.365
         9.18928e-11,               0.3675
         1.04415e-10,                 0.37
         1.18709e-10,               0.3725
         1.35035e-10,                0.375
         1.53696e-10,               0.3775
         1.75038e-10,                 0.38
         1.99462e-10,               0.3825
         2.27431e-10,                0.385
         2.59483e-10,               0.3875
         2.96238e-10,                 0.39
         3.38416e-10,               0.3925
         3.86852e-10,                0.395
         4.42513e-10,               0.3975
         5.06527e-10,                  0.4
         5.80201e-10,               0.4025
         6.65059e-10,                0.405
         7.62875e-10,               0.4075
         8.75717e-10,                 0.41
           1.006e-09,               0.4125
         1.15655e-09,                0.415
         1.33066e-09,               0.4175
          1.5322e-09,                 0.42
         1.76568e-09,               0.4225
         2.03643e-09,                0.425
         2.35068e-09,               0.4275
         2.71575e-09,                 0.43
         3.14029e-09,               0.4325
         3.63446e-09,                0.435
         4.21027e-09,               0.4375
         4.88188e-09,                 0.44
         5.66608e-09,               0.4425
         6.58271e-09,                0.445
         7.65533e-09,               0.4475
         8.91191e-09,                 0.45
         1.03857e-08,               0.4525
         1.21163e-08,                0.455
         1.41509e-08,               0.4575
          1.6546e-08,                 0.46
          1.9369e-08,               0.4625
         2.27007e-08,                0.465
         2.66381e-08,               0.4675
         3.12978e-08,                 0.47
         3.68201e-08,               0.4725
         4.33744e-08,                0.475
         5.11652e-08,               0.4775
         6.04401e-08,                 0.48
         7.14995e-08,               0.4825
         8.47084e-08,                0.485
         1.00512e-07,               0.4875
         1.19451e-07,                 0.49
         1.42191e-07,               0.4925
         1.69545e-07,                0.495
         2.02513e-07,               0.4975
         2.42325e-07,                  0.5
         2.90502e-07,               0.5025
         3.48927e-07,                0.505
         4.19937e-07,               0.5075
          5.0644e-07,                 0.51
          6.1207e-07,               0.5125
         6.73436e-07,              0.51375
         7.41375e-07,                0.515
         8.16639e-07,              0.51625
         9.00073e-07,               0.5175
         9.92628e-07,              0.51875
         1.09537e-06,                 0.52
          1.2095e-06,              0.52125
         1.33638e-06,               0.5225
         1.47753e-06,              0.52375
         1.63468e-06,                0.525
         1.80977e-06,              0.52625
         2.00501e-06,               0.5275
          2.2229e-06,              0.52875
         2.46626e-06,                 0.53
          2.7383e-06,              0.53125
         3.04267e-06,               0.5325
         3.38351e-06,              0.53375
         3.76554e-06,                0.535
         4.19415e-06,              0.53625
         4.67547e-06,               0.5375
         5.21651e-06,              0.53875
         5.82532e-06,                 0.54
          6.5111e-06,              0.54125
          7.2844e-06,               0.5425
         8.15735e-06,              0.54375
         9.14393e-06,                0.545
         1.02602e-05,              0.54625
         1.15248e-05,               0.5475
         1.29592e-05,              0.54875
         1.45882e-05,                 0.55
         1.64408e-05,              0.55125
         1.85504e-05,               0.5525
         2.09562e-05,              0.55375
         2.37038e-05,                0.555
         2.68465e-05,              0.55625
         3.04467e-05,               0.5575
         3.45778e-05,              0.55875
         3.93261e-05,                 0.56
         4.47934e-05,              0.56125
            5.11e-05,               0.5625
         5.83888e-05,              0.56375
         6.68292e-05,                0.565
         7.66235e-05,              0.56625
         8.80135e-05,               0.5675
         0.000101289,              0.56875
         0.000116799,                 0.57
         0.000134964,              0.57125
         0.000156295,               0.5725
         0.000181411,              0.57375
          0.00021107,                0.575
           0.0002462,              0.57625
         0.000287944,               0.5775
         0.000337718,              0.57875
          0.00039728,                 0.58
          0.00046883,              0.58125
         0.000555133,               0.5825
         0.000659689,              0.58375
         0.000786955,                0.585
         0.000942647,              0.58625
          0.00103338,             0.586875
          0.00113415,               0.5875
          0.00124624,             0.588125
          0.00137111,              0.58875
          0.00151044,             0.589375
          0.00166618,                 0.59
          0.00184056,             0.590625
          0.00203618,              0.59125
          0.00225606,             0.591875
          0.00250371,               0.5925
          0.00278323,             0.593125
          0.00309945,              0.59375
          0.00345803,             0.594375
          0.00386566,                0.595
          0.00433027,             0.595625
          0.00486132,              0.59625
          0.00547011,             0.596875
           0.0061702,               0.5975
          0.00697799,             0.598125
          0.00791333,              0.59875
           0.0090005,             0.599375
           0.0102692,                  0.6
           0.0117563,             0.600625
           0.0135073,              0.60125
           0.0155794,             0.601875
           0.0180448,               0.6025
           0.0209949,             0.603125
           0.0245472,              0.60375
           0.0288535,             0.604375
           0.0341121,                0.605
           0.0371772,             0.605312
           0.0405845,             0.605625
           0.0443804,             0.605938
           0.0486189,              0.60625
           0.0533625,             0.606562
           0.0586842,             0.606875
           0.0646696,             0.607187
           0.0714185,               0.6075
           0.0790486,             0.607812
           0.0876981,             0.608125
           0.0975298,             0.608437
            0.108736,              0.60875
            0.121543,             0.609062
            0.136219,             0.609375
            0.153078,             0.609687
            0.172487,                 0.61
            0.194874,             0.610313
             0.22073,             0.610625
             0.25061,             0.610938
            0.285119,              0.61125
            0.324895,             0.611563
            0.370554,             0.611875
            0.422607,             0.612188
            0.481327,               0.6125
            0.546549,             0.612812
            0.617419,             0.613125
            0.692118,             0.613438
            0.767651,              0.61375
            0.839833,             0.614062
            0.903642,             0.614375
            0.953985,             0.614688
             0.98675,                0.615
            0.999767,             0.615312
            0.993272,             0.615625
            0.969675,             0.615938
             0.93279,              0.61625
            0.886901,             0.616562
            0.835994,             0.616875
            0.783321,             0.617188
