------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         8.53983e-12,                0.005
         1.34011e-11,               0.0075
         1.86947e-11,                 0.01
         2.44515e-11,               0.0125
         3.07044e-11,                0.015
         3.74887e-11,               0.0175
         4.48419e-11,                 0.02
         5.28039e-11,               0.0225
         6.14175e-11,                0.025
         7.07282e-11,               0.0275
         8.07845e-11,                 0.03
         9.16383e-11,               0.0325
         1.03345e-10,                0.035
         1.29555e-10,                 0.04
         1.59935e-10,                0.045
         1.95074e-10,                 0.05
         2.35646e-10,                0.055
         2.82413e-10,                 0.06
         3.36243e-10,                0.065
         3.98123e-10,                 0.07
         4.69176e-10,                0.075
         5.50677e-10,                 0.08
         6.44078e-10,                0.085
          7.5103e-10,                 0.09
         8.73411e-10,                0.095
         1.01336e-09,                  0.1
          1.1733e-09,                0.105
         1.35601e-09,                 0.11
         1.56464e-09,                0.115
         1.80278e-09,                 0.12
         2.07451e-09,                0.125
         2.38451e-09,                 0.13
         2.73808e-09,                0.135
         3.14128e-09,                 0.14
         3.60103e-09,                0.145
         4.12522e-09,                 0.15
         4.72285e-09,                0.155
         5.40421e-09,                 0.16
         6.18105e-09,                0.165
         7.06683e-09,                 0.17
          8.0769e-09,                0.175
         9.22887e-09,                 0.18
         1.05429e-08,                0.185
          1.2042e-08,                 0.19
         1.37526e-08,                0.195
         1.57051e-08,                  0.2
         1.79343e-08,                0.205
         2.04801e-08,                 0.21
         2.33884e-08,                0.215
          2.6712e-08,                 0.22
         3.05117e-08,                0.225
         3.48573e-08,                 0.23
         3.98293e-08,                0.235
         4.55207e-08,                 0.24
         5.20384e-08,                0.245
         5.95063e-08,                 0.25
         6.80673e-08,                0.255
         7.78867e-08,                 0.26
         8.91558e-08,                0.265
         1.02096e-07,                 0.27
         1.16966e-07,                0.275
         1.34062e-07,                 0.28
         1.53732e-07,                0.285
         1.76379e-07,                 0.29
         2.02472e-07,                0.295
         2.32559e-07,                  0.3
         2.67277e-07,                0.305
         3.07372e-07,                 0.31
         3.53715e-07,                0.315
         4.07326e-07,                 0.32
         4.69401e-07,                0.325
         5.41342e-07,                 0.33
         6.24797e-07,                0.335
         7.21707e-07,                 0.34
         8.34354e-07,                0.345
         9.65435e-07,                 0.35
         1.11813e-06,                0.355
         1.29622e-06,                 0.36
         1.50416e-06,                0.365
         1.74725e-06,                 0.37
          2.0318e-06,                0.375
         2.36531e-06,                 0.38
         2.75674e-06,                0.385
          3.2168e-06,                 0.39
         3.75832e-06,                0.395
         4.39667e-06,                  0.4
         5.15036e-06,                0.405
          6.0417e-06,                 0.41
         7.09761e-06,                0.415
          8.3507e-06,                 0.42
         9.84051e-06,                0.425
         1.16152e-05,                 0.43
         1.37334e-05,                0.435
         1.62669e-05,                 0.44
         1.93038e-05,                0.445
         2.29524e-05,                 0.45
         2.73462e-05,                0.455
         3.26508e-05,                 0.46
         3.90715e-05,                0.465
         4.68648e-05,                 0.47
         5.63511e-05,                0.475
         6.79336e-05,                 0.48
         7.46648e-05,               0.4825
         8.21206e-05,                0.485
         9.03858e-05,               0.4875
         9.95566e-05,                 0.49
         0.000109741,               0.4925
         0.000121062,                0.495
         0.000133659,               0.4975
         0.000147689,                  0.5
         0.000163331,               0.5025
         0.000180788,                0.505
         0.000200293,               0.5075
         0.000222109,                 0.51
         0.000246541,               0.5125
         0.000273933,                0.515
         0.000304682,               0.5175
         0.000339244,                 0.52
         0.000378145,               0.5225
         0.000421989,                0.525
         0.000471474,               0.5275
          0.00052741,                 0.53
         0.000590736,               0.5325
         0.000662544,                0.535
         0.000744105,               0.5375
         0.000836908,                 0.54
         0.000942693,               0.5425
          0.00106351,                0.545
          0.00120176,               0.5475
           0.0013603,                 0.55
           0.0015425,               0.5525
          0.00175236,                0.555
          0.00199469,               0.5575
          0.00227519,                 0.56
          0.00260076,               0.5625
          0.00297971,                0.565
          0.00342208,               0.5675
          0.00394013,                 0.57
          0.00454882,               0.5725
          0.00526654,                0.575
          0.00611601,               0.5775
          0.00712542,                 0.58
          0.00833004,               0.5825
          0.00977414,                0.585
           0.0115138,               0.5875
           0.0136205,                 0.59
           0.0161858,               0.5925
           0.0176763,              0.59375
           0.0193286,                0.595
           0.0211631,              0.59625
           0.0232035,               0.5975
           0.0254768,              0.59875
           0.0280142,                  0.6
           0.0308518,              0.60125
           0.0340311,               0.6025
           0.0376005,              0.60375
           0.0416162,                0.605
           0.0461434,              0.60625
           0.0512584,               0.6075
           0.0570505,              0.60875
           0.0636239,                 0.61
           0.0711011,              0.61125
           0.0796257,               0.6125
           0.0893663,              0.61375
            0.100521,                0.615
            0.113321,              0.61625
            0.128038,               0.6175
            0.144986,              0.61875
            0.164531,                 0.62
            0.187087,              0.62125
            0.213121,               0.6225
            0.243147,              0.62375
            0.277708,                0.625
            0.317344,              0.62625
            0.362545,               0.6275
             0.41366,              0.62875
            0.470786,                 0.63
            0.533609,              0.63125
            0.601225,               0.6325
            0.671981,              0.63375
            0.743382,                0.635
            0.812167,              0.63625
            0.874595,               0.6375
            0.926968,              0.63875
            0.966257,                 0.64
            0.990658,              0.64125
            0.999873,               0.6425
            0.995027,              0.64375
            0.978298,                0.645
            0.952405,              0.64625
            0.920133,               0.6475
             0.84608,                 0.65
            0.770733,               0.6525
            0.701714,                0.655
            0.641879,               0.6575
            0.591549,                 0.66
            0.549946,               0.6625
            0.515946,                0.665
             0.48842,               0.6675
            0.466365,                 0.67
            0.448943,               0.6725
            0.435468,                0.675
            0.425393,               0.6775
            0.418286,                 0.68
             0.41168,                0.685
            0.413733,                 0.69
            0.423319,                0.695
            0.439823,                  0.7

