------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         2.21297e-25,                0.005
         2.92389e-25,              0.00625
         3.70886e-25,               0.0075
         4.57416e-25,              0.00875
         5.52652e-25,                 0.01
          6.5732e-25,              0.01125
         7.72204e-25,               0.0125
         8.98147e-25,              0.01375
         1.03606e-24,                0.015
         1.18691e-24,              0.01625
         1.35176e-24,               0.0175
         1.53174e-24,              0.01875
         1.72807e-24,                 0.02
         1.94206e-24,              0.02125
         2.17513e-24,               0.0225
         2.70467e-24,                0.025
         3.33028e-24,               0.0275
         4.06768e-24,                 0.03
         4.93504e-24,               0.0325
         5.95334e-24,                0.035
         7.14683e-24,               0.0375
         8.54355e-24,                 0.04
         1.01758e-23,               0.0425
          1.2081e-23,                0.045
         1.43021e-23,               0.0475
         1.68889e-23,                 0.05
         1.98987e-23,               0.0525
         2.33976e-23,                0.055
         2.74619e-23,               0.0575
         3.21796e-23,                 0.06
         3.76519e-23,               0.0625
         4.39958e-23,                0.065
         5.13459e-23,               0.0675
         5.98575e-23,                 0.07
         6.97096e-23,               0.0725
         8.11084e-23,                0.075
         9.42916e-23,               0.0775
         1.09533e-22,                 0.08
         1.27149e-22,               0.0825
         1.47502e-22,                0.085
         1.71013e-22,               0.0875
         1.98165e-22,                 0.09
         2.29515e-22,               0.0925
         2.65705e-22,                0.095
         3.07476e-22,               0.0975
         3.55682e-22,                  0.1
         4.11308e-22,               0.1025
         4.75488e-22,                0.105
         5.49532e-22,               0.1075
         6.34949e-22,                 0.11
         7.33484e-22,               0.1125
         8.47144e-22,                0.115
          9.7825e-22,               0.1175
         1.12948e-21,                 0.12
         1.30392e-21,               0.1225
         1.50514e-21,                0.125
         1.73725e-21,               0.1275
         2.00502e-21,                 0.13
         2.31394e-21,               0.1325
         2.67035e-21,                0.135
         3.08159e-21,               0.1375
         3.55613e-21,                 0.14
         4.10379e-21,               0.1425
         4.73588e-21,                0.145
         5.46551e-21,               0.1475
         6.30784e-21,                 0.15
         7.28042e-21,               0.1525
         8.40356e-21,                0.155
         9.70075e-21,               0.1575
         1.11992e-20,                 0.16
         1.29305e-20,               0.1625
         1.49311e-20,                0.165
         1.72434e-20,               0.1675
         1.99164e-20,                 0.17
         2.30071e-20,               0.1725
         2.65815e-20,                0.175
         3.07161e-20,               0.1775
         3.54999e-20,                 0.18
         4.10361e-20,               0.1825
         4.74446e-20,                0.185
         5.48646e-20,               0.1875
          6.3458e-20,                 0.19
         7.34129e-20,               0.1925
         8.49483e-20,                0.195
         9.83185e-20,               0.1975
          1.1382e-19,                  0.2
         1.31797e-19,               0.2025
         1.52653e-19,                0.205
         1.76853e-19,               0.2075
         2.04945e-19,                 0.21
         2.37564e-19,               0.2125
         2.75452e-19,                0.215
         3.19473e-19,               0.2175
         3.70639e-19,                 0.22
         4.30129e-19,               0.2225
         4.99321e-19,                0.225
         5.79826e-19,               0.2275
         6.73527e-19,                 0.23
         7.82629e-19,               0.2325
         9.09709e-19,                0.235
         1.05779e-18,               0.2375
          1.2304e-18,                 0.24
         1.43168e-18,               0.2425
         1.66651e-18,                0.245
         1.94057e-18,               0.2475
         2.26055e-18,                 0.25
          2.6343e-18,               0.2525
         3.07106e-18,                0.255
         3.58165e-18,               0.2575
         4.17883e-18,                 0.26
         4.87759e-18,               0.2625
         5.69558e-18,                0.265
          6.6536e-18,               0.2675
         7.77615e-18,                 0.27
         9.09209e-18,               0.2725
         1.06355e-17,                0.275
         1.24466e-17,               0.2775
         1.45729e-17,                 0.28
         1.70704e-17,               0.2825
         2.00056e-17,                0.285
          2.3457e-17,               0.2875
         2.75173e-17,                 0.29
         3.22968e-17,               0.2925
         3.79257e-17,                0.295
         4.45589e-17,               0.2975
         5.23798e-17,                  0.3
         6.16065e-17,               0.3025
         7.24979e-17,                0.305
         8.53619e-17,               0.3075
         1.00565e-16,                 0.31
         1.18544e-16,               0.3125
         1.39817e-16,                0.315
         1.65006e-16,               0.3175
         1.94849e-16,                 0.32
         2.30229e-16,               0.3225
         2.72202e-16,                0.325
         3.22028e-16,               0.3275
         3.81218e-16,                 0.33
          4.5158e-16,               0.3325
          5.3528e-16,                0.335
         6.34918e-16,               0.3375
         7.53614e-16,                 0.34
         8.95117e-16,               0.3425
