------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         6.39539e-07,                0.005
          1.3354e-06,                 0.01
         2.09162e-06,                0.015
          2.9125e-06,                 0.02
         3.80265e-06,                0.025
         4.76697e-06,                 0.03
         5.81074e-06,                0.035
         6.93957e-06,                 0.04
         8.15949e-06,                0.045
         9.47691e-06,                 0.05
         1.08987e-05,                0.055
         1.24323e-05,                 0.06
         1.40854e-05,                0.065
         1.58666e-05,                 0.07
         1.77849e-05,                0.075
         1.98498e-05,                 0.08
         2.20718e-05,                0.085
         2.44617e-05,                 0.09
         2.70316e-05,                0.095
          2.9794e-05,                  0.1
         3.27625e-05,                0.105
         3.59517e-05,                 0.11
          3.9377e-05,                0.115
         4.30553e-05,                 0.12
         4.70043e-05,                0.125
         5.12432e-05,                 0.13
         5.57926e-05,                0.135
         6.06746e-05,                 0.14
         6.59127e-05,                0.145
         7.15323e-05,                 0.15
         7.75607e-05,                0.155
         8.40271e-05,                 0.16
         9.09628e-05,                0.165
         9.84016e-05,                 0.17
          0.00010638,                0.175
         0.000114936,                 0.18
         0.000124112,                0.185
         0.000133953,                 0.19
         0.000144507,                0.195
         0.000155826,                  0.2
         0.000167967,                0.205
         0.000180989,                 0.21
         0.000194957,                0.215
         0.000209941,                 0.22
         0.000226017,                0.225
         0.000243265,                 0.23
         0.000261772,                0.235
         0.000281634,                 0.24
         0.000302952,                0.245
         0.000325836,                 0.25
         0.000350404,                0.255
         0.000376785,                 0.26
         0.000405116,                0.265
         0.000435548,                 0.27
         0.000468242,                0.275
         0.000503374,                 0.28
         0.000541133,                0.285
         0.000581724,                 0.29
         0.000625369,                0.295
          0.00067231,                  0.3
         0.000722809,                0.305
         0.000777147,                 0.31
         0.000835634,                0.315
         0.000898604,                 0.32
          0.00096642,                0.325
          0.00103948,                 0.33
           0.0011182,                0.335
          0.00120307,                 0.34
          0.00129458,                0.345
          0.00139329,                 0.35
          0.00149981,                0.355
           0.0016148,                 0.36
          0.00173898,                0.365
          0.00187312,                 0.37
          0.00201811,                0.375
          0.00217486,                 0.38
          0.00234443,                0.385
          0.00252792,                 0.39
          0.00272658,                0.395
          0.00294177,                  0.4
          0.00317497,                0.405
          0.00342782,                 0.41
          0.00370211,                0.415
          0.00399982,                 0.42
          0.00432313,                0.425
          0.00467444,                 0.43
           0.0050564,                0.435
          0.00547192,                 0.44
          0.00592423,                0.445
           0.0064169,                 0.45
          0.00695388,                0.455
          0.00753954,                 0.46
          0.00817874,                0.465
          0.00887686,                 0.47
          0.00963989,                0.475
           0.0104745,                 0.48
            0.011388,                0.485
           0.0123887,                 0.49
           0.0134859,                0.495
           0.0146896,                  0.5
           0.0160116,                0.505
           0.0174645,                 0.51
           0.0190627,                0.515
           0.0208224,                 0.52
           0.0227616,                0.525
           0.0249005,                 0.53
            0.027262,                0.535
           0.0298716,                 0.54
            0.032758,                0.545
           0.0359539,                 0.55
           0.0394955,                0.555
           0.0434242,                 0.56
           0.0477862,                0.565
           0.0526337,                 0.57
           0.0580256,                0.575
           0.0640281,                 0.58
           0.0707155,                0.585
           0.0781716,                 0.59
           0.0864898,                0.595
            0.095775,                  0.6
            0.106144,                0.605
            0.117724,                 0.61
             0.13066,                0.615
            0.145105,                 0.62
            0.161229,                0.625
            0.179209,                 0.63
            0.199234,                0.635
            0.221497,                 0.64
            0.246188,                0.645
            0.273489,                 0.65
            0.303556,                0.655
            0.336511,                 0.66
            0.372418,                0.665
            0.411263,                 0.67
            0.452929,                0.675
            0.497175,                 0.68
            0.543613,                0.685
            0.591694,                 0.69
             0.64071,                0.695
            0.689808,                  0.7

