------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.40651e-09,                0.005
          2.1836e-09,               0.0075
         3.01355e-09,                 0.01
         3.89927e-09,               0.0125
         4.84382e-09,                0.015
          5.8504e-09,               0.0175
          6.9224e-09,                 0.02
         8.06338e-09,               0.0225
         9.27708e-09,                0.025
         1.19386e-08,                 0.03
         1.49409e-08,                0.035
         1.83215e-08,                 0.04
         2.21222e-08,                0.045
         2.63889e-08,                 0.05
         3.11725e-08,                0.055
         3.65293e-08,                 0.06
         4.25217e-08,                0.065
         4.92187e-08,                 0.07
         5.66965e-08,                0.075
         6.50397e-08,                 0.08
         7.43418e-08,                0.085
         8.47064e-08,                 0.09
         9.62482e-08,                0.095
         1.09094e-07,                  0.1
         1.23385e-07,                0.105
         1.39277e-07,                 0.11
         1.56943e-07,                0.115
         1.76574e-07,                 0.12
         1.98382e-07,                0.125
         2.22604e-07,                 0.13
         2.49502e-07,                0.135
         2.79364e-07,                 0.14
         3.12513e-07,                0.145
         3.49308e-07,                 0.15
         3.90145e-07,                0.155
         4.35465e-07,                 0.16
         4.85761e-07,                0.165
         5.41577e-07,                 0.17
         6.03521e-07,                0.175
         6.72269e-07,                 0.18
         7.48573e-07,                0.185
         8.33272e-07,                 0.19
         9.27299e-07,                0.195
          1.0317e-06,                  0.2
         1.14762e-06,                0.205
         1.27638e-06,                 0.21
         1.41941e-06,                0.215
         1.57833e-06,                 0.22
         1.75494e-06,                0.225
         1.95128e-06,                 0.23
         2.16959e-06,                0.235
         2.41241e-06,                 0.24
         2.68257e-06,                0.245
         2.98324e-06,                 0.25
           3.318e-06,                0.255
         3.69084e-06,                 0.26
         4.10624e-06,                0.265
         4.56926e-06,                 0.27
         5.08557e-06,                0.275
         5.66155e-06,                 0.28
          6.3044e-06,                0.285
         7.02222e-06,                 0.29
         7.82415e-06,                0.295
         8.72051e-06,                  0.3
         9.72296e-06,                0.305
         1.08447e-05,                 0.31
         1.21006e-05,                0.315
         1.35076e-05,                 0.32
         1.50849e-05,                0.325
         1.68541e-05,                 0.33
         1.88401e-05,                0.335
         2.10708e-05,                 0.34
         2.35783e-05,                0.345
         2.63989e-05,                 0.35
         2.95744e-05,                0.355
          3.3152e-05,                 0.36
         3.71862e-05,                0.365
         4.17391e-05,                 0.37
         4.68819e-05,                0.375
         5.26963e-05,                 0.38
         5.92765e-05,                0.385
         6.67305e-05,                 0.39
          7.5183e-05,                0.395
         8.47779e-05,                  0.4
         9.56817e-05,                0.405
         0.000108087,                 0.41
         0.000122217,                0.415
         0.000138332,                 0.42
         0.000156734,                0.425
         0.000177775,                 0.43
         0.000201867,                0.435
         0.000229492,                 0.44
         0.000261215,                0.445
         0.000297702,                 0.45
         0.000339735,                0.455
          0.00038824,                 0.46
         0.000444313,                0.465
         0.000509254,                 0.47
         0.000584611,                0.475
         0.000672232,                 0.48
         0.000774329,                0.485
          0.00089356,                 0.49
          0.00103313,                0.495
           0.0011969,                  0.5
          0.00138957,                0.505
          0.00161687,                 0.51
          0.00188579,                0.515
          0.00220493,                 0.52
          0.00258487,                0.525
          0.00303878,                 0.53
            0.003583,                0.535
          0.00423806,                 0.54
          0.00502976,                0.545
          0.00599084,                 0.55
          0.00716303,                0.555
          0.00784446,               0.5575
          0.00859988,                 0.56
          0.00943845,               0.5625
           0.0103707,                0.565
           0.0114085,               0.5675
           0.0125656,                 0.57
           0.0138579,               0.5725
           0.0153033,                0.575
           0.0169229,               0.5775
           0.0187407,                 0.58
           0.0207847,               0.5825
           0.0230873,                0.585
           0.0256864,               0.5875
           0.0286259,                 0.59
           0.0319573,               0.5925
           0.0357407,                0.595
           0.0400469,               0.5975
           0.0449588,                  0.6
           0.0505745,               0.6025
           0.0570092,                0.605
           0.0643992,               0.6075
           0.0729054,                 0.61
            0.082718,               0.6125
           0.0940613,                0.615
            0.107199,               0.6175
            0.122442,                 0.62
             0.14015,               0.6225
            0.160739,                0.625
            0.184684,               0.6275
            0.212511,                 0.63
            0.244792,               0.6325
            0.282112,                0.635
            0.325025,               0.6375
            0.373979,                 0.64
            0.429203,               0.6425
            0.490556,                0.645
            0.557352,               0.6475
            0.628186,                 0.65
            0.700828,               0.6525
            0.772253,                0.655
            0.838887,               0.6575
            0.897068,                 0.66
             0.94365,               0.6625
             0.97655,                0.665
            0.995074,               0.6675
            0.999908,                 0.67
            0.992814,               0.6725
            0.976175,                0.675
             0.95255,               0.6775
            0.924332,                 0.68
            0.861822,                0.685
            0.799867,                 0.69
            0.744046,                0.695
            0.696369,                  0.7

