------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         3.70729e-05,                0.005
         7.60975e-05,                 0.01
          0.00011716,                0.015
         0.000160349,                 0.02
         0.000205758,                0.025
         0.000253484,                 0.03
         0.000303629,                0.035
         0.000356298,                 0.04
         0.000411603,                0.045
         0.000469659,                 0.05
         0.000530585,                0.055
         0.000594508,                 0.06
         0.000661559,                0.065
         0.000731874,                 0.07
         0.000805597,                0.075
         0.000882878,                 0.08
         0.000963871,                0.085
          0.00104874,                 0.09
          0.00113765,                0.095
          0.00123079,                  0.1
          0.00132834,                0.105
          0.00143049,                 0.11
          0.00153744,                0.115
          0.00164941,                 0.12
          0.00176662,                0.125
           0.0018893,                 0.13
          0.00201769,                0.135
          0.00215203,                 0.14
          0.00229261,                0.145
          0.00243969,                 0.15
          0.00259355,                0.155
          0.00275451,                 0.16
          0.00292287,                0.165
          0.00309897,                 0.17
          0.00328315,                0.175
          0.00347577,                 0.18
          0.00367721,                0.185
          0.00388785,                 0.19
          0.00410813,                0.195
          0.00433846,                  0.2
           0.0045793,                0.205
          0.00483112,                 0.21
          0.00509442,                0.215
          0.00536971,                 0.22
          0.00565754,                0.225
          0.00595848,                 0.23
          0.00627311,                0.235
          0.00660207,                 0.24
          0.00694601,                0.245
           0.0073056,                 0.25
          0.00768156,                0.255
          0.00807465,                 0.26
          0.00848564,                0.265
          0.00891537,                 0.27
          0.00936469,                0.275
           0.0098345,                 0.28
           0.0103258,                0.285
           0.0108394,                 0.29
           0.0113766,                0.295
           0.0119383,                  0.3
           0.0125258,                0.305
           0.0131401,                 0.31
           0.0137826,                0.315
           0.0144546,                 0.32
           0.0151574,                0.325
           0.0158925,                 0.33
           0.0166615,                0.335
           0.0174659,                 0.34
           0.0183073,                0.345
           0.0191876,                 0.35
           0.0201085,                0.355
           0.0210721,                 0.36
           0.0220802,                0.365
           0.0231351,                 0.37
           0.0242389,                0.375
            0.025394,                 0.38
           0.0266028,                0.385
           0.0278678,                 0.39
           0.0291918,                0.395
           0.0305776,                  0.4
            0.032028,                0.405
           0.0335463,                 0.41
           0.0351355,                0.415
           0.0367992,                 0.42
           0.0385409,                0.425
           0.0403642,                 0.43
           0.0422731,                0.435
           0.0442716,                 0.44
            0.046364,                0.445
           0.0485547,                 0.45
           0.0508485,                0.455
           0.0532502,                 0.46
           0.0557648,                0.465
           0.0583977,                 0.47
           0.0611544,                0.475
           0.0640407,                 0.48
           0.0670627,                0.485
           0.0702265,                 0.49
           0.0735388,                0.495
           0.0770063,                  0.5
           0.0806361,                0.505
           0.0844356,                 0.51
           0.0884122,                0.515
           0.0925738,                 0.52
           0.0969287,                0.525
            0.101485,                 0.53
            0.106252,                0.535
            0.111238,                 0.54
            0.116452,                0.545
            0.121904,                 0.55
            0.127603,                0.555
            0.133559,                 0.56
            0.139782,                0.565
            0.146283,                 0.57
            0.153071,                0.575
            0.160156,                 0.58
            0.167549,                0.585
            0.175261,                 0.59
            0.183301,                0.595
             0.19168,                  0.6
            0.200406,                0.605
            0.209491,                 0.61
            0.218942,                0.615
            0.228769,                 0.62
            0.238979,                0.625
             0.24958,                 0.63
            0.260579,                0.635
             0.27198,                 0.64
            0.283789,                0.645
            0.296007,                 0.65
            0.308638,                0.655
            0.321682,                 0.66
            0.335136,                0.665
            0.348998,                 0.67
            0.363262,                0.675
             0.37792,                 0.68
            0.392963,                0.685
            0.408379,                 0.69
            0.424153,                0.695
            0.440268,                  0.7

