------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         0.000287545,                0.005
         0.000585072,                 0.01
         0.000892869,                0.015
          0.00121123,                 0.02
          0.00154046,                0.025
          0.00188087,                 0.03
          0.00223279,                0.035
          0.00259653,                 0.04
          0.00297244,                0.045
          0.00336087,                 0.05
          0.00376217,                0.055
          0.00417671,                 0.06
          0.00460488,                0.065
          0.00504704,                 0.07
          0.00550361,                0.075
          0.00597499,                 0.08
           0.0064616,                0.085
          0.00696387,                 0.09
          0.00748225,                0.095
          0.00801718,                  0.1
          0.00856914,                0.105
           0.0091386,                 0.11
          0.00972606,                0.115
            0.010332,                 0.12
            0.010957,                0.125
           0.0116015,                 0.13
           0.0122661,                0.135
           0.0129514,                 0.14
           0.0136579,                0.145
           0.0143863,                 0.15
            0.015137,                0.155
           0.0159108,                 0.16
           0.0167083,                0.165
           0.0175302,                 0.17
            0.018377,                0.175
           0.0192495,                 0.18
           0.0201485,                0.185
           0.0210745,                 0.19
           0.0220284,                0.195
            0.023011,                  0.2
           0.0240229,                0.205
            0.025065,                 0.21
           0.0261382,                0.215
           0.0272431,                 0.22
           0.0283808,                0.225
            0.029552,                 0.23
           0.0307578,                0.235
           0.0319989,                 0.24
           0.0332763,                0.245
            0.034591,                 0.25
            0.035944,                0.255
           0.0373362,                 0.26
           0.0387687,                0.265
           0.0402426,                 0.27
           0.0417589,                0.275
           0.0433187,                 0.28
           0.0449231,                0.285
           0.0465733,                 0.29
           0.0482704,                0.295
           0.0500156,                  0.3
           0.0518101,                0.305
           0.0536552,                 0.31
           0.0555521,                0.315
           0.0575021,                 0.32
           0.0595065,                0.325
           0.0615666,                 0.33
           0.0636837,                0.335
           0.0658592,                 0.34
           0.0680946,                0.345
           0.0703912,                 0.35
           0.0727505,                0.355
           0.0751739,                 0.36
           0.0776629,                0.365
           0.0802189,                 0.37
           0.0828436,                0.375
           0.0855384,                 0.38
           0.0883048,                0.385
           0.0911445,                 0.39
           0.0940589,                0.395
           0.0970498,                  0.4
            0.100119,                0.405
            0.103267,                 0.41
            0.106497,                0.415
            0.109809,                 0.42
            0.113206,                0.425
            0.116689,                 0.43
             0.12026,                0.435
             0.12392,                 0.44
            0.127671,                0.445
            0.131514,                 0.45
            0.135452,                0.455
            0.139486,                 0.46
            0.143616,                0.465
            0.147846,                 0.47
            0.152176,                0.475
            0.156608,                 0.48
            0.161144,                0.485
            0.165784,                 0.49
            0.170531,                0.495
            0.175385,                  0.5
            0.180348,                0.505
            0.185422,                 0.51
            0.190606,                0.515
            0.195904,                 0.52
            0.201314,                0.525
             0.20684,                 0.53
             0.21248,                0.535
            0.218237,                 0.54
            0.224111,                0.545
            0.230103,                 0.55
            0.236213,                0.555
            0.242442,                 0.56
            0.248789,                0.565
            0.255256,                 0.57
            0.261842,                0.575
            0.268547,                 0.58
            0.275371,                0.585
            0.282313,                 0.59
            0.289374,                0.595
            0.296552,                  0.6
            0.303847,                0.605
            0.311258,                 0.61
            0.318782,                0.615
            0.326421,                 0.62
             0.33417,                0.625
             0.34203,                 0.63
            0.349998,                0.635
            0.358071,                 0.64
            0.366248,                0.645
            0.374527,                 0.65
            0.382904,                0.655
            0.391377,                 0.66
            0.399942,                0.665
            0.408596,                 0.67
            0.417337,                0.675
            0.426159,                 0.68
             0.43506,                0.685
            0.444034,                 0.69
            0.453079,                0.695
            0.462189,                  0.7

