------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.36645e-37,                0.005
         1.85957e-37,              0.00625
         2.42962e-37,               0.0075
          3.0865e-37,              0.00875
         3.84131e-37,                 0.01
         4.70642e-37,              0.01125
         5.69568e-37,               0.0125
         6.82456e-37,              0.01375
         8.11031e-37,                0.015
         9.57222e-37,              0.01625
         1.12318e-36,               0.0175
         1.31131e-36,              0.01875
         1.52427e-36,                 0.02
         1.76507e-36,              0.02125
         2.03701e-36,               0.0225
         2.34381e-36,              0.02375
          2.6896e-36,                0.025
         3.07896e-36,              0.02625
         3.51702e-36,               0.0275
         4.00948e-36,              0.02875
         4.56267e-36,                 0.03
         5.18365e-36,              0.03125
         5.88027e-36,               0.0325
         6.66126e-36,              0.03375
         7.53634e-36,                0.035
         8.51629e-36,              0.03625
         9.61314e-36,               0.0375
         1.08402e-35,              0.03875
         1.22124e-35,                 0.04
         1.37461e-35,              0.04125
         1.54596e-35,               0.0425
         1.73735e-35,              0.04375
         1.95101e-35,                0.045
         2.18948e-35,              0.04625
         2.45554e-35,               0.0475
         2.75228e-35,              0.04875
         3.08316e-35,                 0.05
         3.45199e-35,              0.05125
         3.86303e-35,               0.0525
         4.32099e-35,              0.05375
          4.8311e-35,                0.055
         5.39917e-35,              0.05625
         6.03166e-35,               0.0575
         6.73574e-35,              0.05875
         7.51934e-35,                 0.06
         8.39131e-35,              0.06125
         9.36143e-35,               0.0625
         1.04406e-34,              0.06375
         1.16409e-34,                0.065
         1.29756e-34,              0.06625
         1.44598e-34,               0.0675
         1.61098e-34,              0.06875
          1.7944e-34,                 0.07
         1.99828e-34,              0.07125
         2.22486e-34,               0.0725
         2.47666e-34,              0.07375
         2.75645e-34,                0.075
         3.06732e-34,              0.07625
         3.41268e-34,               0.0775
         3.79635e-34,              0.07875
         4.22253e-34,                 0.08
         4.69591e-34,              0.08125
         5.22168e-34,               0.0825
          5.8056e-34,              0.08375
         6.45407e-34,                0.085
          7.1742e-34,              0.08625
         7.97386e-34,               0.0875
         8.86181e-34,              0.08875
         9.84775e-34,                 0.09
         1.09425e-33,              0.09125
         1.21579e-33,               0.0925
         1.35074e-33,              0.09375
         1.50057e-33,                0.095
         1.66692e-33,              0.09625
         1.85159e-33,               0.0975
         2.05662e-33,              0.09875
         2.28424e-33,                  0.1
         2.53694e-33,              0.10125
         2.81749e-33,               0.1025
         3.12895e-33,              0.10375
         3.47473e-33,                0.105
         3.85862e-33,              0.10625
         4.28481e-33,               0.1075
         4.75798e-33,              0.10875
         5.28332e-33,                 0.11
         5.86659e-33,              0.11125
         6.51418e-33,               0.1125
          7.2332e-33,              0.11375
         8.03156e-33,                0.115
         8.91804e-33,              0.11625
         9.90238e-33,               0.1175
         1.09954e-32,              0.11875
         1.22092e-32,                 0.12
         1.35572e-32,              0.12125
         1.50541e-32,               0.1225
         1.67167e-32,              0.12375
         1.85631e-32,                0.125
          2.0614e-32,              0.12625
          2.2892e-32,               0.1275
         2.54224e-32,              0.12875
         2.82333e-32,                 0.13
          3.1356e-32,              0.13125
         3.48251e-32,               0.1325
         3.86795e-32,              0.13375
         4.29621e-32,                0.135
         4.77206e-32,              0.13625
         5.30085e-32,               0.1375
         5.88849e-32,              0.13875
         6.54156e-32,                 0.14
         7.26741e-32,              0.14125
          8.0742e-32,               0.1425
         8.97102e-32,              0.14375
         9.96797e-32,                0.145
         1.10763e-31,              0.14625
         1.23086e-31,               0.1475
         1.36788e-31,              0.14875
         1.52024e-31,                 0.15
         1.68968e-31,              0.15125
         1.87813e-31,               0.1525
         2.08772e-31,              0.15375
         2.32086e-31,                0.155
         2.58021e-31,              0.15625
         2.86875e-31,               0.1575
         3.18978e-31,              0.15875
         3.54699e-31,                 0.16
          3.9445e-31,              0.16125
          4.3869e-31,               0.1625
         4.87929e-31,              0.16375
         5.42738e-31,                0.165
         6.03752e-31,              0.16625
          6.7168e-31,               0.1675
         7.47313e-31,              0.16875
         8.31534e-31,                 0.17
         9.25325e-31,              0.17125
         1.02979e-30,               0.1725
         1.14614e-30,              0.17375
         1.27576e-30,                0.175
         1.42017e-30,              0.17625
         1.58107e-30,               0.1775
         1.76036e-30,              0.17875
         1.96018e-30,                 0.18
         2.18289e-30,              0.18125
         2.43114e-30,               0.1825
          2.7079e-30,              0.18375
         3.01646e-30,                0.185
         3.36053e-30,              0.18625
         3.74423e-30,               0.1875
         4.17218e-30,              0.18875
         4.64953e-30,                 0.19
         5.18206e-30,              0.19125
          5.7762e-30,               0.1925
         6.43917e-30,              0.19375
         7.17903e-30,                0.195
          8.0048e-30,              0.19625
         8.92657e-30,               0.1975
         9.95562e-30,              0.19875
         1.11046e-29,                  0.2
         1.23876e-29,              0.20125
         1.38205e-29,               0.2025
          1.5421e-29,              0.20375
         1.72089e-29,                0.205
         1.92064e-29,              0.20625
         2.14384e-29,               0.2075
         2.39328e-29,              0.20875
         2.67207e-29,                 0.21
         2.98372e-29,              0.21125
         3.33215e-29,               0.2125
         3.72174e-29,              0.21375
         4.15742e-29,                0.215
         4.64472e-29,              0.21625
         5.18982e-29,               0.2175
         5.79966e-29,              0.21875
         6.48205e-29,                 0.22
         7.24571e-29,              0.22125
         8.10044e-29,               0.2225
         9.05726e-29,              0.22375
         1.01285e-28,                0.225
         1.13281e-28,              0.22625
         1.26715e-28,               0.2275
         1.41762e-28,              0.22875
          1.5862e-28,                 0.23
         1.77507e-28,              0.23125
         1.98673e-28,               0.2325
         2.22396e-28,              0.23375
         2.48989e-28,                0.235
         2.78803e-28,              0.23625
         3.12234e-28,               0.2375
         3.49728e-28,              0.23875
         3.91784e-28,                 0.24
         4.38965e-28,              0.24125
         4.91905e-28,               0.2425
         5.51317e-28,              0.24375
         6.18003e-28,                0.245
         6.92866e-28,              0.24625
         7.76922e-28,               0.2475
         8.71317e-28,              0.24875
         9.77342e-28,                 0.25
         1.09645e-27,              0.25125
         1.23027e-27,               0.2525
         1.38066e-27,              0.25375
          1.5497e-27,                0.255
         1.73973e-27,              0.25625
         1.95339e-27,               0.2575
         2.19367e-27,              0.25875
         2.46394e-27,                 0.26
         2.76799e-27,              0.26125
         3.11011e-27,               0.2625
         3.49513e-27,              0.26375
         3.92852e-27,                0.265
