------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         5.42208e-34,                0.005
         7.31477e-34,              0.00625
         9.47416e-34,               0.0075
         1.19311e-33,              0.00875
         1.47197e-33,                 0.01
         1.78777e-33,              0.01125
         2.14469e-33,               0.0125
         2.54734e-33,              0.01375
         3.00082e-33,                0.015
         3.51076e-33,              0.01625
         4.08338e-33,               0.0175
         4.72554e-33,              0.01875
         5.44483e-33,                 0.02
          6.2496e-33,              0.02125
         7.14907e-33,               0.0225
         8.15342e-33,              0.02375
         9.27387e-33,                0.025
         1.05228e-32,              0.02625
         1.19138e-32,               0.0275
         1.34619e-32,              0.02875
         1.51837e-32,                 0.03
         1.70974e-32,              0.03125
         1.92231e-32,               0.0325
          2.1583e-32,              0.03375
         2.42012e-32,                0.035
         2.71048e-32,              0.03625
         3.03232e-32,               0.0375
          3.3889e-32,              0.03875
         3.78378e-32,                 0.04
         4.22091e-32,              0.04125
         4.70462e-32,               0.0425
         5.23967e-32,              0.04375
         5.83132e-32,                0.045
         6.48532e-32,              0.04625
         7.20802e-32,               0.0475
          8.0064e-32,              0.04875
         8.88815e-32,                 0.05
          9.8617e-32,              0.05125
         1.09363e-31,               0.0525
         1.21223e-31,              0.05375
         1.34307e-31,                0.055
         1.64658e-31,               0.0575
         2.01557e-31,                 0.06
         2.46386e-31,               0.0625
         3.00812e-31,                0.065
         3.66851e-31,               0.0675
         4.46938e-31,                 0.07
         5.44014e-31,               0.0725
         6.61636e-31,                0.075
         8.04094e-31,               0.0775
         9.76578e-31,                 0.08
         1.18535e-30,               0.0825
         1.43799e-30,                0.085
         1.74363e-30,               0.0875
         2.11333e-30,                 0.09
         2.56043e-30,               0.0925
         3.10109e-30,                0.095
          3.7548e-30,               0.0975
         4.54513e-30,                  0.1
         5.50059e-30,               0.1025
         6.65564e-30,                0.105
         8.05196e-30,               0.1075
         9.73996e-30,                 0.11
         1.17806e-29,               0.1125
         1.42477e-29,                0.115
         1.72306e-29,               0.1175
         2.08374e-29,                 0.12
          2.5199e-29,               0.1225
         3.04739e-29,                0.125
         3.68543e-29,               0.1275
          4.4573e-29,                 0.13
          5.3912e-29,               0.1325
         6.52134e-29,                0.135
         7.88922e-29,               0.1375
         9.54517e-29,                 0.14
         1.15503e-28,               0.1425
         1.39787e-28,                0.145
         1.69204e-28,               0.1475
         2.04849e-28,                 0.15
         2.48051e-28,               0.1525
         3.00424e-28,                0.155
         3.63935e-28,               0.1575
         4.40974e-28,                 0.16
          5.3445e-28,               0.1625
         6.47903e-28,                0.165
         7.85648e-28,               0.1675
         9.52939e-28,                 0.17
         1.15618e-27,               0.1725
         1.40319e-27,                0.175
         1.70349e-27,               0.1775
         2.06871e-27,                 0.18
         2.51306e-27,               0.1825
         3.05388e-27,                0.185
         3.71236e-27,               0.1875
         4.51444e-27,                 0.19
         5.49181e-27,               0.1925
         6.68329e-27,                0.195
         8.13638e-27,               0.1975
          9.9093e-27,                  0.2
         1.20734e-26,               0.2025
         1.47161e-26,                0.205
         1.79449e-26,               0.2075
         2.18914e-26,                 0.21
         2.67175e-26,               0.2125
         3.26222e-26,                0.215
         3.60533e-26,              0.21625
         3.98499e-26,               0.2175
         4.40514e-26,              0.21875
         4.87016e-26,                 0.22
          5.3849e-26,              0.22125
         5.95476e-26,               0.2225
         6.58571e-26,              0.22375
         7.28441e-26,                0.225
         8.05821e-26,              0.22625
         8.91532e-26,               0.2275
         9.86482e-26,              0.22875
         1.09168e-25,                 0.23
         1.20825e-25,              0.23125
         1.33744e-25,               0.2325
         1.48064e-25,              0.23375
         1.63938e-25,                0.235
         1.81538e-25,              0.23625
         2.01053e-25,               0.2375
         2.22697e-25,              0.23875
         2.46703e-25,                 0.24
         2.73335e-25,              0.24125
         3.02882e-25,               0.2425
          3.3567e-25,              0.24375
          3.7206e-25,                0.245
         4.12452e-25,              0.24625
         4.57293e-25,               0.2475
         5.07082e-25,              0.24875
         5.62373e-25,                 0.25
         6.23782e-25,              0.25125
         6.91998e-25,               0.2525
         7.67787e-25,              0.25375
         8.52003e-25,                0.255
         9.45596e-25,              0.25625
         1.04963e-24,               0.2575
         1.16528e-24,              0.25875
         1.29388e-24,                 0.26
         1.43689e-24,              0.26125
         1.59595e-24,               0.2625
          1.7729e-24,              0.26375
         1.96978e-24,                0.265
         2.18886e-24,              0.26625
         2.43271e-24,               0.2675
         2.70415e-24,              0.26875
         3.00636e-24,                 0.27
          3.3429e-24,              0.27125
         3.71773e-24,               0.2725
         4.13527e-24,              0.27375
         4.60047e-24,                0.275
         5.11887e-24,              0.27625
         5.69664e-24,               0.2775
         6.34072e-24,              0.27875
         7.05883e-24,                 0.28
         7.85963e-24,              0.28125
         8.75281e-24,               0.2825
         9.74921e-24,              0.28375
          1.0861e-23,                0.285
         1.21017e-23,              0.28625
