------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
          3.3875e-23,                0.005
         4.45213e-23,              0.00625
         5.61758e-23,               0.0075
         6.89158e-23,              0.00875
         8.28239e-23,                 0.01
         9.79885e-23,              0.01125
         1.14504e-22,               0.0125
         1.32473e-22,              0.01375
         1.52002e-22,                0.015
         1.73208e-22,              0.01625
         1.96214e-22,               0.0175
         2.21154e-22,              0.01875
         2.48169e-22,                 0.02
         3.09042e-22,               0.0225
         3.80174e-22,                0.025
         4.63101e-22,               0.0275
         5.59573e-22,                 0.03
         6.71591e-22,               0.0325
         8.01438e-22,                0.035
         9.51716e-22,               0.0375
          1.1254e-21,                 0.04
         1.32587e-21,               0.0425
         1.55699e-21,                0.045
         1.82316e-21,               0.0475
          2.1294e-21,                 0.05
         2.48143e-21,               0.0525
         2.88575e-21,                0.055
         3.34978e-21,               0.0575
         3.88198e-21,                 0.06
         4.49196e-21,               0.0625
         5.19069e-21,                0.065
         5.99064e-21,               0.0675
         6.90603e-21,                 0.07
         7.95304e-21,               0.0725
         9.15009e-21,                0.075
         1.05182e-20,               0.0775
         1.20811e-20,                 0.08
         1.38662e-20,               0.0825
         1.59044e-20,                0.085
         1.82309e-20,               0.0875
          2.0886e-20,                 0.09
         2.39152e-20,               0.0925
         2.73708e-20,                0.095
          3.1312e-20,               0.0975
         3.58064e-20,                  0.1
         4.09309e-20,               0.1025
         4.67732e-20,                0.105
         5.34333e-20,               0.1075
         6.10249e-20,                 0.11
         6.96777e-20,               0.1125
         7.95395e-20,                0.115
         9.07789e-20,               0.1175
         1.03588e-19,                 0.12
         1.18186e-19,               0.1225
         1.34822e-19,                0.125
         1.53781e-19,               0.1275
         1.75388e-19,                 0.13
         2.00015e-19,               0.1325
         2.28083e-19,                0.135
         2.60076e-19,               0.1375
         2.96545e-19,                 0.14
         3.38119e-19,               0.1425
         3.85516e-19,                0.145
         4.39559e-19,               0.1475
         5.01183e-19,                 0.15
         5.71461e-19,               0.1525
         6.51618e-19,                0.155
         7.43053e-19,               0.1575
         8.47368e-19,                 0.16
         9.66394e-19,               0.1625
         1.10223e-18,                0.165
         1.25726e-18,               0.1675
         1.43424e-18,                 0.17
         1.63631e-18,               0.1725
         1.86706e-18,                0.175
         2.13063e-18,               0.1775
         2.43172e-18,                 0.18
         2.77575e-18,               0.1825
         3.16894e-18,                0.185
         3.61838e-18,               0.1875
         4.13226e-18,                 0.19
         4.71993e-18,               0.1925
         5.39216e-18,                0.195
         6.16128e-18,               0.1975
         7.04149e-18,                  0.2
         8.04907e-18,               0.2025
         9.20277e-18,                0.205
         1.05241e-17,               0.2075
         1.20379e-17,                 0.21
         1.37725e-17,               0.2125
         1.57609e-17,                0.215
         1.80407e-17,               0.2175
         2.06556e-17,                 0.22
         2.36554e-17,               0.2225
         2.70982e-17,                0.225
         3.10503e-17,               0.2275
         3.55888e-17,                 0.23
         4.08022e-17,               0.2325
         4.67928e-17,                0.235
         5.36789e-17,               0.2375
         6.15971e-17,                 0.24
         7.07052e-17,               0.2425
         8.11856e-17,                0.245
         9.32496e-17,               0.2475
         1.07142e-16,                 0.25
         1.23144e-16,               0.2525
         1.41586e-16,                0.255
         1.62845e-16,               0.2575
         1.87364e-16,                 0.26
         2.15652e-16,               0.2625
         2.48302e-16,                0.265
         2.86003e-16,               0.2675
         3.29554e-16,                 0.27
         3.79883e-16,               0.2725
         4.38072e-16,                0.275
         5.05378e-16,               0.2775
         5.83262e-16,                 0.28
         6.73429e-16,               0.2825
         7.77863e-16,                0.285
         8.98879e-16,               0.2875
         1.03918e-15,                 0.29
          1.2019e-15,               0.2925
         1.39074e-15,                0.295
         1.60999e-15,               0.2975
         1.86467e-15,                  0.3
         2.16066e-15,               0.3025
         2.50484e-15,                0.305
         2.90527e-15,               0.3075
         3.37139e-15,                 0.31
         3.91427e-15,               0.3125
         4.54691e-15,                0.315
         5.28455e-15,               0.3175
         6.14511e-15,                 0.32
         7.14967e-15,               0.3225
           8.323e-15,                0.325
         9.69428e-15,               0.3275
         1.12979e-14,                 0.33
         1.31743e-14,               0.3325
         1.53714e-14,                0.335
         1.79455e-14,               0.3375
         2.09633e-14,                 0.34
         2.45036e-14,               0.3425
         2.86596e-14,                0.345
         3.35419e-14,               0.3475
          3.9281e-14,                 0.35
         4.60324e-14,               0.3525
           5.398e-14,                0.355
         6.33426e-14,               0.3575
         7.43803e-14,                 0.36
         8.74026e-14,               0.3625
         1.02778e-13,                0.365
         1.20945e-13,               0.3675
         1.42429e-13,                 0.37
         1.67855e-13,               0.3725
          1.9797e-13,                0.375
         2.33669e-13,               0.3775
         2.76024e-13,                 0.38
         3.26319e-13,               0.3825
         3.86093e-13,                0.385
         4.57197e-13,               0.3875
         5.41855e-13,                 0.39
         6.42744e-13,               0.3925
         7.63089e-13,                0.395
         9.06779e-13,               0.3975
         1.07851e-12,                  0.4
         1.28396e-12,               0.4025
            1.53e-12,                0.405
         1.82494e-12,               0.4075
          2.1789e-12,                 0.41
         2.60412e-12,               0.4125
         3.11552e-12,                0.415
         3.73125e-12,               0.4175
         4.47345e-12,                 0.42
         5.36914e-12,               0.4225
         6.45134e-12,                0.425
         7.76049e-12,               0.4275
         9.34614e-12,                 0.43
         1.12692e-11,               0.4325
         1.36043e-11,                0.435
         1.64438e-11,               0.4375
         1.99011e-11,                 0.44
         2.41165e-11,               0.4425
         2.92637e-11,                0.445
         3.55577e-11,               0.4475
         3.92159e-11,              0.44875
         4.32656e-11,                 0.45
         4.77506e-11,              0.45125
         5.27195e-11,               0.4525
         5.82267e-11,              0.45375
         6.43329e-11,                0.455
         7.11061e-11,              0.45625
         7.86222e-11,               0.4575
         8.69661e-11,              0.45875
         9.62329e-11,                 0.46
         1.06529e-10,              0.46125
         1.17974e-10,               0.4625
         1.30701e-10,              0.46375
          1.4486e-10,                0.465
          1.6062e-10,              0.46625
          1.7817e-10,               0.4675
          1.9772e-10,              0.46875
         2.19512e-10,                 0.47
         2.43811e-10,              0.47125
          2.7092e-10,               0.4725
         3.01179e-10,              0.47375
         3.34971e-10,                0.475
         3.72727e-10,              0.47625
         4.14932e-10,               0.4775
         4.62137e-10,              0.47875
         5.14961e-10,                 0.48
         5.74104e-10,              0.48125
         6.40359e-10,               0.4825
         7.14621e-10,              0.48375
         7.97904e-10,                0.485
         8.91357e-10,              0.48625
         9.96282e-10,               0.4875
         1.11416e-09,              0.48875
         1.24666e-09,                 0.49
         1.39569e-09,              0.49125
         1.56342e-09,               0.4925
         1.75231e-09,              0.49375
         1.96516e-09,                0.495
         2.20518e-09,              0.49625
           2.476e-09,               0.4975
         2.78178e-09,              0.49875
         3.12727e-09,                  0.5
          3.5179e-09,              0.50125
         3.95988e-09,               0.5025
         4.46031e-09,              0.50375
         5.02735e-09,                0.505
         5.67033e-09,              0.50625
         6.39998e-09,               0.5075
         7.22862e-09,              0.50875
         8.17043e-09,                 0.51
         9.24172e-09,              0.51125
         1.04613e-08,               0.5125
         1.18509e-08,              0.51375
         1.34354e-08,                0.515
          1.5244e-08,              0.51625
           1.731e-08,               0.5175
         1.96723e-08,              0.51875
         2.23759e-08,                 0.52
          2.5473e-08,              0.52125
         2.90243e-08,               0.5225
         3.31005e-08,              0.52375
         3.77841e-08,                0.525
          4.3171e-08,              0.52625
         4.93735e-08,               0.5275
         5.65229e-08,              0.52875
         6.47729e-08,                 0.53
          7.4304e-08,              0.53125
          8.5328e-08,               0.5325
         9.80942e-08,              0.53375
         1.12896e-07,                0.535
          1.3008e-07,              0.53625
         1.50056e-07,               0.5375
         1.73309e-07,              0.53875
         2.00413e-07,                 0.54
         2.32051e-07,              0.54125
         2.69036e-07,               0.5425
         3.12337e-07,              0.54375
          3.6311e-07,                0.545
         4.22742e-07,              0.54625
         4.92892e-07,               0.5475
         5.75558e-07,              0.54875
         6.73145e-07,                 0.55
         7.88556e-07,              0.55125
         9.25304e-07,               0.5525
         1.08765e-06,              0.55375
         1.28078e-06,                0.555
         1.51102e-06,              0.55625
         1.78608e-06,               0.5575
         2.11545e-06,              0.55875
         2.51079e-06,                 0.56
         2.98646e-06,              0.56125
         3.56028e-06,               0.5625
         4.25434e-06,              0.56375
          5.0962e-06,                0.565
         6.12034e-06,              0.56625
         7.37005e-06,               0.5675
         8.09604e-06,             0.568125
         8.89996e-06,              0.56875
         9.79093e-06,             0.569375
         1.07792e-05,                 0.57
         1.18766e-05,             0.570625
          1.3096e-05,              0.57125
         1.44524e-05,             0.571875
         1.59628e-05,               0.5725
         1.76462e-05,             0.573125
         1.95245e-05,              0.57375
         2.16224e-05,             0.574375
         2.39683e-05,                0.575
         2.65943e-05,             0.575625
         2.95376e-05,              0.57625
         3.28402e-05,             0.576875
         3.65509e-05,               0.5775
         4.07254e-05,             0.578125
          4.5428e-05,              0.57875
         5.07329e-05,             0.579375
         5.67258e-05,                 0.58
         6.35061e-05,             0.580625
         7.11892e-05,              0.58125
         7.99091e-05,             0.581875
         8.98226e-05,               0.5825
         0.000101113,             0.583125
         0.000113994,              0.58375
         0.000128718,             0.584375
         0.000145582,                0.585
         0.000164937,             0.585625
           0.0001872,              0.58625
         0.000212865,             0.586875
         0.000242524,               0.5875
         0.000276882,             0.588125
         0.000316791,              0.58875
         0.000363276,             0.589375
          0.00041758,                 0.59
         0.000481217,             0.590625
         0.000556038,              0.59125
         0.000644316,             0.591875
         0.000748864,               0.5925
         0.000873174,             0.593125
          0.00102162,              0.59375
          0.00119969,             0.594375
          0.00141438,                0.595
          0.00167458,             0.595625
          0.00199179,              0.59625
          0.00217627,             0.596562
          0.00238092,             0.596875
          0.00260837,             0.597187
           0.0028616,               0.5975
          0.00314409,             0.597812
          0.00345984,             0.598125
          0.00381354,             0.598437
          0.00421063,              0.59875
          0.00465747,             0.599062
          0.00516156,             0.599375
          0.00573172,             0.599687
          0.00637841,                  0.6
          0.00711407,             0.600313
          0.00795354,             0.600625
          0.00891468,             0.600938
            0.010019,              0.60125
           0.0112927,             0.601562
           0.0127676,             0.601875
           0.0144829,             0.602188
           0.0164872,               0.6025
           0.0188408,             0.602812
           0.0216195,             0.603125
           0.0249191,             0.603438
           0.0288619,              0.60375
           0.0336054,             0.604062
           0.0393544,             0.604375
           0.0463775,             0.604688
            0.050474,             0.604844
           0.0550314,                0.605
           0.0601134,             0.605156
           0.0657943,             0.605312
           0.0721609,             0.605469
           0.0793145,             0.605625
           0.0873741,             0.605781
           0.0964792,             0.605938
            0.106794,             0.606094
            0.118513,              0.60625
            0.131863,             0.606406
            0.147113,             0.606562
            0.164578,             0.606719
            0.184626,             0.606875
            0.207686,             0.607031
            0.234248,             0.607187
            0.264865,             0.607344
            0.300139,               0.6075
            0.340702,             0.607656
            0.387158,             0.607812
            0.439999,             0.607969
            0.499462,             0.608125
            0.565322,             0.608281
            0.636628,             0.608437
            0.711408,             0.608594
            0.786451,              0.60875
            0.857304,             0.608906
            0.918666,             0.609062
            0.965244,             0.609219
            0.992899,             0.609375
            0.999674,             0.609531
            0.986234,             0.609687
            0.955526,             0.609844
            0.911872,                 0.61
            0.859929,             0.610156
            0.803887,             0.610313
             0.74705,             0.610469
            0.691747,             0.610625
            0.590923,             0.610938
            0.506223,              0.61125
            0.437186,             0.611563
            0.381512,             0.611875
            0.336638,             0.612188
            0.300306,               0.6125
            0.270687,             0.612812
            0.246352,             0.613125
            0.226204,             0.613438
            0.209402,              0.61375
            0.195297,             0.614062
            0.183389,             0.614375
            0.173289,             0.614688
            0.164689,                0.615
            0.157348,             0.615312
            0.151073,             0.615625
            0.141132,              0.61625
            0.133947,             0.616875
            0.128906,               0.6175
            0.125597,             0.618125
            0.123737,              0.61875
            0.123139,             0.619375
            0.123682,                 0.62
            0.125294,             0.620625
            0.127944,              0.62125
            0.136402,               0.6225
            0.142306,             0.623125
            0.149438,              0.62375
            0.157922,             0.624375
            0.167911,                0.625
              0.1796,             0.625625
            0.193221,              0.62625
            0.209057,             0.626875
            0.227442,               0.6275
            0.248768,             0.628125
            0.273489,              0.62875
            0.302119,             0.629375
            0.335224,                 0.63
            0.373397,             0.630625
            0.417213,              0.63125
            0.467141,             0.631875
            0.523417,               0.6325
            0.585844,             0.633125
            0.653536,              0.63375
            0.724637,             0.634375
            0.796098,                0.635
            0.863668,             0.635625
            0.922261,              0.63625
            0.966775,             0.636875
            0.993213,               0.6375
            0.999689,             0.638125
            0.986864,              0.63875
            0.957619,             0.639375
            0.916161,                 0.64
            0.867002,             0.640625
            0.814183,              0.64125
            0.709268,               0.6425
            0.616062,              0.64375
            0.538943,                0.645
            0.477319,              0.64625
            0.428917,               0.6475
            0.391278,              0.64875
            0.362273,                 0.65
             0.34021,              0.65125
            0.323802,               0.6525
            0.312093,              0.65375
            0.304385,                0.655
            0.300186,              0.65625
            0.299158,               0.6575
            0.301095,              0.65875
            0.305892,                 0.66
            0.313534,              0.66125
            0.324084,               0.6625
            0.354504,                0.665
            0.398928,               0.6675
            0.459822,                 0.67
            0.539581,               0.6725
            0.638732,                0.675
            0.752521,               0.6775
            0.810894,              0.67875
            0.866693,                 0.68
            0.916544,              0.68125
             0.95697,               0.6825
            0.984981,              0.68375
            0.998673,                0.685
            0.997633,              0.68625
            0.982961,               0.6875
            0.956952,              0.68875
            0.922548,                 0.69
            0.882798,              0.69125
            0.840437,               0.6925
             0.75613,                0.695
            0.680623,               0.6975
            0.618063,                  0.7

