------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
          5.3336e-16,                0.005
         8.54192e-16,               0.0075
         1.21617e-15,                 0.01
         1.62353e-15,               0.0125
         2.08091e-15,                0.015
         2.59341e-15,               0.0175
         3.16658e-15,                 0.02
         3.80652e-15,               0.0225
         4.51991e-15,                0.025
         5.31405e-15,               0.0275
         6.19692e-15,                 0.03
         7.17727e-15,               0.0325
         8.26465e-15,                0.035
         9.46954e-15,               0.0375
         1.08034e-14,                 0.04
         1.22786e-14,               0.0425
         1.39091e-14,                0.045
         1.57096e-14,               0.0475
         1.76965e-14,                 0.05
         1.98879e-14,               0.0525
         2.23031e-14,                0.055
         2.49635e-14,               0.0575
         2.78926e-14,                 0.06
         3.11159e-14,               0.0625
         3.46613e-14,                0.065
         3.85593e-14,               0.0675
         4.28433e-14,                 0.07
         5.27185e-14,                0.075
         6.46213e-14,                 0.08
         7.89514e-14,                0.085
         9.61862e-14,                 0.09
         1.16897e-13,                0.095
         1.41765e-13,                  0.1
         1.71607e-13,                0.105
         2.07399e-13,                 0.11
         2.50308e-13,                0.115
         3.01731e-13,                 0.12
          3.6334e-13,                0.125
         4.37139e-13,                 0.13
         5.25529e-13,                0.135
         6.31385e-13,                 0.14
          7.5816e-13,                0.145
         9.09993e-13,                 0.15
         1.09186e-12,                0.155
         1.30972e-12,                 0.16
         1.57076e-12,                0.165
         1.88362e-12,                 0.17
         2.25868e-12,                0.175
         2.70846e-12,                 0.18
         3.24804e-12,                0.185
         3.89562e-12,                 0.19
         4.67316e-12,                0.195
         5.60719e-12,                  0.2
          6.7298e-12,                0.205
         8.07979e-12,                 0.21
          9.7042e-12,                0.215
           1.166e-11,                 0.22
         1.40164e-11,                0.225
         1.68574e-11,                 0.23
         2.02852e-11,                0.235
          2.4424e-11,                 0.24
         2.94255e-11,                0.245
         3.54743e-11,                 0.25
         4.27962e-11,                0.255
         5.16671e-11,                 0.26
         6.24247e-11,                0.265
          7.5483e-11,                 0.27
           9.135e-11,                0.275
          1.1065e-10,                 0.28
         1.34151e-10,                0.285
         1.62799e-10,                 0.29
         1.97763e-10,                0.295
         2.40485e-10,                  0.3
         2.92752e-10,                0.305
         3.23137e-10,               0.3075
         3.56778e-10,                 0.31
         3.94036e-10,               0.3125
         4.35313e-10,                0.315
         4.81059e-10,               0.3175
         5.31775e-10,                 0.32
         5.88023e-10,               0.3225
         6.50426e-10,                0.325
         7.19684e-10,               0.3275
          7.9658e-10,                 0.33
         8.81988e-10,               0.3325
         9.76887e-10,                0.335
         1.08237e-09,               0.3375
         1.19967e-09,                 0.34
         1.33016e-09,               0.3425
         1.47539e-09,                0.345
         1.63708e-09,               0.3475
         1.81718e-09,                 0.35
         2.01787e-09,               0.3525
         2.24161e-09,                0.355
         2.49115e-09,               0.3575
         2.76959e-09,                 0.36
         3.08044e-09,               0.3625
         3.42762e-09,                0.365
         3.81556e-09,               0.3675
         4.24927e-09,                 0.37
         4.73439e-09,               0.3725
         5.27728e-09,                0.375
         5.88513e-09,               0.3775
         6.56608e-09,                 0.38
         7.32933e-09,               0.3825
         8.18528e-09,                0.385
         9.14573e-09,               0.3875
          1.0224e-08,                 0.39
         1.14354e-08,               0.3925
         1.27969e-08,                0.395
         1.43283e-08,               0.3975
         1.60516e-08,                  0.4
         1.79922e-08,               0.4025
         2.01788e-08,                0.405
         2.26443e-08,               0.4075
         2.54259e-08,                 0.41
         2.85663e-08,               0.4125
         3.21144e-08,                0.415
         3.61256e-08,               0.4175
         4.06638e-08,                 0.42
         4.58019e-08,               0.4225
         5.16236e-08,                0.425
         5.82246e-08,               0.4275
         6.57153e-08,                 0.43
         7.42222e-08,               0.4325
         8.38909e-08,                0.435
         9.48893e-08,               0.4375
         1.07411e-07,                 0.44
         1.21678e-07,               0.4425
          1.3795e-07,                0.445
         1.56525e-07,               0.4475
         1.77747e-07,                 0.45
         2.02018e-07,               0.4525
         2.29802e-07,                0.455
          2.6164e-07,               0.4575
          2.9816e-07,                 0.46
         3.40096e-07,               0.4625
           3.883e-07,                0.465
         4.43773e-07,               0.4675
         5.07681e-07,                 0.47
         5.81394e-07,               0.4725
         6.66518e-07,                0.475
         7.64939e-07,               0.4775
          8.7888e-07,                 0.48
         1.01096e-06,               0.4825
         1.16427e-06,                0.485
         1.34246e-06,               0.4875
         1.54989e-06,                 0.49
         1.79168e-06,               0.4925
         2.07397e-06,                0.495
         2.40406e-06,               0.4975
         2.79066e-06,                  0.5
          3.2442e-06,               0.5025
          3.7772e-06,                0.505
         4.40471e-06,               0.5075
         5.14485e-06,                 0.51
         6.01954e-06,               0.5125
         7.05531e-06,                0.515
         8.28436e-06,               0.5175
         9.74594e-06,                 0.52
          1.1488e-05,               0.5225
         1.35692e-05,                0.525
         1.60616e-05,               0.5275
         1.90544e-05,                 0.53
         2.26574e-05,               0.5325
         2.70075e-05,                0.535
          3.2275e-05,               0.5375
         3.86733e-05,                 0.54
         4.64705e-05,               0.5425
         5.60054e-05,                0.545
         6.15545e-05,              0.54625
         6.77077e-05,               0.5475
         7.45374e-05,              0.54875
         8.21256e-05,                 0.55
         9.05653e-05,              0.55125
          9.9962e-05,               0.5525
         0.000110436,              0.55375
         0.000122124,                0.555
         0.000135181,              0.55625
         0.000149788,               0.5575
