------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
            0.981075,             0.614062
            0.941416,             0.614375
            0.887448,             0.614688
            0.826001,                0.615
            0.762524,             0.615312
            0.700751,             0.615625
            0.590005,              0.61625
            0.500036,             0.616875
            0.429285,               0.6175
            0.374117,             0.618125
             0.33099,              0.61875
            0.297041,             0.619375
            0.270096,                 0.62
            0.248543,             0.620625
            0.231192,              0.62125
            0.217162,             0.621875
            0.205795,               0.6225
            0.196599,             0.623125
            0.189197,              0.62375
            0.183302,             0.624375
            0.178695,                0.625
            0.172698,              0.62625
            0.170257,               0.6275
            0.170818,              0.62875
            0.174087,                 0.63
             0.17996,              0.63125
            0.188473,               0.6325
            0.199793,              0.63375
              0.2142,                0.635
            0.232098,              0.63625
             0.25401,               0.6375
            0.280593,              0.63875
            0.312627,                 0.64
            0.351002,              0.64125
            0.396656,               0.6425
             0.45046,              0.64375
            0.512988,                0.645
            0.584149,              0.64625
             0.66266,               0.6475
            0.745452,              0.64875
            0.827235,                 0.65
            0.900708,              0.65125
            0.957777,               0.6525
            0.991733,              0.65375
            0.999446,                0.655
            0.982303,              0.65625
            0.945364,               0.6575
            0.895385,              0.65875
             0.83889,                 0.66
            0.781037,              0.66125
            0.725314,               0.6625
            0.627287,                0.665
            0.550308,               0.6675
            0.492686,                 0.67
            0.450966,               0.6725
            0.421931,                0.675
            0.403094,               0.6775
            0.392689,                 0.68
            0.389547,               0.6825
            0.392957,                0.685
            0.402568,               0.6875
            0.418301,                 0.69
            0.440289,               0.6925
            0.468803,                0.695
            0.504179,               0.6975
            0.546688,                  0.7

