------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
          0.00248962,              0.57625
          0.00274032,               0.5775
          0.00302008,              0.57875
          0.00333279,                 0.58
          0.00368291,              0.58125
          0.00407564,               0.5825
            0.004517,              0.58375
          0.00501397,                0.585
          0.00557472,              0.58625
          0.00620879,               0.5875
          0.00692741,              0.58875
          0.00774378,                 0.59
          0.00867352,              0.59125
          0.00973516,               0.5925
           0.0109508,              0.59375
           0.0123468,                0.595
           0.0139549,              0.59625
           0.0158134,               0.5975
           0.0179686,              0.59875
           0.0204771,                  0.6
            0.023408,              0.60125
           0.0268464,               0.6025
           0.0308978,              0.60375
           0.0356929,                0.605
           0.0413958,              0.60625
           0.0482126,               0.6075
            0.056404,              0.60875
           0.0663014,                 0.61
           0.0783277,              0.61125
           0.0930244,               0.6125
            0.111086,              0.61375
            0.121647,             0.614375
              0.1334,                0.615
            0.146494,             0.615625
            0.161095,              0.61625
             0.17739,             0.616875
            0.195585,               0.6175
            0.215902,             0.618125
            0.238586,              0.61875
            0.263891,             0.619375
            0.292079,                 0.62
            0.323407,             0.620625
            0.358111,              0.62125
            0.396379,             0.621875
            0.438323,               0.6225
            0.533019,              0.62375
            0.639714,                0.625
             0.75151,              0.62625
            0.856489,               0.6275
            0.939815,              0.62875
            0.988917,                 0.63
             0.99894,              0.63125
            0.974256,               0.6325
            0.925169,              0.63375
            0.863021,                0.635
            0.796902,              0.63625
            0.732701,               0.6375
            0.673568,              0.63875
            0.620787,                 0.64
            0.534501,               0.6425
            0.470464,                0.645
            0.423576,               0.6475
            0.389527,                 0.65
            0.365142,               0.6525
            0.348185,                0.655
            0.337106,               0.6575
            0.330839,                 0.66
            0.328658,               0.6625
            0.330078,                0.665
            0.334791,               0.6675
             0.34262,                 0.67
            0.353486,               0.6725
            0.367385,                0.675
            0.404544,                 0.68
            0.454916,                0.685
             0.51934,                 0.69
            0.597765,                0.695
            0.687905,                  0.7

