------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
           0.0584939,             0.608125
           0.0663097,              0.60875
           0.0754184,             0.609375
           0.0860754,                 0.61
           0.0985933,             0.610625
            0.113355,              0.61125
            0.130827,             0.611875
            0.151581,               0.6125
            0.176307,             0.613125
             0.20583,              0.61375
            0.241112,             0.614375
             0.28324,                0.615
            0.333357,             0.615625
            0.392525,              0.61625
             0.46146,             0.616875
            0.540096,               0.6175
            0.626974,             0.618125
             0.71857,              0.61875
            0.808877,             0.619375
            0.889759,                 0.62
            0.952465,             0.620625
            0.990065,              0.62125
            0.999682,             0.621875
            0.983199,               0.6225
            0.946115,             0.623125
             0.89543,              0.62375
            0.837741,             0.624375
            0.778204,                0.625
            0.720296,             0.625625
            0.666056,              0.62625
            0.571834,               0.6275
            0.496785,              0.62875
            0.438165,                 0.63
            0.392584,              0.63125
            0.357094,               0.6325
             0.32939,              0.63375
            0.307742,                0.635
            0.290869,              0.63625
            0.277826,               0.6375
            0.267912,              0.63875
            0.260607,                 0.64
            0.255524,              0.64125
            0.252376,               0.6425
            0.251097,                0.645
            0.255705,               0.6475
            0.265751,                 0.65
            0.281204,               0.6525
            0.302354,                0.655
            0.329744,               0.6575
            0.364113,                 0.66
            0.406321,               0.6625
            0.457206,                0.665
            0.517347,               0.6675
            0.586662,                 0.67
            0.663854,               0.6725
            0.745773,                0.675
             0.82699,               0.6775
            0.900059,                 0.68
            0.956882,               0.6825
            0.990995,                0.685
            0.999713,               0.6875
            0.984857,                 0.69
            0.951673,               0.6925
            0.906787,                0.695
            0.856383,               0.6975
            0.805229,                  0.7

