------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.27117e-20,                0.005
          1.6603e-20,              0.00625
          2.0819e-20,               0.0075
         2.53815e-20,              0.00875
         3.03138e-20,                 0.01
         3.56404e-20,              0.01125
         4.13875e-20,               0.0125
         4.75829e-20,              0.01375
          5.4256e-20,                0.015
          6.1438e-20,              0.01625
         6.91623e-20,               0.0175
         8.63804e-20,                 0.02
         1.06219e-19,               0.0225
         1.29024e-19,                0.025
         1.55187e-19,               0.0275
         1.85148e-19,                 0.03
         2.19399e-19,               0.0325
         2.58497e-19,                0.035
         3.03066e-19,               0.0375
         3.53807e-19,                 0.04
          4.1151e-19,               0.0425
         4.77059e-19,                0.045
         5.51449e-19,               0.0475
         6.35798e-19,                 0.05
         7.31361e-19,               0.0525
         8.39545e-19,                0.055
         9.61933e-19,               0.0575
          1.1003e-18,                 0.06
         1.25664e-18,               0.0625
         1.43319e-18,                0.065
         1.63245e-18,               0.0675
         1.85726e-18,                 0.07
         2.11076e-18,               0.0725
         2.39652e-18,                0.075
         2.71851e-18,               0.0775
         3.08121e-18,                 0.08
         3.48964e-18,               0.0825
         3.94942e-18,                0.085
         4.46688e-18,               0.0875
         5.04911e-18,                 0.09
         5.70409e-18,               0.0925
         6.44074e-18,                0.095
         7.26911e-18,               0.0975
         8.20047e-18,                  0.1
         9.24747e-18,               0.1025
         1.04243e-17,                0.105
         1.17469e-17,               0.1075
         1.32333e-17,                 0.11
         1.49035e-17,               0.1125
         1.67801e-17,                0.115
         1.88885e-17,               0.1175
         2.12573e-17,                 0.12
         2.39185e-17,               0.1225
         2.69082e-17,                0.125
         3.02668e-17,               0.1275
         3.40399e-17,                 0.13
         3.82786e-17,               0.1325
         4.30405e-17,                0.135
         4.83904e-17,               0.1375
         5.44009e-17,                 0.14
         6.11542e-17,               0.1425
         6.87423e-17,                0.145
         7.72689e-17,               0.1475
         8.68508e-17,                 0.15
         9.76196e-17,               0.1525
         1.09723e-16,                0.155
         1.23328e-16,               0.1575
         1.38623e-16,                 0.16
         1.55818e-16,               0.1625
         1.75153e-16,                0.165
         1.96897e-16,               0.1675
         2.21352e-16,                 0.17
          2.4886e-16,               0.1725
         2.79808e-16,                0.175
          3.1463e-16,               0.1775
         3.53816e-16,                 0.18
         3.97923e-16,               0.1825
         4.47574e-16,                0.185
         5.03478e-16,               0.1875
         5.66433e-16,                 0.19
         6.37341e-16,               0.1925
         7.17222e-16,                0.195
         8.07229e-16,               0.1975
         9.08666e-16,                  0.2
         1.02301e-15,               0.2025
         1.15193e-15,                0.205
         1.29731e-15,               0.2075
          1.4613e-15,                 0.21
         1.64631e-15,               0.2125
          1.8551e-15,                0.215
         2.09077e-15,               0.2175
         2.35685e-15,                 0.22
         2.65734e-15,               0.2225
         2.99678e-15,                0.225
         3.38032e-15,               0.2275
          3.8138e-15,                 0.23
         4.30386e-15,               0.2325
         4.85803e-15,                0.235
         5.48489e-15,               0.2375
         6.19418e-15,                 0.24
         6.99696e-15,               0.2425
         7.90585e-15,                0.245
         8.93516e-15,               0.2475
         1.01012e-14,                 0.25
         1.14226e-14,               0.2525
         1.29206e-14,                0.255
         1.46192e-14,               0.2575
          1.6546e-14,                 0.26
         1.87323e-14,               0.2625
         2.12141e-14,                0.265
         2.40322e-14,               0.2675
         2.72333e-14,                 0.27
         3.08709e-14,               0.2725
         3.50059e-14,                0.275
         3.97081e-14,               0.2775
         4.50574e-14,                 0.28
         5.11453e-14,               0.2825
         5.80763e-14,                0.285
         6.59704e-14,               0.2875
         7.49652e-14,                 0.29
         8.52183e-14,               0.2925
         9.69106e-14,                0.295
          1.1025e-13,               0.2975
         1.25475e-13,                  0.3
         1.42859e-13,               0.3025
         1.62719e-13,                0.305
         1.85416e-13,               0.3075
         2.11368e-13,                 0.31
         2.41056e-13,               0.3125
         2.75033e-13,                0.315
         3.13939e-13,               0.3175
          3.5851e-13,                 0.32
         4.09596e-13,               0.3225
          4.6818e-13,                0.325
         5.35396e-13,               0.3275
         6.12557e-13,                 0.33
         7.01181e-13,               0.3325
         8.03027e-13,                0.335
          9.2013e-13,               0.3375
         1.05485e-12,                 0.34
         1.20993e-12,               0.3425
         1.38855e-12,                0.345
          1.5944e-12,               0.3475
         1.83176e-12,                 0.35
         2.10565e-12,               0.3525
         2.42185e-12,                0.355
         2.78716e-12,               0.3575
         3.20945e-12,                 0.36
         3.69793e-12,               0.3625
         4.26335e-12,                0.365
         4.91826e-12,               0.3675
         5.67735e-12,                 0.37
          6.5578e-12,               0.3725
         7.57973e-12,                0.375
         8.76672e-12,               0.3775
         1.01464e-11,                 0.38
         1.17514e-11,               0.3825
         1.36197e-11,                0.385
         1.57963e-11,               0.3875
         1.83341e-11,                 0.39
         2.12953e-11,               0.3925
         2.47534e-11,                0.395
         2.87951e-11,               0.3975
          3.3523e-11,                  0.4
         3.90582e-11,               0.4025
         4.55443e-11,                0.405
         5.31515e-11,               0.4075
         6.20817e-11,                 0.41
         7.25747e-11,               0.4125
         8.49158e-11,                0.415
         9.94445e-11,               0.4175
         1.16566e-10,                 0.42
         1.36762e-10,               0.4225
          1.6061e-10,                0.425
         1.88801e-10,               0.4275
          2.2216e-10,                 0.43
          2.6168e-10,               0.4325
         3.08549e-10,                0.435
         3.64199e-10,               0.4375
         4.30353e-10,                 0.44
         5.09088e-10,               0.4425
         6.02912e-10,                0.445
         7.14858e-10,               0.4475
         8.48598e-10,                 0.45
         1.00859e-09,               0.4525
         1.20024e-09,                0.455
         1.43013e-09,               0.4575
         1.70629e-09,                 0.46
         2.03853e-09,               0.4625
         2.43881e-09,                0.465
         2.92183e-09,               0.4675
         3.50561e-09,                 0.47
         4.21233e-09,               0.4725
         5.06929e-09,                0.475
         6.11023e-09,               0.4775
         7.37691e-09,                 0.48
         8.92108e-09,               0.4825
         1.08071e-08,                0.485
         1.31151e-08,               0.4875
         1.44577e-08,              0.48875
         1.59451e-08,                 0.49
         1.75939e-08,              0.49125
         1.94226e-08,               0.4925
         2.14517e-08,              0.49375
         2.37045e-08,                0.495
         2.62072e-08,              0.49625
         2.89889e-08,               0.4975
         3.20825e-08,              0.49875
         3.55251e-08,                  0.5
         3.93584e-08,              0.50125
         4.36291e-08,               0.5025
         4.83903e-08,              0.50375
         5.37015e-08,                0.505
         5.96301e-08,              0.50625
         6.62522e-08,               0.5075
         7.36539e-08,              0.50875
         8.19325e-08,                 0.51
         9.11984e-08,              0.51125
         1.01577e-07,               0.5125
         1.13209e-07,              0.51375
         1.26257e-07,                0.515
         1.40903e-07,              0.51625
         1.57356e-07,               0.5175
         1.75854e-07,              0.51875
         1.96667e-07,                 0.52
         2.20104e-07,              0.52125
         2.46517e-07,               0.5225
          2.7631e-07,              0.52375
         3.09946e-07,                0.525
         3.47953e-07,              0.52625
         3.90939e-07,               0.5275
         4.39601e-07,              0.52875
         4.94743e-07,                 0.53
         5.57287e-07,              0.53125
         6.28299e-07,               0.5325
          7.0901e-07,              0.53375
          8.0084e-07,                0.535
         9.05435e-07,              0.53625
          1.0247e-06,               0.5375
         1.16086e-06,              0.53875
         1.31647e-06,                 0.54
         1.49455e-06,              0.54125
         1.69858e-06,               0.5425
         1.93264e-06,              0.54375
         2.20152e-06,                0.545
         2.51081e-06,              0.54625
         2.86709e-06,               0.5475
         3.27808e-06,              0.54875
         3.75292e-06,                 0.55
         4.30235e-06,              0.55125
         4.93912e-06,               0.5525
         5.67833e-06,              0.55375
         6.53794e-06,                0.555
         7.53933e-06,              0.55625
         8.70804e-06,               0.5575
         1.00746e-05,              0.55875
         1.16758e-05,                 0.56
         1.35558e-05,              0.56125
         1.57677e-05,               0.5625
         1.83762e-05,              0.56375
         2.14596e-05,                0.565
         2.51132e-05,              0.56625
         2.94536e-05,               0.5675
         3.46238e-05,              0.56875
         4.07999e-05,                 0.57
         4.81996e-05,              0.57125
          5.7093e-05,               0.5725
         6.78169e-05,              0.57375
         8.07931e-05,                0.575
         9.65528e-05,              0.57625
         0.000115768,               0.5775
          0.00012693,             0.578125
         0.000139294,              0.57875
         0.000153005,             0.579375
         0.000168227,                 0.58
         0.000185147,             0.580625
         0.000203978,              0.58125
         0.000224962,             0.581875
         0.000248378,               0.5825
         0.000274544,             0.583125
         0.000303824,              0.58375
         0.000336638,             0.584375
         0.000373472,                0.585
         0.000414884,             0.585625
         0.000461522,              0.58625
         0.000514139,             0.586875
         0.000573612,               0.5875
         0.000640964,             0.588125
         0.000717394,              0.58875
         0.000804309,             0.589375
         0.000903369,                 0.59
          0.00101654,             0.590625
          0.00114614,              0.59125
          0.00129496,             0.591875
          0.00146631,               0.5925
          0.00166418,             0.593125
          0.00189338,              0.59375
          0.00215974,             0.594375
          0.00247039,                0.595
          0.00283402,             0.595625
          0.00326139,              0.59625
          0.00376582,             0.596875
          0.00436393,               0.5975
          0.00507667,             0.598125
          0.00593053,              0.59875
          0.00695942,             0.599375
          0.00820704,                  0.6
          0.00973035,             0.600625
           0.0106179,             0.600938
           0.0116043,              0.60125
           0.0127027,             0.601562
           0.0139287,             0.601875
           0.0153003,             0.602188
           0.0168384,               0.6025
           0.0185677,             0.602812
           0.0205174,             0.603125
           0.0227217,             0.603438
           0.0252216,              0.60375
           0.0280656,             0.604062
           0.0313121,             0.604375
           0.0350313,             0.604688
            0.039308,                0.605
           0.0442453,             0.605312
           0.0499693,             0.605625
           0.0566345,             0.605938
            0.064432,              0.60625
           0.0735983,             0.606562
           0.0844283,             0.606875
           0.0972907,             0.607187
            0.112648,               0.6075
            0.131081,             0.607812
            0.153318,             0.608125
            0.180267,             0.608437
             0.21305,              0.60875
            0.253018,             0.609062
            0.301732,             0.609375
            0.360859,             0.609687
            0.431902,                 0.61
            0.515629,             0.610313
            0.611119,             0.610625
            0.714425,             0.610938
            0.817382,              0.61125
            0.907701,             0.611563
            0.971674,             0.611875
            0.999209,             0.612188
            0.988242,               0.6125
            0.945108,             0.612812
            0.880872,             0.613125
             0.80674,             0.613438
            0.731272,              0.61375
            0.659757,             0.614062
            0.594818,             0.614375
            0.537324,             0.614688
            0.487151,                0.615
            0.443694,             0.615312
            0.406171,             0.615625
            0.373785,             0.615938
            0.345794,              0.61625
            0.321545,             0.616562
            0.300477,             0.616875
            0.282113,             0.617188
            0.266057,               0.6175
            0.239588,             0.618125
            0.219012,              0.61875
            0.202886,             0.619375
            0.190187,                 0.62
            0.180182,             0.620625
            0.172338,              0.62125
            0.166262,             0.621875
            0.161663,               0.6225
            0.158325,             0.623125
            0.156086,              0.62375
            0.154451,                0.625
            0.156145,              0.62625
            0.160892,               0.6275
            0.168666,              0.62875
            0.179637,                 0.63
             0.19416,              0.63125
            0.212774,               0.6325
            0.236222,              0.63375
            0.265468,                0.635
            0.301711,              0.63625
            0.346362,               0.6375
            0.400951,              0.63875
            0.466871,                 0.64
            0.544863,              0.64125
            0.634103,               0.6425
            0.730944,              0.64375
            0.827737,                0.645
             0.91286,              0.64625
            0.973252,               0.6475
            0.999254,              0.64875
            0.988924,                 0.65
            0.948429,              0.65125
            0.888461,               0.6525
            0.819771,              0.65375
            0.750485,                0.655
            0.685551,              0.65625
            0.627368,               0.6575
            0.576676,              0.65875
            0.533299,                 0.66
            0.496632,              0.66125
            0.465922,               0.6625
            0.440419,              0.66375
            0.419438,                0.665
             0.40239,              0.66625
             0.38878,               0.6675
            0.370326,                 0.67
            0.361709,               0.6725
            0.361505,                0.675
             0.36898,               0.6775
            0.383918,                 0.68
            0.406502,               0.6825
            0.437204,                0.685
            0.476671,               0.6875
            0.525536,                 0.69
            0.584108,               0.6925
             0.65189,                0.695
            0.726903,               0.6975
            0.804987,                  0.7

