------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.72035e-13,                0.005
         2.72192e-13,               0.0075
         3.82848e-13,                 0.01
         5.04887e-13,               0.0125
         6.39262e-13,                0.015
         7.87001e-13,               0.0175
         9.49211e-13,                 0.02
         1.12709e-12,               0.0225
         1.32192e-12,                0.025
         1.53508e-12,               0.0275
         1.76809e-12,                 0.03
         2.02254e-12,               0.0325
         2.30017e-12,                0.035
         2.60285e-12,               0.0375
         2.93261e-12,                 0.04
          3.2916e-12,               0.0425
         3.68217e-12,                0.045
         4.56831e-12,                 0.05
         5.61363e-12,                0.055
         6.84432e-12,                 0.06
         8.29079e-12,                0.065
         9.98831e-12,                 0.07
         1.19778e-11,                0.075
         1.43068e-11,                 0.08
         1.70304e-11,                0.085
         2.02125e-11,                 0.09
         2.39275e-11,                0.095
         2.82615e-11,                  0.1
         3.33145e-11,                0.105
          3.9203e-11,                 0.11
          4.6062e-11,                0.115
         5.40484e-11,                 0.12
         6.33448e-11,                0.125
         7.41634e-11,                 0.13
         8.67511e-11,                0.135
         1.01395e-10,                 0.14
         1.18431e-10,                0.145
         1.38247e-10,                 0.15
         1.61297e-10,                0.155
         1.88113e-10,                 0.16
          2.1931e-10,                0.165
          2.5561e-10,                 0.17
         2.97854e-10,                0.175
         3.47027e-10,                 0.18
         4.04278e-10,                0.185
         4.70951e-10,                 0.19
         5.48622e-10,                0.195
         6.39135e-10,                  0.2
         7.44652e-10,                0.205
         8.67709e-10,                 0.21
         1.01128e-09,                0.215
         1.17887e-09,                 0.22
         1.37458e-09,                0.225
         1.60326e-09,                 0.23
         1.87059e-09,                0.235
          2.1833e-09,                 0.24
         2.54931e-09,                0.245
         2.97796e-09,                 0.25
         3.48031e-09,                0.255
         4.06943e-09,                 0.26
         4.76081e-09,                0.265
          5.5728e-09,                 0.27
         6.52718e-09,                0.275
         7.64982e-09,                 0.28
         8.97148e-09,                0.285
         1.05288e-08,                 0.29
         1.23654e-08,                0.295
         1.45335e-08,                  0.3
         1.70953e-08,                0.305
         2.01252e-08,                 0.31
         2.37127e-08,                0.315
         2.79647e-08,                 0.32
           3.301e-08,                0.325
         3.90034e-08,                 0.33
         4.61314e-08,                0.335
         5.46193e-08,                 0.34
         6.47392e-08,                0.345
         7.68206e-08,                 0.35
         9.12634e-08,                0.355
         1.08553e-07,                 0.36
         1.29281e-07,                0.365
         1.54169e-07,                 0.37
         1.84096e-07,                0.375
         2.20143e-07,                 0.38
         2.63632e-07,                0.385
         3.16191e-07,                 0.39
         3.79826e-07,                0.395
         4.57014e-07,                  0.4
         5.50822e-07,                0.405
         6.65059e-07,                 0.41
         8.04464e-07,                0.415
         9.74952e-07,                 0.42
          1.0741e-06,               0.4225
         1.18393e-06,                0.425
         1.30566e-06,               0.4275
         1.44068e-06,                 0.43
         1.59052e-06,               0.4325
         1.75691e-06,                0.435
          1.9418e-06,               0.4375
         2.14739e-06,                 0.44
         2.37615e-06,               0.4425
         2.63087e-06,                0.445
         2.91469e-06,               0.4475
         3.23116e-06,                 0.45
         3.58431e-06,               0.4525
         3.97869e-06,                0.455
         4.41945e-06,               0.4575
         4.91244e-06,                 0.46
         5.46429e-06,               0.4625
         6.08257e-06,                0.465
         6.77586e-06,               0.4675
         7.55394e-06,                 0.47
         8.42799e-06,               0.4725
         9.41074e-06,                0.475
         1.05168e-05,               0.4775
         1.17628e-05,                 0.48
         1.31679e-05,               0.4825
         1.47541e-05,                0.485
         1.65466e-05,               0.4875
         1.85746e-05,                 0.49
         2.08714e-05,               0.4925
         2.34759e-05,                0.495
         2.64328e-05,               0.4975
          2.9794e-05,                  0.5
         3.36197e-05,               0.5025
         3.79798e-05,                0.505
         4.29559e-05,               0.5075
         4.86431e-05,                 0.51
         5.51526e-05,               0.5125
         6.26147e-05,                0.515
         7.11824e-05,               0.5175
         8.10357e-05,                 0.52
          9.2387e-05,               0.5225
         0.000105487,                0.525
         0.000120634,               0.5275
          0.00013818,                 0.53
         0.000158548,               0.5325
         0.000182241,                0.535
         0.000209862,               0.5375
         0.000242136,                 0.54
         0.000279939,               0.5425
         0.000324331,                0.545
         0.000376598,               0.5475
         0.000438311,                 0.55
         0.000511393,               0.5525
         0.000598209,                0.555
         0.000701683,               0.5575
         0.000825444,                 0.56
         0.000974022,               0.5625
           0.0011531,                0.565
          0.00136987,               0.5675
          0.00163344,                 0.57
          0.00195549,               0.5725
          0.00214298,              0.57375
          0.00235104,                0.575
          0.00258228,              0.57625
          0.00283965,               0.5775
          0.00312655,              0.57875
          0.00344689,                 0.58
          0.00380516,              0.58125
          0.00420659,               0.5825
          0.00465718,              0.58375
          0.00516393,                0.585
            0.005735,              0.58625
          0.00637992,               0.5875
          0.00710984,              0.58875
          0.00793791,                 0.59
           0.0088796,              0.59125
          0.00995327,               0.5925
           0.0111807,              0.59375
            0.012588,                0.595
           0.0142064,              0.59625
           0.0160733,               0.5975
           0.0182343,              0.59875
           0.0207444,                  0.6
           0.0236711,              0.60125
            0.027097,               0.6025
           0.0311241,              0.60375
           0.0358786,                0.605
           0.0415181,              0.60625
           0.0482402,               0.6075
           0.0562933,              0.60875
           0.0659924,                 0.61
           0.0777374,              0.61125
           0.0920382,               0.6125
            0.109546,              0.61375
            0.131088,                0.615
            0.143691,             0.615625
            0.157716,              0.61625
            0.173336,             0.616875
             0.19074,               0.6175
            0.210137,             0.618125
            0.231754,              0.61875
            0.255827,             0.619375
            0.282605,                 0.62
            0.312333,             0.620625
            0.345244,              0.62125
            0.421336,               0.6225
            0.511495,              0.62375
            0.614038,                0.625
            0.723478,              0.62625
            0.829623,               0.6275
            0.918783,              0.62875
            0.977897,                 0.63
            0.999858,              0.63125
            0.986223,               0.6325
            0.945389,              0.63375
            0.888189,                0.635
            0.824194,              0.63625
            0.760128,               0.6375
            0.699919,              0.63875
            0.645432,                 0.64
             0.55518,               0.6425
            0.487435,                0.645
             0.43744,               0.6475
            0.400859,                 0.65
            0.374401,               0.6525
            0.355713,                0.655
            0.343147,               0.6575
             0.33556,                 0.66
            0.332164,               0.6625
            0.332426,                0.665
            0.335997,               0.6675
            0.342666,                 0.67
            0.352322,               0.6725
            0.364936,                0.675
            0.399199,                 0.68
            0.446125,                0.685
            0.506529,                 0.69
            0.580586,                0.695
            0.666678,                  0.7

