------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         7.45987e-07,                0.005
         1.55667e-06,                 0.01
          2.4366e-06,                0.015
         3.39065e-06,                 0.02
         4.42402e-06,                0.025
         5.54226e-06,                 0.03
         6.75131e-06,                0.035
          8.0575e-06,                 0.04
         9.46761e-06,                0.045
         1.09889e-05,                 0.05
          1.2629e-05,                0.055
         1.43962e-05,                 0.06
         1.62995e-05,                0.065
         1.83481e-05,                 0.07
         2.05522e-05,                0.075
         2.29226e-05,                 0.08
         2.54708e-05,                0.085
         2.82092e-05,                 0.09
         3.11509e-05,                0.095
         3.43101e-05,                  0.1
         3.77019e-05,                0.105
         4.13425e-05,                 0.11
         4.52491e-05,                0.115
         4.94403e-05,                 0.12
         5.39359e-05,                0.125
         5.87573e-05,                 0.13
         6.39272e-05,                0.135
         6.94699e-05,                 0.14
         7.54116e-05,                0.145
         8.17804e-05,                 0.15
         8.86063e-05,                0.155
         9.59215e-05,                 0.16
         0.000103761,                0.165
         0.000112161,                 0.17
         0.000121162,                0.175
         0.000130806,                 0.18
          0.00014114,                0.185
         0.000152213,                 0.19
         0.000164078,                0.195
         0.000176791,                  0.2
         0.000190414,                0.205
         0.000205012,                 0.21
         0.000220657,                0.215
         0.000237425,                 0.22
         0.000255397,                0.225
         0.000274663,                 0.23
         0.000295316,                0.235
         0.000317459,                 0.24
         0.000341203,                0.245
         0.000366668,                 0.25
          0.00039398,                0.255
          0.00042328,                 0.26
         0.000454716,                0.265
          0.00048845,                 0.27
         0.000524657,                0.275
         0.000563525,                 0.28
         0.000605258,                0.285
         0.000650077,                 0.29
         0.000698221,                0.295
         0.000749948,                  0.3
         0.000805538,                0.305
         0.000865295,                 0.31
         0.000929548,                0.315
         0.000998653,                 0.32
            0.001073,                0.325
          0.00115301,                 0.33
          0.00123913,                0.335
          0.00133187,                 0.34
          0.00143177,                0.345
           0.0015394,                 0.35
          0.00165543,                0.355
          0.00178053,                 0.36
          0.00191548,                0.365
           0.0020611,                 0.37
           0.0022183,                0.375
          0.00238807,                 0.38
          0.00257149,                0.385
          0.00276974,                 0.39
          0.00298412,                0.395
          0.00321605,                  0.4
          0.00346707,                0.405
           0.0037389,                 0.41
          0.00403342,                0.415
          0.00435266,                 0.42
           0.0046989,                0.425
          0.00507461,                 0.43
          0.00548255,                0.435
          0.00592572,                 0.44
          0.00640745,                0.445
          0.00693142,                 0.45
          0.00750168,                0.455
          0.00812272,                 0.46
          0.00879951,                0.465
          0.00953755,                 0.47
           0.0103429,                0.475
           0.0112224,                 0.48
           0.0121836,                0.485
           0.0132347,                 0.49
           0.0143851,                0.495
           0.0156451,                  0.5
           0.0170263,                0.505
           0.0185416,                 0.51
           0.0202053,                0.515
           0.0220336,                 0.52
           0.0240443,                0.525
           0.0262577,                 0.53
           0.0286962,                0.535
           0.0313852,                 0.54
           0.0343529,                0.545
           0.0376312,                 0.55
           0.0412557,                0.555
           0.0452666,                 0.56
           0.0497088,                0.565
           0.0546328,                 0.57
           0.0600953,                0.575
           0.0661597,                 0.58
           0.0728972,                0.585
           0.0803874,                 0.59
           0.0887188,                0.595
           0.0979901,                  0.6
            0.108311,                0.605
            0.119801,                 0.61
            0.132593,                0.615
            0.146831,                 0.62
            0.162668,                0.625
             0.18027,                 0.63
            0.199808,                0.635
            0.221456,                 0.64
            0.245388,                0.645
            0.271768,                 0.65
            0.300738,                0.655
            0.332411,                 0.66
            0.366848,                0.665
            0.404046,                 0.67
            0.443911,                0.675
            0.486246,                 0.68
            0.530726,                0.685
            0.576887,                 0.69
            0.624128,                0.695
             0.67171,                  0.7

