------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         4.22712e-19,                0.005
         5.50083e-19,              0.00625
         6.87228e-19,               0.0075
         8.34749e-19,              0.00875
         9.93286e-19,                 0.01
         1.16351e-18,              0.01125
         1.34614e-18,               0.0125
         1.54192e-18,              0.01375
         1.75165e-18,                0.015
         2.21636e-18,               0.0175
         2.74759e-18,                 0.02
         3.35348e-18,               0.0225
         4.04312e-18,                0.025
         4.82666e-18,               0.0275
         5.71538e-18,                 0.03
          6.7219e-18,               0.0325
         7.86023e-18,                0.035
         9.14602e-18,               0.0375
         1.05967e-17,                 0.04
         1.22316e-17,               0.0425
         1.40724e-17,                0.045
         1.61432e-17,               0.0475
         1.84706e-17,                 0.05
         2.10846e-17,               0.0525
         2.40182e-17,                0.055
         2.73084e-17,               0.0575
         3.09963e-17,                 0.06
         3.51277e-17,               0.0625
         3.97534e-17,                0.065
           4.493e-17,               0.0675
         5.07207e-17,                 0.07
         5.71954e-17,               0.0725
         6.44322e-17,                0.075
         7.25179e-17,               0.0775
         8.15492e-17,                 0.08
         9.16335e-17,               0.0825
          1.0289e-16,                0.085
         1.15453e-16,               0.0875
         1.29469e-16,                 0.09
         1.45104e-16,               0.0925
         1.62541e-16,                0.095
         1.81985e-16,               0.0975
         2.03662e-16,                  0.1
         2.27825e-16,               0.1025
         2.54756e-16,                0.105
         2.84769e-16,               0.1075
         3.18212e-16,                 0.11
         3.55475e-16,               0.1125
         3.96989e-16,                0.115
         4.43238e-16,               0.1175
         4.94758e-16,                 0.12
         5.52146e-16,               0.1225
         6.16071e-16,                0.125
         6.87274e-16,               0.1275
         7.66582e-16,                 0.13
         8.54918e-16,               0.1325
          9.5331e-16,                0.135
          1.0629e-15,               0.1375
         1.18498e-15,                 0.14
         1.32096e-15,               0.1425
         1.47243e-15,                0.145
         1.64118e-15,               0.1475
         1.82917e-15,                 0.15
         2.03862e-15,               0.1525
         2.27198e-15,                0.155
         2.53202e-15,               0.1575
          2.8218e-15,                 0.16
         3.14476e-15,               0.1625
         3.50472e-15,                0.165
         3.90597e-15,               0.1675
          4.3533e-15,                 0.17
         4.85204e-15,               0.1725
         5.40818e-15,                0.175
          6.0284e-15,               0.1775
         6.72018e-15,                 0.18
         7.49188e-15,               0.1825
         8.35285e-15,                0.185
         9.31357e-15,               0.1875
         1.03858e-14,                 0.19
         1.15825e-14,               0.1925
         1.29186e-14,                0.195
         1.44105e-14,               0.1975
         1.60766e-14,                  0.2
         1.79375e-14,               0.2025
         2.00166e-14,                0.205
         2.23398e-14,               0.2075
         2.49362e-14,                 0.21
         2.78387e-14,               0.2125
         3.10839e-14,                0.215
         3.47131e-14,               0.2175
         3.87726e-14,                 0.22
         4.33145e-14,               0.2225
         4.83973e-14,                0.225
         5.40866e-14,               0.2275
         6.04564e-14,                 0.23
         6.75898e-14,               0.2325
         7.55803e-14,                0.235
         8.45333e-14,               0.2375
         9.45671e-14,                 0.24
         1.05815e-13,               0.2425
         1.18428e-13,                0.245
         1.32575e-13,               0.2475
         1.48448e-13,                 0.25
         1.66261e-13,               0.2525
         1.86258e-13,                0.255
         2.08713e-13,               0.2575
         2.33936e-13,                 0.26
         2.62276e-13,               0.2625
          2.9413e-13,                0.265
         3.29943e-13,               0.2675
         3.70221e-13,                 0.27
         4.15536e-13,               0.2725
         4.66533e-13,                0.275
         5.23946e-13,               0.2775
         5.88603e-13,                 0.28
         6.61445e-13,               0.2825
         7.43535e-13,                0.285
         8.36083e-13,               0.2875
         9.40457e-13,                 0.29
         1.05821e-12,               0.2925
         1.19112e-12,                0.295
         1.34118e-12,               0.2975
         1.51068e-12,                  0.3
         1.70221e-12,               0.3025
         1.91872e-12,                0.305
         2.16357e-12,               0.3075
         2.44058e-12,                 0.31
         2.75411e-12,               0.3125
         3.10914e-12,                0.315
         3.51132e-12,               0.3175
         3.96713e-12,                 0.32
         4.48394e-12,               0.3225
         5.07019e-12,                0.325
         5.73553e-12,               0.3275
         6.49097e-12,                 0.33
         7.34913e-12,               0.3325
         8.32447e-12,                0.335
         9.43352e-12,               0.3375
         1.06953e-11,                 0.34
         1.21314e-11,               0.3425
          1.3767e-11,                0.345
         1.56307e-11,               0.3475
         1.77555e-11,                 0.35
         2.01792e-11,               0.3525
         2.29455e-11,                0.355
         2.61045e-11,               0.3575
         2.97141e-11,                 0.36
         3.38411e-11,               0.3625
         3.85623e-11,                0.365
         4.39666e-11,               0.3675
         5.01567e-11,                 0.37
         5.72512e-11,               0.3725
         6.53876e-11,                0.375
         7.47249e-11,               0.3775
         8.54474e-11,                 0.38
         9.77689e-11,               0.3825
         1.11938e-10,                0.385
         1.28242e-10,               0.3875
         1.47017e-10,                 0.39
         1.68653e-10,               0.3925
         1.93605e-10,                0.395
         2.22401e-10,               0.3975
          2.5566e-10,                  0.4
         2.94103e-10,               0.4025
         3.38575e-10,                0.405
         3.90062e-10,               0.4075
          4.4972e-10,                 0.41
         5.18905e-10,               0.4125
         5.99207e-10,                0.415
         6.92493e-10,               0.4175
         8.00962e-10,                 0.42
           9.272e-10,               0.4225
         1.07426e-09,                0.425
         1.24572e-09,               0.4275
         1.44586e-09,                 0.43
         1.67967e-09,               0.4325
         1.95313e-09,                0.435
         2.27327e-09,               0.4375
         2.64848e-09,                 0.44
         3.08869e-09,               0.4425
         3.60576e-09,                0.445
         4.21379e-09,               0.4475
         4.92962e-09,                 0.45
         5.77338e-09,               0.4525
         6.76916e-09,                0.455
         7.94583e-09,               0.4575
         9.33804e-09,                 0.46
         1.09875e-08,               0.4625
         1.29443e-08,                0.465
          1.5269e-08,               0.4675
         1.80349e-08,                 0.47
         2.13303e-08,               0.4725
         2.52628e-08,                0.475
         2.99628e-08,               0.4775
          3.5589e-08,                 0.48
         4.23353e-08,               0.4825
         5.04383e-08,                0.485
         6.01881e-08,               0.4875
         7.19407e-08,                 0.49
         8.61338e-08,               0.4925
         1.03308e-07,                0.495
          1.2413e-07,               0.4975
         1.49427e-07,                  0.5
         1.80228e-07,               0.5025
         2.17813e-07,                0.505
         2.63781e-07,               0.5075
         2.90516e-07,              0.50875
