------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         2.36415e-10,                0.005
         3.68412e-10,               0.0075
         5.10354e-10,                 0.01
         6.62846e-10,               0.0125
         8.26524e-10,                0.015
         1.00207e-09,               0.0175
         1.19018e-09,                 0.02
         1.39163e-09,               0.0225
          1.6072e-09,                0.025
         1.83775e-09,               0.0275
         2.08415e-09,                 0.03
         2.62836e-09,                0.035
         3.24801e-09,                 0.04
         3.95227e-09,                0.045
         4.75134e-09,                 0.05
         5.65664e-09,                0.055
         6.68092e-09,                 0.06
         7.83844e-09,                0.065
         9.14509e-09,                 0.07
         1.06187e-08,                0.075
         1.22791e-08,                 0.08
         1.41485e-08,                0.085
         1.62517e-08,                 0.09
         1.86165e-08,                0.095
          2.1274e-08,                  0.1
         2.42587e-08,                0.105
         2.76097e-08,                 0.11
         3.13702e-08,                0.115
          3.5589e-08,                 0.12
         4.03205e-08,                0.125
         4.56256e-08,                 0.13
         5.15726e-08,                0.135
         5.82381e-08,                 0.14
         6.57077e-08,                0.145
         7.40777e-08,                 0.15
         8.34559e-08,                0.155
         9.39633e-08,                 0.16
         1.05736e-07,                0.165
         1.18926e-07,                 0.17
         1.33705e-07,                0.175
         1.50266e-07,                 0.18
         1.68825e-07,                0.185
         1.89625e-07,                 0.19
         2.12942e-07,                0.195
         2.39084e-07,                  0.2
         2.68398e-07,                0.205
         3.01277e-07,                 0.21
         3.38163e-07,                0.215
         3.79555e-07,                 0.22
         4.26016e-07,                0.225
         4.78183e-07,                 0.23
         5.36776e-07,                0.235
         6.02609e-07,                 0.24
         6.76602e-07,                0.245
           7.598e-07,                 0.25
         8.53386e-07,                0.255
           9.587e-07,                 0.26
         1.07727e-06,                0.265
         1.21082e-06,                 0.27
         1.36131e-06,                0.275
         1.53099e-06,                 0.28
         1.72241e-06,                0.285
         1.93846e-06,                 0.29
         2.18246e-06,                0.295
         2.45819e-06,                  0.3
         2.76997e-06,                0.305
         3.12273e-06,                 0.31
         3.52213e-06,                0.315
         3.97466e-06,                 0.32
         4.48774e-06,                0.325
         5.06992e-06,                 0.33
         5.73101e-06,                0.335
          6.4823e-06,                 0.34
         7.33681e-06,                0.345
         8.30955e-06,                 0.35
         9.41787e-06,                0.355
         1.06818e-05,                 0.36
         1.21246e-05,                0.365
         1.37732e-05,                 0.37
         1.56589e-05,                0.375
         1.78179e-05,                 0.38
         2.02928e-05,                0.385
         2.31329e-05,                 0.39
         2.63959e-05,                0.395
         3.01494e-05,                  0.4
         3.44727e-05,                0.405
         3.94586e-05,                 0.41
         4.52167e-05,                0.415
          5.1876e-05,                 0.42
          5.9589e-05,                0.425
          6.8536e-05,                 0.43
         7.89311e-05,                0.435
         9.10288e-05,                 0.44
         0.000105132,                0.445
         0.000121605,                 0.45
         0.000140879,                0.455
         0.000163478,                 0.46
         0.000190028,                0.465
         0.000221289,                 0.47
         0.000258181,                0.475
         0.000301821,                 0.48
         0.000353573,                0.485
         0.000415107,                 0.49
         0.000488477,                0.495
         0.000576214,                  0.5
         0.000681459,                0.505
         0.000808119,                 0.51
         0.000961085,                0.515
           0.0011465,                 0.52
          0.00137215,                0.525
           0.0016479,                 0.53
          0.00180839,               0.5325
          0.00198641,                0.535
          0.00218411,               0.5375
          0.00240395,                 0.54
          0.00264873,               0.5425
          0.00292165,                0.545
          0.00322639,               0.5475
          0.00356714,                 0.55
          0.00394875,               0.5525
          0.00437679,                0.555
          0.00485772,               0.5575
            0.005399,                 0.56
          0.00600931,               0.5625
          0.00669873,                0.565
          0.00747906,               0.5675
          0.00836408,                 0.57
          0.00936999,               0.5725
           0.0105159,                0.575
           0.0118243,               0.5775
           0.0133219,                 0.58
           0.0150405,               0.5825
           0.0170179,                0.585
           0.0192997,               0.5875
           0.0219402,                 0.59
           0.0250055,               0.5925
           0.0285752,                0.595
           0.0327462,               0.5975
           0.0376368,                  0.6
           0.0433918,               0.6025
           0.0501891,                0.605
            0.058248,               0.6075
           0.0678393,                 0.61
           0.0792978,               0.6125
           0.0930379,                0.615
            0.109571,               0.6175
            0.129526,                 0.62
            0.153667,               0.6225
            0.182913,                0.625
            0.218332,               0.6275
            0.261122,                 0.63
            0.312515,               0.6325
            0.373608,                0.635
            0.445028,               0.6375
            0.526445,                 0.64
            0.615941,               0.6425
            0.709442,                0.645
            0.800594,               0.6475
            0.881517,                 0.65
            0.944555,               0.6525
            0.984436,                0.655
            0.999721,               0.6575
            0.992801,                 0.66
            0.968584,               0.6625
            0.932797,                0.665
            0.890664,               0.6675
             0.84626,                 0.67
             0.76083,                0.675
            0.687826,                 0.68
            0.629552,                0.685
            0.584807,                 0.69
            0.551501,                0.695
             0.52763,                  0.7

