------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.32801e-08,                0.005
         2.05202e-08,               0.0075
         2.81859e-08,                 0.01
         3.62975e-08,               0.0125
         4.48763e-08,                0.015
         5.39445e-08,               0.0175
         6.35252e-08,                 0.02
         7.36427e-08,               0.0225
         8.43222e-08,                0.025
         1.07475e-07,                 0.03
         1.33209e-07,                0.035
         1.61774e-07,                 0.04
         1.93438e-07,                0.045
         2.28498e-07,                 0.05
         2.67277e-07,                0.055
         3.10128e-07,                 0.06
         3.57438e-07,                0.065
         4.09627e-07,                 0.07
         4.67158e-07,                0.075
         5.30535e-07,                 0.08
         6.00311e-07,                0.085
         6.77088e-07,                 0.09
         7.61527e-07,                0.095
          8.5435e-07,                  0.1
          9.5635e-07,                0.105
         1.06839e-06,                 0.11
         1.19142e-06,                0.115
         1.32648e-06,                 0.12
          1.4747e-06,                0.125
         1.63734e-06,                 0.13
         1.81575e-06,                0.135
         2.01144e-06,                 0.14
         2.22604e-06,                0.145
         2.46135e-06,                 0.15
         2.71936e-06,                0.155
         3.00223e-06,                 0.16
         3.31234e-06,                0.165
         3.65231e-06,                 0.17
           4.025e-06,                0.175
         4.43359e-06,                 0.18
         4.88152e-06,                0.185
         5.37263e-06,                 0.19
         5.91112e-06,                0.195
          6.5016e-06,                  0.2
         7.14917e-06,                0.205
         7.85944e-06,                 0.21
         8.63858e-06,                0.215
         9.49342e-06,                 0.22
         1.04315e-05,                0.225
          1.1461e-05,                 0.23
         1.25912e-05,                0.235
         1.38322e-05,                 0.24
         1.51952e-05,                0.245
         1.66925e-05,                 0.25
         1.83378e-05,                0.255
         2.01463e-05,                 0.26
         2.21348e-05,                0.265
         2.43218e-05,                 0.27
         2.67281e-05,                0.275
         2.93764e-05,                 0.28
         3.22922e-05,                0.285
         3.55037e-05,                 0.29
         3.90425e-05,                0.295
         4.29433e-05,                  0.3
         4.72452e-05,                0.305
         5.19915e-05,                 0.31
         5.72305e-05,                0.315
         6.30162e-05,                 0.32
         6.94089e-05,                0.325
         7.64759e-05,                 0.33
         8.42926e-05,                0.335
         9.29434e-05,                 0.34
         0.000102523,                0.345
         0.000113137,                 0.35
         0.000124905,                0.355
         0.000137961,                 0.36
         0.000152455,                0.365
         0.000168556,                 0.37
         0.000186457,                0.375
         0.000206373,                 0.38
         0.000228547,                0.385
         0.000253255,                 0.39
          0.00028081,                0.395
         0.000311566,                  0.4
         0.000345925,                0.405
         0.000384343,                 0.41
         0.000427343,                0.415
         0.000475516,                 0.42
          0.00052954,                0.425
         0.000590191,                 0.43
         0.000658355,                0.435
         0.000735051,                 0.44
         0.000821448,                0.445
         0.000918893,                 0.45
          0.00102894,                0.455
          0.00115338,                 0.46
           0.0012943,                0.465
           0.0014541,                 0.47
          0.00163559,                0.475
          0.00184202,                 0.48
          0.00207723,                0.485
          0.00234566,                 0.49
          0.00265256,                0.495
          0.00300409,                  0.5
          0.00340753,                0.505
          0.00387148,                 0.51
          0.00440616,                0.515
          0.00502372,                 0.52
          0.00573868,                0.525
          0.00656843,                 0.53
           0.0075339,                0.535
          0.00866031,                 0.54
          0.00997825,                0.545
           0.0115249,                 0.55
           0.0133456,                0.555
           0.0154961,                 0.56
           0.0180448,                0.565
           0.0210766,                 0.57
           0.0246966,                0.575
           0.0290361,                 0.58
           0.0342596,                0.585
           0.0405739,                 0.59
             0.04824,                0.595
           0.0575883,                  0.6
           0.0690375,                0.605
           0.0757107,               0.6075
           0.0831184,                 0.61
           0.0913492,               0.6125
            0.100502,                0.615
            0.110688,               0.6175
            0.122032,                 0.62
            0.134669,               0.6225
            0.148753,                0.625
            0.164448,               0.6275
            0.181934,                 0.63
            0.201403,               0.6325
            0.223056,                0.635
            0.247101,               0.6375
             0.27374,                 0.64
            0.303165,               0.6425
            0.335539,                0.645
            0.409548,                 0.65
            0.495731,                0.655
            0.592049,                 0.66
            0.693642,                0.665
            0.792692,                 0.67
            0.879639,                0.675
            0.945745,                 0.68
            0.985887,                0.685
            0.999905,                 0.69
             0.99184,                0.695
            0.967864,                  0.7

