------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         2.35686e-23,                0.005
         3.09877e-23,              0.00625
         3.91144e-23,               0.0075
         4.80034e-23,              0.00875
         5.77131e-23,                 0.01
         6.83062e-23,              0.01125
         7.98497e-23,               0.0125
         9.24154e-23,              0.01375
          1.0608e-22,                0.015
         1.20926e-22,              0.01625
         1.37041e-22,               0.0175
         1.54519e-22,              0.01875
         1.73461e-22,                 0.02
         2.16176e-22,               0.0225
         2.66139e-22,                0.025
         3.24443e-22,               0.0275
         3.92336e-22,                 0.03
         4.71243e-22,               0.0325
         5.62793e-22,                0.035
         6.68846e-22,               0.0375
         7.91527e-22,                 0.04
         9.33257e-22,               0.0425
          1.0968e-21,                0.045
         1.28532e-21,               0.0475
         1.50241e-21,                 0.05
         1.75217e-21,               0.0525
         2.03929e-21,                0.055
          2.3691e-21,               0.0575
         2.74768e-21,                 0.06
         3.18198e-21,               0.0625
         3.67989e-21,                0.065
         4.25043e-21,               0.0675
         4.90386e-21,                 0.07
         5.65189e-21,               0.0725
         6.50786e-21,                0.075
         7.48696e-21,               0.0775
         8.60652e-21,                 0.08
         9.88627e-21,               0.0825
         1.13487e-20,                0.085
         1.30195e-20,               0.0875
         1.49278e-20,                 0.09
          1.7107e-20,               0.0925
          1.9595e-20,                0.095
         2.24352e-20,               0.0975
         2.56767e-20,                  0.1
          2.9376e-20,               0.1025
          3.3597e-20,                0.105
          3.8413e-20,               0.1075
         4.39074e-20,                 0.11
         5.01753e-20,               0.1125
         5.73251e-20,                0.115
         6.54808e-20,               0.1175
         7.47836e-20,                 0.12
         8.53946e-20,               0.1225
          9.7498e-20,                0.125
         1.11304e-19,               0.1275
         1.27051e-19,                 0.13
         1.45015e-19,               0.1325
         1.65508e-19,                0.135
         1.88886e-19,               0.1375
         2.15559e-19,                 0.14
         2.45993e-19,               0.1425
         2.80721e-19,                0.145
         3.20352e-19,               0.1475
         3.65584e-19,                 0.15
         4.17214e-19,               0.1525
         4.76154e-19,                0.155
         5.43447e-19,               0.1575
         6.20288e-19,                 0.16
         7.08045e-19,               0.1625
         8.08284e-19,                0.165
         9.22796e-19,               0.1675
         1.05364e-18,                 0.17
         1.20316e-18,               0.1725
         1.37407e-18,                0.175
         1.56946e-18,               0.1775
         1.79287e-18,                 0.18
         2.04839e-18,               0.1825
         2.34067e-18,                0.185
         2.67509e-18,               0.1875
          3.0578e-18,                 0.19
         3.49588e-18,               0.1925
         3.99746e-18,                0.195
         4.57187e-18,               0.1975
         5.22987e-18,                  0.2
         5.98379e-18,               0.2025
         6.84786e-18,                0.205
         7.83842e-18,               0.2075
          8.9743e-18,                 0.21
         1.02772e-17,               0.2125
         1.17721e-17,                0.215
         1.34877e-17,               0.2175
         1.54573e-17,                 0.22
         1.77192e-17,               0.2225
         2.03174e-17,                0.225
          2.3303e-17,               0.2275
         2.67349e-17,                 0.23
         3.06809e-17,               0.2325
         3.52197e-17,                0.235
         4.04421e-17,               0.2375
         4.64532e-17,                 0.24
         5.33743e-17,               0.2425
         6.13463e-17,                0.245
         7.05319e-17,               0.2475
         8.11198e-17,                 0.25
         9.33289e-17,               0.2525
         1.07412e-16,                0.255
         1.23665e-16,               0.2575
         1.42428e-16,                 0.26
         1.64097e-16,               0.2625
         1.89133e-16,                0.265
         2.18072e-16,               0.2675
         2.51535e-16,                 0.27
         2.90247e-16,               0.2725
         3.35051e-16,                0.275
         3.86927e-16,               0.2775
          4.4702e-16,                 0.28
         5.16663e-16,               0.2825
         5.97411e-16,                0.285
         6.91078e-16,               0.2875
         7.99783e-16,                 0.29
         9.26004e-16,               0.2925
         1.07263e-15,                0.295
         1.24305e-15,               0.2975
         1.44123e-15,                  0.3
         1.67181e-15,               0.3025
         1.94021e-15,                0.305
         2.25282e-15,               0.3075
         2.61711e-15,                 0.31
         3.04186e-15,               0.3125
         3.53737e-15,                0.315
         4.11578e-15,               0.3175
         4.79132e-15,                 0.32
         5.58078e-15,               0.3225
         6.50391e-15,                0.325
           7.584e-15,               0.3275
          8.8485e-15,                 0.33
         1.03298e-14,               0.3325
         1.20663e-14,                0.335
          1.4103e-14,               0.3375
         1.64936e-14,                 0.34
         1.93014e-14,               0.3425
         2.26013e-14,                0.345
         2.64824e-14,               0.3475
           3.105e-14,                 0.35
         3.64296e-14,               0.3525
         4.27699e-14,                0.355
          5.0248e-14,               0.3575
         5.90746e-14,                 0.36
         6.95007e-14,               0.3625
         8.18257e-14,                0.365
         9.64067e-14,               0.3675
          1.1367e-13,                 0.37
         1.34127e-13,               0.3725
         1.58387e-13,                0.375
         1.87181e-13,               0.3775
         2.21386e-13,                 0.38
