------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
          0.00970164,              0.59375
           0.0110319,                0.595
           0.0125799,              0.59625
           0.0143882,               0.5975
           0.0165091,              0.59875
           0.0190072,                  0.6
           0.0219631,              0.60125
           0.0254774,               0.6025
           0.0296774,              0.60375
           0.0347245,                0.605
           0.0408248,              0.60625
           0.0482438,               0.6075
           0.0573255,              0.60875
            0.062625,             0.609375
           0.0685182,                 0.61
           0.0750832,             0.610625
           0.0824097,              0.61125
           0.0906005,             0.611875
           0.0997737,               0.6125
            0.110065,             0.613125
            0.121629,              0.61375
            0.134644,             0.614375
            0.149313,                0.615
            0.165865,             0.615625
             0.18456,              0.61625
            0.205686,             0.616875
            0.229561,               0.6175
            0.256527,             0.618125
            0.286942,              0.61875
            0.321164,             0.619375
            0.359524,                 0.62
            0.402287,             0.620625
            0.449601,              0.62125
            0.501419,             0.621875
            0.557412,               0.6225
            0.678631,              0.62375
            0.801775,                0.625
             0.85842,             0.625625
            0.908247,              0.62625
            0.948783,             0.626875
             0.97812,               0.6275
            0.995199,             0.628125
            0.999936,              0.62875
            0.993168,             0.629375
             0.97644,                 0.63
             0.95171,             0.630625
            0.921058,              0.63125
            0.849634,               0.6325
            0.774561,              0.63375
            0.703281,                0.635
             0.63927,              0.63625
            0.583553,               0.6375
            0.535886,              0.63875
            0.495482,                 0.64
            0.461394,              0.64125
            0.432705,               0.6425
            0.408594,              0.64375
            0.388361,                0.645
            0.371423,              0.64625
            0.357299,               0.6475
            0.335989,                 0.65
            0.322079,               0.6525
            0.314009,                0.655
            0.310756,               0.6575
            0.311661,                 0.66
            0.316319,               0.6625
            0.324513,                0.665
            0.336159,               0.6675
            0.351283,                 0.67
            0.369986,               0.6725
            0.392429,                0.675
            0.418806,               0.6775
            0.449317,                 0.68
            0.523315,                0.685
             0.61432,                 0.69
            0.718453,                0.695
            0.825581,                  0.7

