------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.43994e-29,                0.005
         1.92189e-29,              0.00625
         2.46271e-29,               0.0075
         3.06827e-29,              0.00875
         3.74496e-29,                 0.01
         4.49978e-29,              0.01125
         5.34036e-29,               0.0125
         6.27499e-29,              0.01375
         7.31277e-29,                0.015
         8.46357e-29,              0.01625
         9.73818e-29,               0.0175
         1.11483e-28,              0.01875
         1.27069e-28,                 0.02
         1.44277e-28,              0.02125
          1.6326e-28,               0.0225
         1.84183e-28,              0.02375
         2.07227e-28,                0.025
         2.32588e-28,              0.02625
         2.60478e-28,               0.0275
         2.91131e-28,              0.02875
         3.24798e-28,                 0.03
         3.61756e-28,              0.03125
         4.02302e-28,               0.0325
         4.95494e-28,                0.035
         6.07334e-28,               0.0375
         7.41324e-28,                 0.04
         9.01603e-28,               0.0425
         1.09306e-27,                0.045
         1.32148e-27,               0.0475
         1.59367e-27,                 0.05
          1.9177e-27,               0.0525
         2.30307e-27,                0.055
         2.76101e-27,               0.0575
         3.30475e-27,                 0.06
         3.94993e-27,               0.0625
         4.71496e-27,                0.065
         5.62159e-27,               0.0675
         6.69546e-27,                 0.07
         7.96681e-27,               0.0725
          9.4713e-27,                0.075
          1.1251e-26,               0.0775
         1.33555e-26,                 0.08
         1.58434e-26,               0.0825
         1.87835e-26,                0.085
         2.22573e-26,               0.0875
         2.63608e-26,                 0.09
         3.12072e-26,               0.0925
         3.69299e-26,                0.095
         4.36867e-26,               0.0975
         5.16634e-26,                  0.1
         6.10793e-26,               0.1025
         7.21934e-26,                0.105
         8.53112e-26,               0.1075
         1.00793e-25,                 0.11
         1.19066e-25,               0.1125
         1.40632e-25,                0.115
         1.66085e-25,               0.1175
         1.96128e-25,                 0.12
         2.31589e-25,               0.1225
         2.73447e-25,                0.125
         3.22863e-25,               0.1275
         3.81204e-25,                 0.13
          4.5009e-25,               0.1325
         5.31436e-25,                0.135
          6.2751e-25,               0.1375
         7.40992e-25,                 0.14
         8.75058e-25,               0.1425
         1.03347e-24,                0.145
         1.22067e-24,               0.1475
         1.44195e-24,                 0.15
         1.70354e-24,               0.1525
         2.01287e-24,                0.155
         2.37871e-24,               0.1575
          2.8115e-24,                 0.16
         3.32359e-24,               0.1625
         3.92967e-24,                0.165
         4.64716e-24,               0.1675
         5.49677e-24,                 0.17
         6.50309e-24,               0.1725
         7.69536e-24,                0.175
         9.10832e-24,               0.1775
         1.07833e-23,                 0.18
         1.27696e-23,               0.1825
         1.51256e-23,                0.185
         1.79211e-23,               0.1875
         2.12392e-23,                 0.19
         2.51789e-23,               0.1925
         2.98582e-23,                0.195
         3.54178e-23,               0.1975
         4.20257e-23,                  0.2
         4.98824e-23,               0.2025
         5.92274e-23,                0.205
         7.03467e-23,               0.2075
         8.35824e-23,                 0.21
         9.93434e-23,               0.2125
         1.18119e-22,                0.215
         1.40495e-22,               0.2175
         1.67173e-22,                 0.22
         1.98993e-22,               0.2225
         2.36962e-22,                0.225
         2.82289e-22,               0.2275
         3.36424e-22,                 0.23
         4.01107e-22,               0.2325
         4.78428e-22,                0.235
         5.70902e-22,               0.2375
         6.81548e-22,                 0.24
         8.14003e-22,               0.2425
         9.72641e-22,                0.245
         1.16274e-21,               0.2475
         1.39064e-21,                 0.25
           1.664e-21,               0.2525
         1.99207e-21,                0.255
         2.38601e-21,               0.2575
         2.85929e-21,                 0.26
         3.42819e-21,               0.2625
         4.11243e-21,                0.265
         4.93584e-21,               0.2675
         5.92729e-21,                 0.27
         7.12178e-21,               0.2725
         8.56172e-21,                0.275
         1.02986e-20,               0.2775
         1.23949e-20,                 0.28
         1.49265e-20,               0.2825
         1.79858e-20,                0.285
         2.16851e-20,               0.2875
         2.61611e-20,                 0.29
         3.15805e-20,               0.2925
         3.81465e-20,                0.295
         4.61068e-20,               0.2975
         5.57642e-20,                  0.3
         6.74886e-20,               0.3025
         8.17324e-20,                0.305
         9.90492e-20,               0.3075
         1.20117e-19,                 0.31
         1.45768e-19,               0.3125
         1.77021e-19,                0.315
          2.1513e-19,               0.3175
         2.61633e-19,                 0.32
         3.18423e-19,               0.3225
         3.87832e-19,                0.325
          4.7273e-19,               0.3275
         5.22065e-19,              0.32875
          5.7666e-19,                 0.33
          6.3709e-19,              0.33125
         7.03992e-19,               0.3325
         7.78075e-19,              0.33375
         8.60127e-19,                0.335
         9.51024e-19,              0.33625
         1.05174e-18,               0.3375
         1.16337e-18,              0.33875
         1.28711e-18,                 0.34
         1.42431e-18,              0.34125
         1.57646e-18,               0.3425
         1.74524e-18,              0.34375
         1.93251e-18,                0.345
         2.14033e-18,              0.34625
         2.37102e-18,               0.3475
         2.62715e-18,              0.34875
         2.91159e-18,                 0.35
         3.22755e-18,              0.35125
         3.57859e-18,               0.3525
         3.96872e-18,              0.35375
         4.40239e-18,                0.355
         4.88457e-18,              0.35625
         5.42083e-18,               0.3575
         6.01736e-18,              0.35875
         6.68112e-18,                 0.36
         7.41986e-18,              0.36125
         8.24226e-18,               0.3625
         9.15804e-18,              0.36375
          1.0178e-17,                0.365
         1.13144e-17,              0.36625
         1.25808e-17,               0.3675
         1.39925e-17,              0.36875
         1.55665e-17,                 0.37
         1.73219e-17,              0.37125
         1.92803e-17,               0.3725
         2.14656e-17,              0.37375
         2.39049e-17,                0.375
         2.66284e-17,              0.37625
           2.967e-17,               0.3775
         3.30679e-17,              0.37875
          3.6865e-17,                 0.38
         4.11093e-17,              0.38125
         4.58548e-17,               0.3825
         5.11624e-17,              0.38375
         5.71003e-17,                0.385
         6.37453e-17,              0.38625
          7.1184e-17,               0.3875
         7.95136e-17,              0.38875
         8.88438e-17,                 0.39
         9.92978e-17,              0.39125
         1.11015e-16,               0.3925
         1.24151e-16,              0.39375
         1.38884e-16,                0.395
         1.55413e-16,              0.39625
         1.73962e-16,               0.3975
         1.94785e-16,              0.39875
         2.18169e-16,                  0.4
         2.44437e-16,              0.40125
         2.73955e-16,               0.4025
         3.07137e-16,              0.40375
          3.4445e-16,                0.405
         3.86423e-16,              0.40625
         4.33653e-16,               0.4075
         4.86819e-16,              0.40875
         5.46688e-16,                 0.41
          6.1413e-16,              0.41125
         6.90128e-16,               0.4125
         7.75802e-16,              0.41375
         8.72418e-16,                0.415
         9.81414e-16,              0.41625
         1.10442e-15,               0.4175
          1.2433e-15,              0.41875
         1.40016e-15,                 0.42
         1.57738e-15,              0.42125
         1.77771e-15,               0.4225
         2.00423e-15,              0.42375
         2.26047e-15,                0.425
         2.55047e-15,              0.42625
         2.87878e-15,               0.4275
         3.25065e-15,              0.42875
         3.67201e-15,                 0.43
         4.14965e-15,              0.43125
         4.69134e-15,               0.4325
         5.30593e-15,              0.43375
         6.00352e-15,                0.435
         6.79569e-15,              0.43625
         7.69566e-15,               0.4375
         8.71857e-15,              0.43875
         9.88175e-15,                 0.44
          1.1205e-14,              0.44125
         1.27112e-14,               0.4425
         1.44263e-14,              0.44375
         1.63803e-14,                0.445
         1.86076e-14,              0.44625
         2.11475e-14,               0.4475
         2.40456e-14,              0.44875
         2.73538e-14,                 0.45
         3.11323e-14,              0.45125
         3.54501e-14,               0.4525
         4.03867e-14,              0.45375
          4.6034e-14,                0.455
         5.24975e-14,              0.45625
         5.98995e-14,               0.4575
         6.83808e-14,              0.45875
         7.81043e-14,                 0.46
         8.92581e-14,              0.46125
          1.0206e-13,               0.4625
         1.16763e-13,              0.46375
         1.33657e-13,                0.465
         1.53083e-13,              0.46625
         1.75432e-13,               0.4675
         2.01161e-13,              0.46875
         2.30799e-13,                 0.47
         2.64961e-13,              0.47125
         3.04364e-13,               0.4725
         3.49841e-13,              0.47375
         4.02364e-13,                0.475
         4.63063e-13,              0.47625
         5.33261e-13,               0.4775
           6.145e-13,              0.47875
         7.08581e-13,                 0.48
         8.17614e-13,              0.48125
         9.44065e-13,               0.4825
         1.09082e-12,              0.48375
         1.26128e-12,                0.485
         1.45941e-12,              0.48625
         1.68989e-12,               0.4875
          1.9582e-12,              0.48875
         2.27081e-12,                 0.49
         2.63531e-12,              0.49125
         3.06069e-12,               0.4925
         3.55751e-12,              0.49375
         4.13827e-12,                0.495
         4.81774e-12,              0.49625
          5.6134e-12,               0.4975
         6.54596e-12,              0.49875
         7.63996e-12,                  0.5
         8.92454e-12,              0.50125
         1.04343e-11,               0.5025
         1.22105e-11,              0.50375
         1.43022e-11,                0.505
         1.67679e-11,              0.50625
         1.96773e-11,               0.5075
         2.31139e-11,              0.50875
         2.71777e-11,                 0.51
         3.19882e-11,              0.51125
         3.76889e-11,               0.5125
         4.44522e-11,              0.51375
         5.24853e-11,                0.515
          6.2038e-11,              0.51625
         7.34112e-11,               0.5175
         8.69686e-11,              0.51875
          1.0315e-10,                 0.52
         1.22488e-10,              0.52125
         1.45628e-10,               0.5225
         1.73356e-10,              0.52375
         2.06626e-10,                0.525
         2.46603e-10,              0.52625
         2.94708e-10,               0.5275
         3.52679e-10,              0.52875
         4.22644e-10,                 0.53
         5.07217e-10,              0.53125
         6.09611e-10,               0.5325
         7.33784e-10,              0.53375
         8.84621e-10,                0.535
         1.06816e-09,              0.53625
          1.2919e-09,               0.5375
         1.56513e-09,              0.53875
         1.89942e-09,                 0.54
         2.09385e-09,             0.540625
         2.30923e-09,              0.54125
         2.54792e-09,             0.541875
         2.81259e-09,               0.5425
         3.10622e-09,             0.543125
         3.43216e-09,              0.54375
         3.79413e-09,             0.544375
         4.19635e-09,                0.545
         4.64354e-09,             0.545625
         5.14101e-09,              0.54625
         5.69471e-09,             0.546875
         6.31137e-09,               0.5475
         6.99855e-09,             0.548125
         7.76476e-09,              0.54875
         8.61963e-09,             0.549375
         9.57398e-09,                 0.55
         1.06401e-08,             0.550625
         1.18318e-08,              0.55125
         1.31647e-08,             0.551875
         1.46567e-08,               0.5525
         1.63277e-08,             0.553125
         1.82006e-08,              0.55375
         2.03013e-08,             0.554375
          2.2659e-08,                0.555
         2.53073e-08,             0.555625
         2.82841e-08,              0.55625
         3.16328e-08,             0.556875
         3.54026e-08,               0.5575
           3.965e-08,             0.558125
         4.44392e-08,              0.55875
         4.98439e-08,             0.559375
         5.59483e-08,                 0.56
          6.2849e-08,             0.560625
         7.06565e-08,              0.56125
         7.94981e-08,             0.561875
         8.95199e-08,               0.5625
          1.0089e-07,             0.563125
         1.13803e-07,              0.56375
         1.28481e-07,             0.564375
         1.45184e-07,                0.565
         1.64211e-07,             0.565625
         1.85906e-07,              0.56625
         2.10673e-07,             0.566875
         2.38976e-07,               0.5675
         2.71359e-07,             0.568125
         3.08452e-07,              0.56875
         3.50993e-07,             0.569375
         3.99842e-07,                 0.57
         4.56007e-07,             0.570625
         5.20666e-07,              0.57125
         5.95208e-07,             0.571875
          6.8126e-07,               0.5725
         7.80745e-07,             0.573125
         8.95929e-07,              0.57375
