------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         0.000103501,                0.005
         0.000211526,                 0.01
         0.000324242,                0.015
          0.00044182,                 0.02
         0.000564438,                0.025
         0.000692279,                 0.03
         0.000825535,                0.035
         0.000964404,                 0.04
          0.00110909,                0.045
           0.0012598,                 0.05
          0.00141677,                0.055
          0.00158021,                 0.06
          0.00175037,                0.065
          0.00192748,                 0.07
          0.00211181,                0.075
          0.00230361,                 0.08
          0.00250316,                0.085
          0.00271074,                 0.09
          0.00292664,                0.095
          0.00315117,                  0.1
          0.00338464,                0.105
          0.00362737,                 0.11
          0.00387972,                0.115
          0.00414202,                 0.12
          0.00441463,                0.125
          0.00469795,                 0.13
          0.00499235,                0.135
          0.00529824,                 0.14
          0.00561604,                0.145
          0.00594619,                 0.15
          0.00628913,                0.155
          0.00664535,                 0.16
          0.00701531,                0.165
          0.00739952,                 0.17
          0.00779851,                0.175
          0.00821282,                 0.18
            0.008643,                0.185
          0.00908963,                 0.19
          0.00955333,                0.195
           0.0100347,                  0.2
           0.0105344,                0.205
           0.0110532,                 0.21
           0.0115916,                0.215
           0.0121504,                 0.22
           0.0127304,                0.225
           0.0133324,                 0.23
           0.0139571,                0.235
           0.0146055,                 0.24
           0.0152782,                0.245
           0.0159764,                 0.25
           0.0167008,                0.255
           0.0174524,                 0.26
           0.0182323,                0.265
           0.0190415,                 0.27
           0.0198811,                0.275
           0.0207521,                 0.28
           0.0216557,                0.285
           0.0225931,                 0.29
           0.0235656,                0.295
           0.0245745,                  0.3
            0.025621,                0.305
           0.0267065,                 0.31
           0.0278325,                0.315
           0.0290005,                 0.32
           0.0302119,                0.325
           0.0314684,                 0.33
           0.0327715,                0.335
           0.0341231,                 0.34
           0.0355247,                0.345
           0.0369783,                 0.35
           0.0384858,                0.355
            0.040049,                 0.36
           0.0416699,                0.365
           0.0433507,                 0.37
           0.0450934,                0.375
           0.0469003,                 0.38
           0.0487737,                0.385
           0.0507159,                 0.39
           0.0527293,                0.395
           0.0548164,                  0.4
           0.0569799,                0.405
           0.0592223,                 0.41
           0.0615465,                0.415
           0.0639552,                 0.42
           0.0664513,                0.425
           0.0690379,                 0.43
           0.0717179,                0.435
           0.0744946,                 0.44
           0.0773711,                0.445
           0.0803507,                 0.45
            0.083437,                0.455
           0.0866332,                 0.46
            0.089943,                0.465
           0.0933701,                 0.47
            0.096918,                0.475
            0.100591,                 0.48
            0.104392,                0.485
            0.108325,                 0.49
            0.112395,                0.495
            0.116606,                  0.5
            0.120961,                0.505
            0.125464,                 0.51
            0.130121,                0.515
            0.134934,                 0.52
            0.139909,                0.525
            0.145049,                 0.53
            0.150358,                0.535
            0.155842,                 0.54
            0.161503,                0.545
            0.167347,                 0.55
            0.173377,                0.555
            0.179597,                 0.56
            0.186011,                0.565
            0.192623,                 0.57
            0.199437,                0.575
            0.206456,                 0.58
            0.213683,                0.585
            0.221122,                 0.59
            0.228775,                0.595
            0.236646,                  0.6
            0.244736,                0.605
            0.253048,                 0.61
            0.261582,                0.615
            0.270342,                 0.62
            0.279327,                0.625
            0.288538,                 0.63
            0.297975,                0.635
            0.307638,                 0.64
            0.317525,                0.645
            0.327635,                 0.65
            0.337966,                0.655
            0.348515,                 0.66
            0.359278,                0.665
            0.370252,                 0.67
            0.381431,                0.675
             0.39281,                 0.68
            0.404383,                0.685
            0.416141,                 0.69
            0.428079,                0.695
            0.440186,                  0.7

