------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         6.31419e-11,                0.005
         9.86694e-11,               0.0075
         1.37066e-10,                 0.01
         1.78517e-10,               0.0125
         2.23222e-10,                0.015
          2.7139e-10,               0.0175
         3.23243e-10,                 0.02
         3.79019e-10,               0.0225
         4.38968e-10,                0.025
         5.03355e-10,               0.0275
         5.72462e-10,                 0.03
         7.26054e-10,                0.035
          9.0236e-10,                 0.04
         1.10433e-09,                0.045
         1.33526e-09,                 0.05
          1.5989e-09,                0.055
         1.89942e-09,                 0.06
         2.24155e-09,                0.065
          2.6306e-09,                 0.07
         3.07252e-09,                0.075
         3.57405e-09,                 0.08
         4.14274e-09,                0.085
         4.78711e-09,                 0.09
         5.51672e-09,                0.095
         6.34239e-09,                  0.1
         7.27624e-09,                0.105
         8.33198e-09,                 0.11
         9.52503e-09,                0.115
         1.08728e-08,                 0.12
         1.23948e-08,                0.125
         1.41132e-08,                 0.13
         1.60529e-08,                0.135
          1.8242e-08,                 0.14
         2.07124e-08,                0.145
         2.34998e-08,                 0.15
         2.66447e-08,                0.155
          3.0193e-08,                 0.16
         3.41963e-08,                0.165
         3.87132e-08,                 0.17
         4.38099e-08,                0.175
         4.95614e-08,                 0.18
         5.60526e-08,                0.185
         6.33796e-08,                 0.19
         7.16516e-08,                0.195
         8.09922e-08,                  0.2
         9.15419e-08,                0.205
          1.0346e-07,                 0.21
         1.16928e-07,                0.215
         1.32151e-07,                 0.22
         1.49364e-07,                0.225
         1.68834e-07,                 0.23
         1.90864e-07,                0.235
         2.15801e-07,                 0.24
         2.44039e-07,                0.245
         2.76029e-07,                 0.25
         3.12286e-07,                0.255
         3.53399e-07,                 0.26
         4.00041e-07,                0.265
         4.52983e-07,                 0.27
         5.13108e-07,                0.275
          5.8143e-07,                 0.28
         6.59111e-07,                0.285
         7.47487e-07,                 0.29
         8.48094e-07,                0.295
         9.62701e-07,                  0.3
         1.09335e-06,                0.305
         1.24238e-06,                 0.31
         1.41251e-06,                0.315
         1.60687e-06,                 0.32
          1.8291e-06,                0.325
         2.08339e-06,                 0.33
         2.37461e-06,                0.335
         2.70843e-06,                 0.34
         3.09142e-06,                0.345
         3.53123e-06,                 0.35
         4.03679e-06,                0.355
         4.61852e-06,                 0.36
         5.28858e-06,                0.365
         6.06122e-06,                 0.37
         6.95315e-06,                0.375
         7.98397e-06,                 0.38
         9.17674e-06,                0.385
         1.05586e-05,                 0.39
         1.21617e-05,                0.395
         1.40238e-05,                  0.4
         1.61899e-05,                0.405
         1.87131e-05,                 0.41
         2.16569e-05,                0.415
         2.50965e-05,                 0.42
         2.91222e-05,                0.425
         3.38417e-05,                 0.43
         3.93843e-05,                0.435
         4.59054e-05,                 0.44
         5.35927e-05,                0.445
         6.26726e-05,                 0.45
         7.34199e-05,                0.455
         8.61686e-05,                 0.46
         0.000101326,                0.465
         0.000119391,                 0.47
         0.000140974,                0.475
          0.00016683,                 0.48
         0.000197891,                0.485
         0.000235314,                 0.49
         0.000280542,                0.495
         0.000335383,                  0.5
          0.00040211,                0.505
         0.000483601,                 0.51
         0.000530988,               0.5125
         0.000583511,                0.515
         0.000641786,               0.5175
         0.000706516,                 0.52
         0.000778496,               0.5225
         0.000858632,                0.525
         0.000947957,               0.5275
          0.00104765,                 0.53
          0.00115906,               0.5325
          0.00128373,                0.535
          0.00142343,               0.5375
          0.00158021,                 0.54
          0.00175642,               0.5425
          0.00195479,                0.545
          0.00217846,               0.5475
          0.00243109,                 0.55
          0.00271695,               0.5525
            0.003041,                0.555
          0.00340908,               0.5575
          0.00382802,                 0.56
          0.00430585,               0.5625
          0.00485209,                0.565
            0.005478,               0.5675
          0.00619697,                 0.57
          0.00702497,               0.5725
          0.00798116,                0.575
          0.00908855,               0.5775
            0.010375,                 0.58
           0.0118741,               0.5825
            0.013627,                0.585
            0.015684,               0.5875
            0.018107,                 0.59
           0.0209724,               0.5925
           0.0243752,                0.595
           0.0284341,               0.5975
           0.0332984,                  0.6
           0.0391562,               0.6025
           0.0462467,                0.605
           0.0548747,               0.6075
           0.0654309,                 0.61
           0.0715837,              0.61125
           0.0784171,               0.6125
           0.0860166,              0.61375
            0.094479,                0.615
            0.103914,              0.61625
            0.114446,               0.6175
            0.126215,              0.61875
            0.139377,                 0.62
             0.15411,              0.62125
            0.170609,               0.6225
            0.189088,              0.62375
            0.209781,                0.625
            0.232938,              0.62625
             0.25882,               0.6275
            0.287689,              0.62875
            0.319796,                 0.63
            0.355361,              0.63125
            0.394546,               0.6325
            0.483911,                0.635
            0.586494,               0.6375
            0.697148,                 0.64
            0.806083,               0.6425
            0.900029,                0.645
            0.966207,               0.6475
            0.997384,                 0.65
            0.994465,               0.6525
            0.964848,                0.655
            0.918423,               0.6575
             0.86415,                 0.66
            0.808513,               0.6625
            0.755471,                0.665
            0.664075,                 0.67
            0.594276,                0.675
            0.543391,                 0.68
            0.507593,                0.685
            0.483624,                 0.69
            0.469051,                0.695
            0.462152,                  0.7

