------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.67948e-05,                 0.54
          1.8565e-05,              0.54125
         2.05385e-05,               0.5425
         2.27407e-05,              0.54375
         2.52007e-05,                0.545
         2.79515e-05,              0.54625
         3.10308e-05,               0.5475
         3.44814e-05,              0.54875
         3.83527e-05,                 0.55
         4.27008e-05,              0.55125
         4.75905e-05,               0.5525
         5.30961e-05,              0.55375
         5.93029e-05,                0.555
         6.63098e-05,              0.55625
         7.42305e-05,               0.5575
         8.31972e-05,              0.55875
         9.33628e-05,                 0.56
         0.000104905,              0.56125
         0.000118032,               0.5625
         0.000132985,              0.56375
         0.000150048,                0.565
         0.000169554,              0.56625
         0.000191892,               0.5675
         0.000217526,              0.56875
            0.000247,                 0.57
         0.000280962,              0.57125
         0.000320183,               0.5725
         0.000365584,              0.57375
         0.000418265,                0.575
         0.000479554,              0.57625
         0.000551051,               0.5775
         0.000634694,              0.57875
         0.000732844,                 0.58
         0.000848389,              0.58125
         0.000984874,               0.5825
          0.00114668,              0.58375
          0.00133924,                0.585
          0.00156936,              0.58625
          0.00184557,               0.5875
          0.00217867,              0.58875
          0.00258245,                 0.59
           0.0030746,              0.59125
          0.00336074,             0.591875
          0.00367806,               0.5925
          0.00403057,             0.593125
          0.00442282,              0.59375
           0.0048601,             0.594375
          0.00534849,                0.595
          0.00589506,             0.595625
          0.00650799,              0.59625
          0.00719686,             0.596875
          0.00797284,               0.5975
          0.00884905,             0.598125
          0.00984096,              0.59875
           0.0109668,             0.599375
           0.0122484,                  0.6
           0.0137116,             0.600625
           0.0153874,              0.60125
           0.0173131,             0.601875
           0.0195339,               0.6025
           0.0221045,             0.603125
           0.0250921,              0.60375
           0.0285791,             0.604375
           0.0326673,                0.605
           0.0374833,             0.605625
           0.0431856,              0.60625
           0.0499737,             0.606875
           0.0581006,               0.6075
           0.0678884,             0.608125
           0.0797502,              0.60875
           0.0942179,             0.609375
            0.111979,                 0.61
            0.122363,             0.610313
            0.133921,             0.610625
            0.146807,             0.610938
            0.161189,              0.61125
            0.177262,             0.611563
             0.19524,             0.611875
            0.215363,             0.612188
            0.237889,               0.6125
            0.263102,             0.612812
            0.291295,             0.613125
            0.322767,             0.613438
            0.357802,              0.61375
            0.396646,             0.614062
            0.439468,             0.614375
            0.537035,                0.615
            0.648155,             0.615625
            0.765161,              0.61625
            0.873886,             0.616875
            0.919441,             0.617188
            0.956134,               0.6175
            0.982251,             0.617812
            0.996799,             0.618125
            0.999635,             0.618437
            0.991439,              0.61875
            0.973553,             0.619062
            0.947741,             0.619375
            0.880012,                 0.62
            0.802274,             0.620625
            0.724524,              0.62125
            0.652369,             0.621875
             0.58818,               0.6225
            0.532416,             0.623125
            0.484577,              0.62375
            0.443779,             0.624375
            0.409051,                0.625
            0.379478,             0.625625
            0.354255,              0.62625
            0.332696,             0.626875
            0.314228,               0.6275
            0.298378,             0.628125
            0.284755,              0.62875
            0.262966,                 0.63
            0.246916,              0.63125
            0.235278,               0.6325
            0.227136,              0.63375
            0.221856,                0.635
            0.218998,              0.63625
             0.21826,               0.6375
            0.219444,              0.63875
            0.222427,                 0.64
            0.233597,               0.6425
            0.251842,                0.645
            0.277862,               0.6475
            0.312882,                 0.65
            0.358577,               0.6525
            0.416882,                0.655
             0.48956,               0.6575
            0.577262,                 0.66
             0.67789,               0.6625
            0.784497,                0.665
            0.884062,               0.6675
            0.959646,                 0.67
            0.997058,               0.6725
            0.992156,                0.675
            0.952345,               0.6775
             0.89128,                 0.68
            0.822194,               0.6825
            0.754376,                0.685
            0.692911,               0.6875
            0.639861,                 0.69
            0.559447,                0.695
             0.50855,                  0.7

