------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
            0.666366,              0.64875
             0.59528,                 0.65
            0.535622,              0.65125
            0.486583,               0.6525
            0.446778,              0.65375
            0.414763,                0.655
            0.389255,              0.65625
            0.369186,               0.6575
            0.353702,              0.65875
            0.342136,                 0.66
            0.333977,              0.66125
            0.328841,               0.6625
            0.326449,              0.66375
            0.326606,                0.665
             0.33414,               0.6675
            0.351145,                 0.67
            0.378072,               0.6725
            0.415945,                0.675
             0.46615,               0.6775
            0.530033,                 0.68
            0.608097,               0.6825
            0.698612,                0.685
            0.795708,               0.6875
            0.887979,                 0.69
            0.959758,               0.6925
            0.996682,                0.695
            0.992986,               0.6975
            0.954342,                  0.7

