------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
            0.260211,             0.644375
            0.254863,                0.645
            0.251824,             0.645625
             0.25093,              0.64625
            0.255238,               0.6475
             0.26768,              0.64875
            0.288971,                 0.65
             0.30338,             0.650625
            0.320638,              0.65125
            0.341067,             0.651875
            0.365039,               0.6525
            0.392973,             0.653125
            0.425309,              0.65375
            0.462486,             0.654375
            0.504878,                0.655
            0.552708,             0.655625
            0.605914,              0.65625
            0.725662,               0.6575
            0.788891,             0.658125
             0.85055,              0.65875
            0.906627,             0.659375
            0.952649,                 0.66
            0.984457,             0.660625
            0.999135,              0.66125
            0.995745,             0.661875
            0.975528,               0.6625
            0.941486,             0.663125
            0.897575,              0.66375
            0.847851,             0.664375
            0.795854,                0.665
            0.695082,              0.66625
            0.607577,               0.6675
            0.536703,              0.66875
            0.481574,                 0.67
            0.439946,              0.67125
            0.409518,               0.6725
            0.388377,              0.67375
            0.375098,                0.675
            0.368698,              0.67625
            0.368583,               0.6775
            0.374482,              0.67875
             0.38641,                 0.68
            0.404628,              0.68125
            0.429615,               0.6825
            0.462016,              0.68375
            0.502562,                0.685
            0.551907,              0.68625
            0.610333,               0.6875
            0.677284,              0.68875
            0.750704,                 0.69
             0.82633,              0.69125
            0.897344,               0.6925
            0.955027,              0.69375
            0.990851,                0.695
             0.99946,              0.69625
            0.980817,               0.6975
            0.940022,              0.69875
            0.884997,                  0.7

