------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.37712e-07,                0.005
         2.89419e-07,                 0.01
         4.56266e-07,                0.015
         6.39489e-07,                 0.02
         8.40421e-07,                0.025
          1.0605e-06,                 0.03
         1.30127e-06,                0.035
         1.56441e-06,                 0.04
         1.85173e-06,                0.045
         2.16515e-06,                 0.05
         2.50679e-06,                0.055
         2.87891e-06,                 0.06
         3.28395e-06,                0.065
         3.72455e-06,                 0.07
         4.20355e-06,                0.075
         4.72402e-06,                 0.08
         5.28928e-06,                0.085
         5.90292e-06,                 0.09
         6.56879e-06,                0.095
         7.29109e-06,                  0.1
         8.07431e-06,                0.105
         8.92335e-06,                 0.11
         9.84346e-06,                0.115
         1.08403e-05,                 0.12
         1.19202e-05,                0.125
         1.30896e-05,                 0.13
         1.43559e-05,                0.135
         1.57267e-05,                 0.14
         1.72106e-05,                0.145
         1.88167e-05,                 0.15
         2.05549e-05,                0.155
         2.24359e-05,                 0.16
         2.44713e-05,                0.165
         2.66737e-05,                 0.17
         2.90567e-05,                0.175
         3.16351e-05,                 0.18
          3.4425e-05,                0.185
         3.74438e-05,                 0.19
         4.07103e-05,                0.195
         4.42451e-05,                  0.2
         4.80704e-05,                0.205
         5.22105e-05,                 0.21
         5.66917e-05,                0.215
         6.15426e-05,                 0.22
         6.67942e-05,                0.225
         7.24806e-05,                 0.23
         7.86384e-05,                0.235
          8.5308e-05,                 0.24
         9.25329e-05,                0.245
         0.000100361,                 0.25
         0.000108844,                0.255
         0.000118039,                 0.26
         0.000128008,                0.265
         0.000138818,                 0.27
         0.000150544,                0.275
         0.000163265,                 0.28
         0.000177071,                0.285
         0.000192059,                 0.29
         0.000208333,                0.295
          0.00022601,                  0.3
         0.000245217,                0.305
         0.000266093,                 0.31
         0.000288792,                0.315
         0.000313481,                 0.32
         0.000340346,                0.325
         0.000369589,                 0.33
         0.000401434,                0.335
         0.000436126,                 0.34
         0.000473937,                0.345
         0.000515166,                 0.35
         0.000560142,                0.355
          0.00060923,                 0.36
         0.000662833,                0.365
         0.000721395,                 0.37
          0.00078541,                0.375
         0.000855424,                 0.38
         0.000932043,                0.385
          0.00101594,                 0.39
          0.00110786,                0.395
          0.00120863,                  0.4
          0.00131919,                0.405
          0.00144055,                 0.41
          0.00157388,                0.415
          0.00172044,                 0.42
          0.00188168,                0.425
          0.00205921,                 0.43
          0.00225481,                0.435
          0.00247051,                 0.44
          0.00270857,                0.445
          0.00297155,                 0.45
           0.0032623,                0.455
          0.00358407,                 0.46
           0.0039405,                0.465
          0.00433572,                 0.47
          0.00477441,                0.475
          0.00526187,                 0.48
          0.00580411,                0.485
          0.00640799,                 0.49
           0.0070813,                0.495
          0.00783294,                  0.5
          0.00867309,                0.505
          0.00961339,                 0.51
           0.0106672,                0.515
           0.0118499,                 0.52
           0.0131792,                0.525
           0.0146754,                 0.53
           0.0163621,                0.535
           0.0182665,                 0.54
           0.0204204,                0.545
           0.0228604,                 0.55
           0.0256293,                0.555
           0.0287769,                 0.56
           0.0323615,                0.565
           0.0364512,                 0.57
           0.0411257,                0.575
           0.0464784,                 0.58
           0.0526189,                0.585
           0.0596758,                 0.59
           0.0677999,                0.595
           0.0771678,                  0.6
           0.0879858,                0.605
            0.100494,                 0.61
            0.114972,                0.615
            0.131739,                 0.62
            0.151158,                0.625
            0.173638,                 0.63
            0.199624,                0.635
            0.229588,                 0.64
            0.264006,                0.645
             0.30332,                 0.65
            0.347883,                0.655
            0.397878,                 0.66
            0.453219,                0.665
            0.513439,                 0.67
            0.577583,                0.675
            0.644135,                 0.68
            0.711033,                0.685
            0.775785,                 0.69
            0.835721,                0.695
            0.888325,                  0.7

