------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.40542e-10,                0.005
         2.19251e-10,               0.0075
         3.04057e-10,                 0.01
         3.95341e-10,               0.0125
         4.93507e-10,                0.015
         5.98981e-10,               0.0175
         7.12214e-10,                 0.02
         8.33685e-10,               0.0225
         9.63899e-10,                0.025
         1.10339e-09,               0.0275
         1.25273e-09,                 0.03
         1.58338e-09,                0.035
         1.96107e-09,                 0.04
         2.39168e-09,                0.045
         2.88175e-09,                 0.05
         3.43866e-09,                0.055
         4.07062e-09,                 0.06
         4.78687e-09,                0.065
         5.59776e-09,                 0.07
         6.51485e-09,                0.075
         7.55113e-09,                 0.08
         8.72114e-09,                0.085
         1.00412e-08,                 0.09
         1.15296e-08,                0.095
         1.32067e-08,                  0.1
         1.50957e-08,                0.105
         1.72222e-08,                 0.11
         1.96153e-08,                0.115
         2.23073e-08,                 0.12
         2.53347e-08,                0.125
         2.87384e-08,                 0.13
         3.25645e-08,                0.135
         3.68645e-08,                 0.14
         4.16966e-08,                0.145
         4.71259e-08,                 0.15
          5.3226e-08,                0.155
         6.00794e-08,                 0.16
         6.77791e-08,                0.165
         7.64299e-08,                 0.17
         8.61498e-08,                0.175
         9.70717e-08,                 0.18
         1.09346e-07,                0.185
         1.23141e-07,                 0.19
         1.38648e-07,                0.195
         1.56083e-07,                  0.2
          1.7569e-07,                0.205
         1.97743e-07,                 0.21
         2.22555e-07,                0.215
         2.50478e-07,                 0.22
         2.81912e-07,                0.225
         3.17308e-07,                 0.23
          3.5718e-07,                0.235
          4.0211e-07,                 0.24
         4.52759e-07,                0.245
         5.09878e-07,                 0.25
          5.7432e-07,                0.255
         6.47057e-07,                 0.26
         7.29194e-07,                0.265
         8.21991e-07,                 0.27
         9.26886e-07,                0.275
         1.04552e-06,                 0.28
         1.17976e-06,                0.285
         1.33175e-06,                 0.29
         1.50395e-06,                0.295
         1.69916e-06,                  0.3
         1.92059e-06,                0.305
         2.17194e-06,                 0.31
         2.45745e-06,                0.315
         2.78199e-06,                 0.32
         3.15118e-06,                0.325
         3.57149e-06,                 0.33
         4.05037e-06,                0.335
         4.59644e-06,                 0.34
         5.21966e-06,                0.345
         5.93157e-06,                 0.35
         6.74553e-06,                0.355
         7.67706e-06,                 0.36
          8.7442e-06,                0.365
         9.96794e-06,                 0.37
         1.13728e-05,                0.375
         1.29872e-05,                 0.38
         1.48446e-05,                0.385
         1.69842e-05,                 0.39
         1.94518e-05,                0.395
         2.23012e-05,                  0.4
          2.5596e-05,                0.405
         2.94108e-05,                 0.41
         3.38342e-05,                0.415
         3.89706e-05,                 0.42
         4.49442e-05,                0.425
         5.19027e-05,                 0.43
         6.00217e-05,                0.435
         6.95113e-05,                 0.44
         8.06229e-05,                0.445
         9.36583e-05,                 0.45
         0.000108981,                0.455
         0.000127028,                 0.46
         0.000148332,                0.465
         0.000173536,                 0.47
         0.000203425,                0.475
         0.000238957,                 0.48
         0.000281311,                0.485
         0.000331933,                 0.49
         0.000392614,                0.495
         0.000465577,                  0.5
         0.000553593,                0.505
         0.000660133,                 0.51
         0.000789568,                0.515
         0.000947431,                 0.52
          0.00103915,               0.5225
          0.00114076,                0.525
          0.00125346,               0.5275
          0.00137859,                 0.53
          0.00151769,               0.5325
          0.00167253,                0.535
           0.0018451,               0.5375
          0.00203769,                 0.54
          0.00225293,               0.5425
          0.00249382,                0.545
          0.00276383,               0.5475
          0.00306695,                 0.55
          0.00340781,               0.5525
          0.00379174,                0.555
          0.00422496,               0.5575
          0.00471471,                 0.56
          0.00526942,               0.5625
          0.00589899,                0.565
          0.00661502,               0.5675
           0.0074312,                 0.57
          0.00836368,               0.5725
          0.00943163,                0.575
           0.0106578,               0.5775
           0.0120695,                 0.58
           0.0136994,               0.5825
           0.0155865,                0.585
           0.0177785,               0.5875
           0.0203327,                 0.59
           0.0233193,               0.5925
           0.0268239,                0.595
           0.0309518,               0.5975
            0.035833,                  0.6
           0.0416284,               0.6025
           0.0485384,                0.605
           0.0568132,               0.6075
           0.0667661,                 0.61
           0.0787902,               0.6125
           0.0933795,                0.615
            0.111153,               0.6175
            0.132882,                 0.62
             0.15952,               0.6225
             0.19222,                0.625
            0.232335,               0.6275
            0.281363,                 0.63
            0.340793,               0.6325
            0.411787,                0.635
            0.494617,               0.6375
            0.587858,                 0.64
            0.687492,               0.6425
            0.786435,                0.645
            0.875201,               0.6475
              0.9441,                 0.65
            0.986294,               0.6525
            0.999999,                0.655
            0.988482,               0.6575
            0.958141,                 0.66
            0.916096,               0.6625
            0.868493,                0.665
            0.819828,               0.6675
            0.772977,                 0.67
            0.690298,                0.675
            0.624789,                 0.68
            0.575186,                0.685
            0.538848,                 0.69
            0.513249,                0.695
            0.496362,                  0.7

