------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         4.31104e-06,                0.005
         8.92972e-06,                 0.01
         1.38741e-05,                0.015
         1.91632e-05,                 0.02
         2.48171e-05,                0.025
         3.08573e-05,                 0.03
         3.73061e-05,                0.035
         4.41874e-05,                 0.04
         5.15265e-05,                0.045
         5.93499e-05,                 0.05
         6.76858e-05,                0.055
          7.6564e-05,                 0.06
          8.6016e-05,                0.065
         9.60753e-05,                 0.07
         0.000106777,                0.075
         0.000118159,                 0.08
          0.00013026,                0.085
         0.000143122,                 0.09
          0.00015679,                0.095
          0.00017131,                  0.1
         0.000186733,                0.105
         0.000203111,                 0.11
         0.000220499,                0.115
         0.000238957,                 0.12
         0.000258548,                0.125
         0.000279337,                 0.13
         0.000301396,                0.135
         0.000324798,                 0.14
         0.000349623,                0.145
         0.000375955,                 0.15
         0.000403883,                0.155
         0.000433501,                 0.16
         0.000464909,                0.165
         0.000498214,                 0.17
         0.000533529,                0.175
         0.000570973,                 0.18
         0.000610674,                0.185
         0.000652768,                 0.19
         0.000697397,                0.195
         0.000744715,                  0.2
         0.000794885,                0.205
         0.000848078,                 0.21
         0.000904478,                0.215
         0.000964281,                 0.22
          0.00102769,                0.225
          0.00109494,                 0.23
          0.00116625,                0.235
          0.00124188,                 0.24
          0.00132209,                0.245
          0.00140718,                 0.25
          0.00149743,                0.255
          0.00159319,                 0.26
          0.00169478,                0.265
          0.00180258,                 0.27
          0.00191697,                0.275
          0.00203839,                 0.28
          0.00216727,                0.285
           0.0023041,                 0.29
          0.00244937,                0.295
          0.00260364,                  0.3
          0.00276749,                0.305
          0.00294153,                 0.31
          0.00312645,                0.315
          0.00332293,                 0.32
          0.00353176,                0.325
          0.00375374,                 0.33
          0.00398975,                0.335
          0.00424073,                 0.34
          0.00450767,                0.345
          0.00479165,                 0.35
          0.00509384,                0.355
          0.00541545,                 0.36
          0.00575783,                0.365
           0.0061224,                 0.37
          0.00651069,                0.375
          0.00692434,                 0.38
          0.00736514,                0.385
          0.00783497,                 0.39
          0.00833589,                0.395
          0.00887011,                  0.4
          0.00943999,                0.405
           0.0100481,                 0.41
           0.0106972,                0.415
           0.0113902,                 0.42
           0.0121303,                0.425
            0.012921,                 0.43
           0.0137661,                0.435
           0.0146695,                 0.44
           0.0156355,                0.445
           0.0166689,                 0.45
           0.0177747,                0.455
           0.0189585,                 0.46
           0.0202261,                0.465
           0.0215839,                 0.47
           0.0230388,                0.475
           0.0245985,                 0.48
           0.0262709,                0.485
           0.0280648,                 0.49
           0.0299899,                0.495
           0.0320564,                  0.5
           0.0342754,                0.505
            0.036659,                 0.51
           0.0392204,                0.515
           0.0419737,                 0.52
           0.0449342,                0.525
           0.0481187,                 0.53
           0.0515449,                0.535
           0.0552325,                 0.54
           0.0592024,                0.545
           0.0634773,                 0.55
           0.0680817,                0.555
            0.073042,                 0.56
           0.0783867,                0.565
           0.0841464,                 0.57
           0.0903537,                0.575
           0.0970439,                 0.58
            0.104254,                0.585
            0.112025,                 0.59
            0.120399,                0.595
             0.12942,                  0.6
            0.139135,                0.605
            0.149594,                 0.61
            0.160849,                0.615
            0.172951,                 0.62
            0.185954,                0.625
            0.199914,                 0.63
            0.214883,                0.635
            0.230914,                 0.64
            0.248057,                0.645
            0.266358,                 0.65
            0.285856,                0.655
            0.306584,                 0.66
            0.328563,                0.665
            0.351802,                 0.67
            0.376297,                0.675
            0.402023,                 0.68
            0.428935,                0.685
            0.456967,                 0.69
            0.486024,                0.695
            0.515989,                  0.7

