------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
          2.1283e-09,               0.3725
         2.38283e-09,                0.375
         2.66908e-09,               0.3775
         2.99121e-09,                 0.38
          3.3539e-09,               0.3825
          3.7625e-09,                0.385
         4.22309e-09,               0.3875
         4.74258e-09,                 0.39
         5.32885e-09,               0.3925
         5.99092e-09,                0.395
         6.73903e-09,               0.3975
         7.58491e-09,                  0.4
         8.54195e-09,               0.4025
         9.62549e-09,                0.405
         1.08531e-08,               0.4075
         1.22448e-08,                 0.41
         1.38237e-08,               0.4125
         1.56163e-08,                0.415
         1.76529e-08,               0.4175
         1.99686e-08,                 0.42
         2.26035e-08,               0.4225
         2.56039e-08,                0.425
         2.90234e-08,               0.4275
         3.29236e-08,                 0.43
         3.73757e-08,               0.4325
         4.24622e-08,                0.435
         4.82785e-08,               0.4375
         5.49351e-08,                 0.44
         6.25605e-08,               0.4425
         7.13036e-08,                0.445
         8.13378e-08,               0.4475
          9.2865e-08,                 0.45
          1.0612e-07,               0.4525
         1.21379e-07,                0.455
         1.38961e-07,               0.4575
         1.59243e-07,                 0.46
         1.82664e-07,               0.4625
         2.09742e-07,                0.465
         2.41083e-07,               0.4675
         2.77402e-07,                 0.47
          3.1954e-07,               0.4725
         3.68492e-07,                0.475
         4.25431e-07,               0.4775
         4.91751e-07,                 0.48
         5.69102e-07,               0.4825
         6.59444e-07,                0.485
         7.65115e-07,               0.4875
         8.88899e-07,                 0.49
         1.03412e-06,               0.4925
         1.20478e-06,                0.495
         1.40564e-06,               0.4975
         1.64246e-06,                  0.5
         1.92217e-06,               0.5025
         2.25314e-06,                0.505
         2.64549e-06,               0.5075
         3.11154e-06,                 0.51
         3.66624e-06,               0.5125
         4.32784e-06,                0.515
         5.11869e-06,               0.5175
         6.06619e-06,                 0.52
         7.20408e-06,               0.5225
           8.574e-06,                0.525
         1.02275e-05,               0.5275
         1.22288e-05,                 0.53
         1.46579e-05,               0.5325
         1.76149e-05,                0.535
         2.12259e-05,               0.5375
         2.33249e-05,              0.53875
           2.565e-05,                 0.54
         2.82281e-05,              0.54125
         3.10891e-05,               0.5425
         3.42671e-05,              0.54375
         3.78004e-05,                0.545
         4.17328e-05,              0.54625
         4.61136e-05,               0.5475
          5.0999e-05,              0.54875
          5.6453e-05,                 0.55
         6.25485e-05,              0.55125
         6.93686e-05,               0.5525
         7.70085e-05,              0.55375
         8.55769e-05,                0.555
         9.51989e-05,              0.55625
         0.000106018,               0.5575
         0.000118199,              0.55875
         0.000131933,                 0.56
          0.00014744,              0.56125
         0.000164975,               0.5625
         0.000184834,              0.56375
         0.000207361,                0.565
         0.000232958,              0.56625
         0.000262093,               0.5675
         0.000295317,              0.56875
         0.000333275,                 0.57
         0.000376727,              0.57125
         0.000426572,               0.5725
         0.000483876,              0.57375
         0.000549904,                0.575
         0.000626168,              0.57625
         0.000714476,               0.5775
         0.000817001,              0.57875
         0.000936367,                 0.58
          0.00107575,              0.58125
          0.00123902,               0.5825
           0.0014309,              0.58375
          0.00165721,                0.585
          0.00192513,              0.58625
          0.00224359,               0.5875
          0.00262375,              0.58875
          0.00307965,                 0.59
          0.00362911,              0.59125
          0.00429488,               0.5925
          0.00510626,              0.59375
          0.00557804,             0.594375
          0.00610133,                0.595
          0.00668279,             0.595625
          0.00733005,              0.59625
          0.00805193,             0.596875
          0.00885865,               0.5975
          0.00976205,             0.598125
            0.010776,              0.59875
           0.0119165,             0.599375
           0.0132027,                  0.6
           0.0146566,             0.600625
           0.0163048,              0.60125
           0.0181783,             0.601875
           0.0203143,               0.6025
           0.0227573,             0.603125
           0.0255607,              0.60375
           0.0287889,             0.604375
             0.03252,                0.605
           0.0368491,             0.605625
           0.0418929,              0.60625
           0.0477947,             0.606875
           0.0547319,               0.6075
            0.062925,             0.608125
           0.0726492,              0.60875
           0.0842496,             0.609375
           0.0981601,                 0.61
            0.114927,             0.610625
            0.135239,              0.61125
            0.159959,             0.611875
            0.190157,               0.6125
            0.227137,             0.613125
            0.272435,              0.61375
            0.327739,             0.614375
            0.394682,                0.615
            0.474376,             0.615625
            0.566579,              0.61625
            0.668488,             0.616875
            0.773475,               0.6175
            0.870726,             0.618125
            0.947054,              0.61875
            0.991172,             0.619375
            0.998315,                 0.62
            0.971879,             0.620625
            0.921002,              0.62125
            0.856353,             0.621875
             0.78693,               0.6225
            0.718849,             0.623125
            0.655557,              0.62375
            0.598582,             0.624375
            0.548266,                0.625
            0.504319,             0.625625
            0.466158,              0.62625
            0.433106,             0.626875
            0.404495,               0.6275
            0.379714,             0.628125
            0.358225,              0.62875
            0.323334,                 0.63
            0.296901,              0.63125
            0.276852,               0.6325
            0.261725,              0.63375
            0.250481,                0.635
             0.24238,              0.63625
            0.236893,               0.6375
            0.233638,              0.63875
            0.232348,                 0.64
            0.232833,              0.64125
            0.234971,               0.6425
            0.243953,                0.645
            0.259162,               0.6475
            0.280963,                 0.65
            0.310122,               0.6525
            0.347733,                0.655
             0.39512,               0.6575
            0.453627,                 0.66
            0.524191,               0.6625
             0.60659,                0.665
            0.698317,               0.6675
            0.793383,                 0.67
            0.881881,               0.6725
            0.951585,                0.675
            0.991933,               0.6775
            0.998464,                 0.68
            0.974466,               0.6825
            0.928667,                0.685
            0.871169,               0.6875
            0.810386,                 0.69
             0.75194,               0.6925
            0.698923,                0.695
            0.613338,                  0.7

