------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         4.58202e-15,                0.005
         7.30512e-15,               0.0075
         1.03537e-14,                 0.01
         1.37591e-14,               0.0125
         1.75553e-14,                0.015
         2.17793e-14,               0.0175
         2.64715e-14,                 0.02
         3.16757e-14,               0.0225
         3.74399e-14,                0.025
         4.38159e-14,               0.0275
         5.08603e-14,                 0.03
         5.86348e-14,               0.0325
         6.72062e-14,                0.035
         7.66475e-14,               0.0375
         8.70377e-14,                 0.04
         9.84632e-14,               0.0425
         1.11018e-13,                0.045
         1.24803e-13,               0.0475
          1.3993e-13,                 0.05
         1.56519e-13,               0.0525
         1.74701e-13,                0.055
         1.94618e-13,               0.0575
         2.16426e-13,                 0.06
         2.66401e-13,                0.065
         3.26156e-13,                 0.07
           3.975e-13,                0.075
         4.82572e-13,                 0.08
           5.839e-13,                0.085
          7.0447e-13,                 0.09
         8.47818e-13,                0.095
         1.01812e-12,                  0.1
         1.22032e-12,                0.105
         1.46026e-12,                 0.11
         1.74487e-12,                0.115
         2.08233e-12,                 0.12
         2.48235e-12,                0.125
         2.95642e-12,                 0.13
         3.51815e-12,                0.135
         4.18371e-12,                 0.14
         4.97224e-12,                0.145
         5.90648e-12,                 0.15
         7.01344e-12,                0.155
         8.32517e-12,                 0.16
         9.87981e-12,                0.165
         1.17227e-11,                 0.17
         1.39078e-11,                0.175
         1.64995e-11,                 0.18
         1.95742e-11,                0.185
         2.32234e-11,                 0.19
         2.75561e-11,                0.195
         3.27025e-11,                  0.2
         3.88182e-11,                0.205
         4.60895e-11,                 0.21
         5.47392e-11,                0.215
         6.50344e-11,                 0.22
         7.72954e-11,                0.225
         9.19069e-11,                 0.23
         1.09331e-10,                0.235
         1.30123e-10,                 0.24
         1.54951e-10,                0.245
         1.84624e-10,                 0.25
         2.20112e-10,                0.255
         2.62591e-10,                 0.26
         3.13481e-10,                0.265
         3.74502e-10,                 0.27
         4.47737e-10,                0.275
         5.35716e-10,                 0.28
         6.41512e-10,                0.285
         7.68861e-10,                 0.29
         9.22319e-10,                0.295
         1.10744e-09,                  0.3
         1.33101e-09,                0.305
         1.60134e-09,                 0.31
         1.92859e-09,                0.315
         2.32526e-09,                 0.32
         2.80669e-09,                0.325
         3.39178e-09,                 0.33
         4.10383e-09,                0.335
         4.97163e-09,                 0.34
         6.03082e-09,                0.345
          7.3256e-09,                 0.35
           8.078e-09,               0.3525
         8.91087e-09,                0.355
         9.83319e-09,               0.3575
          1.0855e-08,                 0.36
         1.19875e-08,               0.3625
         1.32432e-08,                0.365
         1.46362e-08,               0.3675
         1.61822e-08,                 0.37
         1.78987e-08,               0.3725
         1.98055e-08,                0.375
         2.19246e-08,               0.3775
         2.42809e-08,                 0.38
         2.69021e-08,               0.3825
         2.98195e-08,                0.385
         3.30683e-08,               0.3875
         3.66879e-08,                 0.39
         4.07228e-08,               0.3925
         4.52232e-08,                0.395
         5.02453e-08,               0.3975
         5.58529e-08,                  0.4
         6.21179e-08,               0.4025
         6.91212e-08,                0.405
         7.69547e-08,               0.4075
         8.57219e-08,                 0.41
         9.55402e-08,               0.4125
         1.06543e-07,                0.415
          1.1888e-07,               0.4175
         1.32723e-07,                 0.42
         1.48266e-07,               0.4225
          1.6573e-07,                0.425
         1.85365e-07,               0.4275
         2.07458e-07,                 0.43
         2.32334e-07,               0.4325
         2.60364e-07,                0.435
         2.91973e-07,               0.4375
         3.27646e-07,                 0.44
         3.67935e-07,               0.4425
         4.13477e-07,                0.445
         4.64998e-07,               0.4475
         5.23334e-07,                 0.45
         5.89443e-07,               0.4525
         6.64428e-07,                0.455
          7.4956e-07,               0.4575
           8.463e-07,                 0.46
         9.56339e-07,               0.4625
         1.08163e-06,                0.465
         1.22442e-06,               0.4675
         1.38734e-06,                 0.47
         1.57342e-06,               0.4725
         1.78619e-06,                0.475
         2.02973e-06,               0.4775
         2.30884e-06,                 0.48
         2.62909e-06,               0.4825
         2.99699e-06,                0.485
         3.42017e-06,               0.4875
         3.90758e-06,                 0.49
          4.4697e-06,               0.4925
          5.1189e-06,                0.495
         5.86975e-06,               0.4975
         6.73944e-06,                  0.5
         7.74833e-06,               0.5025
         8.92056e-06,                0.505
         1.02848e-05,               0.5075
         1.18752e-05,                 0.51
         1.37325e-05,               0.5125
         1.59055e-05,                0.515
         1.84528e-05,               0.5175
         2.14445e-05,                 0.52
         2.49656e-05,               0.5225
         2.91186e-05,                0.525
         3.40278e-05,               0.5275
         3.98445e-05,                 0.53
         4.67533e-05,               0.5325
         5.49802e-05,                0.535
         6.48029e-05,               0.5375
          7.6564e-05,                 0.54
         9.06876e-05,               0.5425
         0.000107701,                0.545
         0.000128264,               0.5475
         0.000153201,                 0.55
         0.000183556,               0.5525
          0.00022065,                0.555
         0.000242233,              0.55625
         0.000266166,               0.5575
         0.000292736,              0.55875
         0.000322265,                 0.56
         0.000355125,              0.56125
         0.000391735,               0.5625
         0.000432577,              0.56375
           0.0004782,                0.565
         0.000529234,              0.56625
         0.000586403,               0.5675
          0.00065054,              0.56875
         0.000722607,                 0.57
         0.000803716,              0.57125
         0.000895153,               0.5725
         0.000998418,              0.57375
          0.00111525,                0.575
          0.00124769,              0.57625
          0.00139813,               0.5775
          0.00156937,              0.57875
          0.00176471,                 0.58
          0.00198808,              0.58125
           0.0022441,               0.5825
          0.00253832,              0.58375
          0.00287736,                0.585
          0.00326916,              0.58625
          0.00372331,               0.5875
          0.00425143,              0.58875
          0.00486767,                 0.59
          0.00558936,              0.59125
          0.00643783,               0.5925
          0.00743948,              0.59375
          0.00862722,                0.595
           0.0100423,              0.59625
            0.011737,               0.5975
           0.0137776,              0.59875
           0.0162493,                  0.6
           0.0192624,              0.60125
           0.0210154,             0.601875
            0.022961,               0.6025
           0.0251245,             0.603125
           0.0275352,              0.60375
           0.0302267,             0.604375
           0.0332383,                0.605
           0.0366156,             0.605625
           0.0404117,              0.60625
           0.0446887,             0.606875
           0.0495198,               0.6075
           0.0549907,             0.608125
           0.0612025,              0.60875
           0.0682748,             0.609375
           0.0763491,                 0.61
           0.0855935,             0.610625
           0.0962073,              0.61125
